Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,blast_transient_spectroscopic_class,blast_transient_photometric_class,blast_host_name,blast_host_ra_deg,blast_host_dec_deg,blast_host_redshift,blast_host_EBV_MW,blast_local_log_mass_50,blast_local_log_sfr_50,blast_local_log_ssfr_50,blast_local_log_age_50,blast_local_mass_surviving_ratio,blast_global_log_mass_50,blast_global_log_sfr_50,blast_global_log_ssfr_50,blast_global_log_age_50,blast_global_mass_surviving_ratio
43,ZTF18aahpaoa,0.10129822,0.00042043,z_nonSEDm,58217.68546386412,0.000406352,1.6961296060330957,-0.004995285,0.6154822875505488,4.895762047050988e-05,0.8370112598199021,0.1015151259329591,1.369501859988636e-05,-0.155572861,-0.030432543,-3.48e-05,-4.74e-06,0.065417567,0.023062513,3.1,0,0.1993631107932002,144.455528,12.464052,snia,,1.0,0.0,,100.0,None,,,144.4555462842937,12.464005925172398,,0.02306325875222683,,,,,,,,,,
44,ZTF18aahptcq,0.06349391,1.368e-05,z_gal,58221.37948988671,0.000765715,0.412335229,0.1834290773113249,0.4286024876018928,4.611846973694644e-05,0.2390592100024481,0.047851495,-2.97e-06,-0.073541386,0.00385315,-2.03e-06,-2.09e-06,0.00101721,0.037021264,3.1,0,0.3254190759685575,162.318104,26.373088,snia-cosmo,norm,1.0,1.0,2018auv,100.0,SN Ia,,1773646,162.3181,26.370192,0.06349391,0.03694971300661564,,,,,,,,,,
45,ZTF18aahpzhc,0.03816618,1.363e-05,z_gal,58204.70828277954,0.001358797,-1.649349348,0.2378779227060758,0.4175297640904318,4.847363536234167e-05,0.130946189,0.035801128,-7.05e-07,-0.017452716,-0.003380066,-3.22e-07,-1.37e-06,-0.000367409,0.007027523,3.1,0,0.1805045797466855,153.23459,46.418115,snia,,0.0,1.0,2018ats,100.0,SN Ia,,29751,153.231857,46.417767,0.03821306,0.0070072756893932815,,,,,,,,,,
46,ZTF18aahqavd,0.12050144,0.00042257,z_nonSEDm,58215.01221364798,0.000244755,0.3718106418736486,-0.049842629,0.406955692,1.2799169581144577e-05,0.3214765457092864,0.049068307,-1.57e-07,-0.039811939,-0.002299003,-2.13e-06,-5.6e-07,0.006792987,0.015658386,3.1,0,0.2466313510330209,159.516654,45.256617,snia-cosmo,norm,1.0,1.0,2018bba,100.0,SN Ia,,,159.5159410096218,45.25714474358207,,0.015639587715268136,,,,,,9.76505337220819,-0.4394776298496229,-10.198260006936136,5.110926642297885,0.603449711130189
47,ZTF18aahqmsr,0.06210194,1.026e-05,z_gal,58233.97697358328,0.000873743,0.8539242970413163,0.082794694,0.1409132175322156,2.895112583023874e-05,0.1484985765314086,0.03017582,-5.68e-07,-0.005011934,0.00097233,-9.28e-07,-7.35e-07,3.525231818059676e-06,0.016881542,3.1,0,0.003698016,159.649636,35.971196,snia-cosmo,norm,1.0,1.0,2018lpa,96.55172413793105,SN Ia,,,159.64996242622846,35.97126740260834,,0.016879751197993755,9.134470323653023,-0.9687315753641788,-10.079681066905266,5.867153559606059,0.622344373315753,9.595728912935066,0.4972704895004273,-9.093088619538094,6.123903679351418,0.6136281207619964
48,ZTF18aahrdpu,0.10156591,2.723e-05,z_gal,58222.38060831076,0.000480645,1.2573153549004024,-0.045887661,1.4018204623716883,3.5929876759204545e-05,0.8630973423068105,0.084981934,-3.12e-05,-0.608105995,0.073086101,-3.25e-06,-2.34e-06,-0.010820863,0.032886154,3.1,0,0.4773764182495316,127.808004,28.280239,snia,,1.0,0.0,,100.0,None,,,127.80794003615162,28.280265906218396,,0.032887028455734255,10.006641161722587,0.13541783721060408,-9.879263596566142,6.317602651810093,0.6029547679865825,10.395675299135213,-0.320431973947964,-10.715922789828529,7.1436760611015835,0.5856162466620752
49,ZTF18aahshhp,0.059615,1.414e-05,z_gal,58911.30113880571,0.001352036,-0.721587585,-0.043226152,0.1387938760599354,4.280571453696674e-05,0.2287905644049187,0.028055056,-5.65e-07,0.017241058,0.000605258,-2.24e-06,-1.02e-06,0.001149837,0.009230399,3.1,0,0.3219292177096283,190.20547,25.750446,snia-cosmo,norm,1.0,1.0,2020dln,100.0,SN Ia,,2020dln,190.20566064,25.75037451,0.059615,0.009227571114897727,10.524561346201974,-0.3561063535177379,-10.850947942255788,7.895032378821839,0.5817811535607385,10.985352514522505,-2.2602441421967736,-13.200589033113095,12.256246355761174,0.5592194904005096
50,ZTF18aahsmrw,0.07839277,2.081e-05,z_gal,58233.35714104441,0.000379296,-0.122826738,0.1449492981408791,0.2019013404897123,1.3001924406249228e-05,0.1309484601575837,0.03217178,-7.16e-08,-0.016798526,0.000156342,-3.83e-07,-3.46e-07,0.000294093,0.026945137,3.1,0,4.594439311794587e-31,181.95224,22.597199,snia-cosmo,norm,1.0,0.0,,97.81659388646288,None,,,181.9523344538759,22.59714896549067,0.07839277,0.02694304123520851,10.15944730290743,-1.5381259782606078,-11.599448944051181,8.496471448232361,0.5685518767151043,10.636450100318326,-2.732106706883336,-13.435447090062,11.953325089386949,0.5583473781970322
51,ZTF18aahtjsc,0.05287786,1.069e-05,z_gal,58576.411072420175,0.000686,-0.015980282,0.247028161,0.1748589491253369,2.4904055234212566e-05,0.1700803562535707,0.032269635,-8.31e-07,0.000306126,0.000602772,-9.5e-07,-6.69e-07,-1.84e-05,0.01465611,3.1,0,0.002068969,169.205149,46.910989,snia-cosmo,norm,1.0,1.0,2019cdd,100.0,SN Ia,,2289241,169.20488,46.910572,0.05293323,0.014638721905648707,,,,,,,,,,
52,ZTF18aahvndq,0.01543852,1.82e-05,z_gal,58991.683403291456,0.012225948,-0.956197059,0.091004269,0.1774845210384228,0.000425818,0.087389082,0.032024005,-6.65e-07,-0.007007115,-0.000158955,-4.7e-06,-1.15e-05,-0.00018009,0.010924681,3.1,0,0.9724669376219416,198.722696,27.008415,snia-cosmo,norm,1.0,1.0,2020jhf,100.0,Ia,,2020jhf,198.7227,27.008,0.01543852,0.010917824581265449,9.70613277852828,-1.561337231366949,-11.261062671391388,10.421759467350267,0.567013476286409,10.143971824780929,-0.44071104658663823,-10.636694261816968,8.516764687160233,0.5689226642965793
53,ZTF18aaiajvb,0.09498793,0.00300832,z_snid,58214.04827482719,0.000558411,0.8103684109652817,-0.082402307,0.092266917,1.8162623608401524e-05,0.111616495,0.031153875,4.28172999229964e-07,-0.002529253,-0.000843569,-5.6e-07,-4.89e-07,0.000515125,0.064389609,3.1,0,0.039583284,246.055817,25.272064,snia,,1.0,1.0,2018baz,100.0,SNIa,,2018baz,246.05607467,25.26973809,,0.06482153728604316,,,,,,8.835184511458959,-0.9998529990795819,-9.900456974469792,6.336615375069706,0.6030241581048551
54,ZTF18aaialps,0.14132799,0.00310846,z_snid,58208.93916937746,0.000210701,2.434401884931157,-0.029998906,0.179667435,6.799031062304815e-06,0.1822232520645434,0.035485388,1.9998315865350002e-07,-0.004728489,-0.00150503,-2.48e-07,-1.93e-07,-0.000538033,0.016313313,3.1,0,1.7702437757681647e-05,254.749876,34.580543,snia-cosmo,norm,1.0,1.0,,100.0,None,,,254.7498555319475,34.58041558807609,,0.01631642948836088,,,,,,7.9006661206873146,-0.42947153282247186,-8.190253522263149,0.832211271297753,0.7819424955791358
55,ZTF18aaibcxu,0.0528977,0.00440454,z_snid,58170.79202155259,0.001762782,-1.198457485,-0.064377502,2.5095870530021784,0.000308517,0.8799729436509149,0.1488367510506599,0.000456491,-1.937486517,-0.359315859,-0.00025046,-3.97e-05,0.1261597383399433,0.01665757,3.1,0,0.049799057,239.746224,63.710516,snia-cosmo,norm,0.0,0.0,2018zc,100.0,SN Ia,,,239.74349384897263,63.708051043257775,0.054243,0.016587982513010503,8.5835429034067,-1.3010514694153905,-9.946316465100423,6.605573001938527,0.6037330990154574,10.837301987850445,-0.008839787645131736,-10.90315628914209,8.141520076831029,0.5774847688405648
56,ZTF18aaibibr,0.06181464,0.00042022,z_nonSEDm,58207.50352187292,0.000295093,0.108357722,0.5410600944124642,0.1006608776624489,9.651049639248097e-06,0.1504295460576941,0.030107877,5.8032242840232964e-08,0.002900107,-0.000387357,-5.23e-09,-2.51e-07,-0.000783912,0.027259984,3.1,0,1.4642768575569657e-12,261.641607,34.373577,snia-cosmo,norm,1.0,0.0,2018baw,100.0,SN Ia,,,261.6407294674086,34.373917245888855,0.058048,0.02726562038064003,9.573603134557715,-0.5417980683067969,-10.149840623883312,7.464757956164771,0.5794956866618877,10.446511917726674,0.154515853236743,-10.337363050126188,8.01454943048224,0.5755948693962043
57,ZTF18aaifxvz,0.02568444,1.414e-05,z_gal,59006.06452650588,0.00372119,-2.740232676,0.2024111422574747,0.1888757656342932,0.000178273,0.2930285285143559,0.052163454,-4.56e-06,0.026244832,-0.000375742,-1.74e-05,-7.23e-06,0.000882214,0.014163903,3.1,0,0.2871268615691426,170.555313,24.317404,snia-cosmo,norm,1.0,1.0,2020lyo,100.0,Ia,,2020lyo,170.55533769,24.3172186,0.025684,0.014165504053235054,10.34953382129952,-0.17412408496629783,-10.49541103014004,7.233952996096063,0.5905899345332759,10.792148957717696,-1.7232307439730745,-12.507808431872078,12.712451707226144,0.5601706768940663
58,ZTF18aaigbvt,0.11544146,6.375e-05,z_gal,58205.87329778553,0.000268808,2.6598548391667705,-0.236924298,2.155248504528572,1.743281055327343e-05,1.2874975749982762,0.081369421,-3.4e-06,-1.707202474,-0.072473047,-7.4e-06,-4.49e-07,-0.005568757,0.024828267,3.1,0,0.6584424966160773,174.115657,17.921411,snia-cosmo,norm,1.0,0.0,,100.0,None,,,174.11562069480073,17.921408989779167,,0.024827877655625344,,,,,,,,,,
59,ZTF18aailmnv,0.08363972,0.00436606,z_snid,58327.36172104918,0.000791626,0.3683545523992547,-0.080603352,0.1078489239989721,2.493275616113612e-05,0.1414223396784696,0.028013972,4.710972050306242e-07,-0.003422617,-0.000394029,-8.96e-07,-5.85e-07,0.000200917,0.008361873,3.1,0,0.562945453,214.202065,58.485417,snia,,1.0,1.0,2018ebo,100.0,SN Ia,,,214.2022076154612,58.48595592560082,,0.008353903777897357,8.438015647227019,-1.2573261735669898,-9.691541230295657,5.181325551985564,0.6238027044280331,9.475248178592611,-0.17019535567327462,-9.65693086212856,7.205574591275516,0.5841263399755333
60,ZTF18aaimxdx,0.04299071,3.371e-05,z_gal,58217.30809390102,0.000521154,-2.618819551,0.4435993709146748,0.1156124617009481,2.421896290238923e-05,0.099814263,0.038684105,3.180234480924774e-07,-0.00081869,-0.000731575,-9.54e-07,-8.61e-07,0.001168018,0.028706504,3.1,0,1.9984429949070743e-16,266.036898,39.355355,snia-pec,91bg,1.0,0.0,2018bay,99.33774834437088,SN Ia,,,266.0355428520127,39.356746995163896,,0.028686223849654198,8.491732771180029,-1.5448029692684127,-10.012016138594838,7.695678510894321,0.5750877356714802,9.803975032486948,-1.268447413157095,-11.103082747877528,7.890140763556783,0.5670596943960636
61,ZTF18aairuad,0.06466153,1.14e-05,z_gal,58229.20279877532,0.000891396,0.5494572418395482,-0.038371616,0.089853912,2.7260892206626105e-05,0.083297037,0.02907272,-1.44e-07,-0.001676833,0.000263938,-1.33e-07,-6.78e-07,-0.000135569,0.014202453,3.1,0,0.8180960772888706,177.939735,57.799506,snia-cosmo,norm,1.0,1.0,2018baq,100.0,SN Ia,,SDSSJ115144.94+57475,177.937,57.79987,0.06456795,0.01415505662560463,,,,,,,,,,
62,ZTF18aaiscil,0.02461709,0.00289871,z_snid,58164.35036189201,0.008353809,-0.777142959,-0.359462481,2.3948517068965884,0.001039351,1.0934496076841749,0.1150127020641334,0.000570993,-1.227623327,-0.102339098,-0.00106641,7.911326703893232e-05,-0.079595816,0.010417983,3.1,0,3.5668494932476857e-07,185.392571,55.574458,snia,,0.0,0.0,2018aae,100.0,Ia,,2018aae,185.3925938,55.57436716,0.027954,0.01041874846443534,7.591653441184303,-1.5313355386975072,-9.081305980559481,5.367934230736241,0.6461129630436226,7.67964167744986,-1.425987936395405,-9.1347201147477,5.962251723838811,0.6259853736146366
63,ZTF18aaisqmw,0.0527765,1.008e-05,z_gal,59204.38400931357,0.000799951,0.4519946181249995,0.1406493377163532,0.2002622299405629,3.4661331603709294e-05,0.2615059732518238,0.035811954,1.497824318372439e-06,-0.016107457,-0.001411534,-4.84e-06,-1.09e-06,0.003581841,0.012115007,3.1,0,0.8615012588591157,176.357595,55.527,snia,,1.0,1.0,2020acqt,100.0,SN Ia,,36641,176.357315,55.527187,0.05291121,0.012109565790742636,10.021582751961983,0.3082318773555449,-9.72370950707961,7.92637733492965,0.5719580878203463,10.29606596000534,1.0363383401808401,-9.274166146675716,6.872761240326573,0.5942578979630131
64,ZTF18aaitbcm,0.10293914,0.0004261,z_nonSEDm,58223.534493727326,0.000478774,1.307990420828364,-0.12731904,0.174861356,1.4976439714711162e-05,0.1174840100362802,0.030881743,-3.63e-07,-0.009834921,0.000948292,1.7730031869443216e-08,-3.97e-07,-0.00055415,0.014143563,3.1,0,0.9467621532714006,200.670669,54.352329,snia,,1.0,1.0,2018awa,99.01960784313724,,,,200.6705897912917,54.35230751268555,,0.014143700934946537,,,,,,,,,,
65,ZTF18aaitowa,0.12330656,4.275e-05,z_gal,58220.30791280772,0.000266742,0.9642822027741896,0.031700479,0.1773888431525847,8.998197716703738e-06,0.1696360641294929,0.033006209,-1.68e-07,-0.005079999,0.000317645,-3.68e-07,-2.54e-07,0.000483254,0.027914897,3.1,0,0.019807694,241.149527,71.47552,snia-cosmo,norm,1.0,1.0,2018bax,100.0,SN Ia,,,241.14955836851425,71.47551882165875,,0.02791523829102516,,,,,,,,,,
66,ZTF18aaiwkwk,0.08583829,1.941e-05,z_gal,58234.02813619861,0.000708686,0.6295316830572641,-0.224971817,0.078339134,2.0510328355936088e-05,0.064052902,0.02759545,1.5449637824338725e-07,-0.003358492,-0.000122526,2.167525267942938e-08,-4.77e-07,-0.000240645,0.024735611,3.1,0,3.926532054236298e-25,239.192934,35.024703,snia,,1.0,0.0,2018bcp,99.73154362416108,,,2058220,239.197,35.02379,0.086872,0.02472334250807762,,,,,,,,,,
67,ZTF18aaixjrc,0.10607894,1.599e-05,z_gal,58900.69856183165,0.000309477,-1.723971371,-0.052587516,0.084956195,9.24108228837856e-06,0.1257767795631964,0.027094469,5.6758322956921074e-08,0.001153763,-0.000175873,-6.62e-08,-2.16e-07,-4.3e-05,0.008037038,3.1,0,1.4156243358196837e-06,213.379287,43.621716,snia,,1.0,1.0,,99.63768116,None,,,213.37922727659577,43.621717439442506,,0.008036171905696391,,,,,,,,,,
68,ZTF18aaiykoz,0.03065642,1.249e-05,z_gal,59024.62485895476,0.006476583,0.9270401028550068,-0.047763482,0.039884709,0.000190605,0.033252838,0.026085185,1.6027467756628351e-06,-0.000321874,-0.000258479,1.113794247635366e-06,-4.32e-06,-0.000236099,0.013548926,3.1,0,0.9999982224215656,239.497841,40.033895,snia-cosmo,norm,1.0,1.0,2020mcc,100.0,SN Ia,,2020mcc,239.49775087,40.03399236,0.03043089,0.013549772202968597,9.888396453880775,0.028145435012413858,-9.902388308491673,7.13458959609719,0.5971118541806656,10.174277318601924,0.6323565361633318,-9.543066318659083,6.496718577860761,0.6002915629859241
69,ZTF18aaizerg,0.06846052,1.46e-05,z_gal,58852.80832,0.000678003,-1.206520734,0.073268074,0.1647405230287404,2.136896049855907e-05,0.08352567,0.027232065,-1.75e-07,-0.006873464,-0.000234735,-1.41e-07,-4.99e-07,-3.7e-06,0.022999586,3.1,0,0.039520035,219.698213,50.102776,snia-cosmo,norm,1.0,1.0,2019zbj,100.0,SN Ia,,2362875,219.6978,50.10323,0.06853363,0.022989075928926468,9.900143303461912,0.011387096362736103,-9.923209609576302,7.3871556222339185,0.6150900346411982,10.48320577124835,-0.13910837398499895,-10.63263972498037,7.385672950668738,0.5790623994317825
70,ZTF18aajivpr,0.05145185,1.194e-05,z_gal,58954.45430807741,0.000537102,-0.677752074,0.3725231920964031,0.1753034430730622,1.951605329642307e-05,0.1022954022933377,0.031102356,-7.74e-07,-0.005164897,0.000852753,-2.13e-07,-5.33e-07,-2.46e-05,0.019188716,3.1,0,0.3844181367485987,179.195463,52.483881,snia-cosmo,norm,1.0,1.0,2020gaa,100.0,SN Ia,,37551,179.196518,52.48423,0.05146458,0.019188552610576153,9.726750735146585,-0.6104137665731596,-10.336919280004983,8.412984625560075,0.5675444021880217,10.494177943140592,-0.0751245614968241,-10.565099897194111,8.526515936706156,0.5691006729844553
71,ZTF18aajnrgu,0.13514228,0.00885438,z_snid,58223.90805550258,9.775970209053942e-05,-2.34345322,0.1858878001214938,0.7520992000354454,1.06932547827958e-05,0.7565999704599838,0.103805488,-2.66e-06,0.020140278,0.027480311,-3.29e-06,-9.96e-07,0.02001786,0.027443084,3.1,0,0.2605366765190654,196.869473,21.469738,snia-cosmo,norm,1.0,0.0,,100.0,None,,,196.86930789,21.46732529,,0.027501246556639672,,,,,,8.84930709815983,-0.8266285675972924,-9.703969821648423,4.7132798921060335,0.6310133061071954
72,ZTF18aajnuef,0.07551299,2.134e-05,z_gal,58228.88428217219,0.000445581,-0.097076447,0.1771098159442295,0.4570144022982276,4.09858949870478e-05,0.3981801531724631,0.068834476,-2.96e-06,-0.044132731,0.007050401,-8.82e-06,-2.67e-06,0.011151676,0.012925491,3.1,0,0.550470952,206.647068,29.110053,snia-cosmo,norm,1.0,1.0,2018atr,100.0,SN Ia,,1856089,206.648666,29.11285,0.07551299,0.012912700977176427,8.804500941805813,-1.3372271261742306,-10.199541734502137,6.670685087210874,0.606101095103406,11.00190073351378,-0.15413115975886302,-11.154076258589921,11.341779756424845,0.5651696726203936
73,ZTF18aajpjdi,0.07460548,1.017e-05,z_gal,58237.83385365876,0.000753009,1.713325437145209,-0.03814219,0.107360235,2.226756602559393e-05,0.095513081,0.028066846,2.621482596911103e-07,-0.001627975,-0.000518327,-1.16e-08,-5.14e-07,-0.000620431,0.012581462,3.1,0,4.351921608989865e-26,199.527637,27.873397,snia,,1.0,0.0,2018bfx,99.29577464788731,SN Ia,,SDSSJ131806.63+27522,199.528,27.87325,0.074617,0.012581474911421538,9.524312435574926,-0.5720211006053055,-10.099667956856877,7.103926964884823,0.5810537900451075,9.717407044551676,0.03698632347739414,-9.689589678314459,6.69894372825568,0.5898852032857465
74,ZTF18aajsbbq,0.08601782,2.598e-05,z_gal,58236.25056783791,0.000621279,0.4754945922190607,0.053516504,0.076820145,1.8596840949954973e-05,0.093590329,0.028593238,1.2795286008372804e-07,-0.00243154,-2.06e-05,-1.06e-07,-4.39e-07,-0.000426364,0.023105261,3.1,0,1.0818692299022763e-27,258.763626,34.828045,snia-cosmo,91t,1.0,0.0,,100.0,None,,,258.76364745208747,34.82803238676626,,0.023104965165257455,10.25432109345838,-0.9529923268537279,-11.169183104495982,10.840298302116473,0.5616318386422896,10.452993658464862,-2.2466958258669782,-12.70498218847266,11.739124837417524,0.5585890224258625
75,ZTF18aajtlbf,0.02790166,1.319e-05,z_gal,58228.085475011285,0.001431841,-3.250357902,0.3371985215790344,0.096624014,4.971540912841754e-05,0.088132142,0.032283224,-1.3e-06,-0.000172095,0.000889571,-3.47e-07,-1.41e-06,7.319963915135793e-05,0.022336777,3.1,0,2.7047127333527858e-21,261.967674,60.095399,snia,91bg/86G,1.0,0.0,2018bbz,100.0,SN Ia,,60339,261.968628,60.09742,0.02777107,0.022332275211811064,,,,,,,,,,
76,ZTF18aajwdwz,0.09721546,1.233e-05,z_gal,58228.13086234341,0.000398273,-0.112367117,-0.118769939,0.4180684670791379,1.5692588627662873e-05,0.404965875,0.046363725,-8.75e-07,-0.03345864,0.007797939,-1.31e-06,-5.22e-07,-0.002444142,0.032782945,3.1,0,0.4095764789002753,124.917796,27.530461,snia-cosmo,norm,1.0,1.0,,100.0,None,,,124.91484568848738,27.531054290799933,0.09719001,0.03282369993627071,,,,,,,,,,
77,ZTF18aakaljn,0.06990957,1.499e-05,z_gal,58233.247762823456,0.000837788,1.3744138139958209,0.095856451,0.3679611463012406,3.848210178266596e-05,0.3612212212247262,0.045448742,-3.82e-06,-0.050143175,0.006620243,-4.14e-06,-1.28e-06,-0.002782278,0.021374123,3.1,0,0.8327022388253095,145.294241,24.022435,snia-cosmo,91t,1.0,1.0,2018ayf,100.0,Ia-91T,,2018ayf,145.2934076,24.02283219,0.06990957,0.021378725580871106,9.63238776043383,-0.8672773696011943,-10.543919957177371,6.669068792772485,0.5915209031102927,10.82161110975414,1.0040716145997641,-9.81141356484659,6.643080392972518,0.5965847593958267
78,ZTF18aakcsqt,0.07652539,2.805e-05,z_gal,58236.52640589233,0.000566566,-0.929788648,0.007466216,0.1698804277220915,2.1655141013112196e-05,0.1648349494565554,0.035022697,7.380091044586683e-07,0.00047232,-0.001278378,-9.13e-07,-6.04e-07,-0.000435122,0.02088864,3.1,0,0.6680843385665242,184.510594,19.620818,snia-cosmo,norm,1.0,1.0,,100.0,None,,,184.5106292860229,19.620633373606275,,0.020889551453292368,8.761085701219606,-1.705587481379836,-10.484460732068863,6.691752762106397,0.5917790082159581,9.12944132935056,-0.8571512872380135,-9.990659085989744,5.208639093500783,0.6194613578313936
79,ZTF18aakdyym,0.11749163,1.116e-05,z_gal,58234.91021310269,0.000473645,0.259737945,-0.061309987,0.075891514,1.4665452850147488e-05,0.1052663520680431,0.02998626,1.8965390750326405e-08,-0.001172646,1.6549277505547344e-05,-3.37e-07,-3.72e-07,0.000192708,0.01261408,3.1,0,3.868342693649023e-06,210.015893,61.085649,snia-cosmo,norm,1.0,1.0,2018cad,100.0,,,,210.01715500452917,61.08564216133952,,0.0126143710128963,,,,,,,,,,
80,ZTF18aakepih,0.14386708,1.16e-05,z_gal,58233.41939037038,0.000193456,0.522385147,-0.03599422,0.273414579,8.910975361162328e-06,0.3919606090822594,0.043754454,-9.38e-08,-0.004102084,0.000727314,-2.05e-06,-2.81e-07,0.002843462,0.01920606,3.1,0,0.006643688,185.578254,9.031339,snia-cosmo,norm,1.0,1.0,2018aws,100.0,SN Ia,,,185.57908021815345,9.031436479536245,,0.019199437350034713,,,,,,9.954083016714096,0.25929252923767765,-9.700024847043498,5.125594859520724,0.6133324464443153
81,ZTF18aakglgw,0.03761017,1.261e-05,z_gal,58217.23436099515,0.001504821,-1.84863302,0.1637980961084744,0.055156283,5.229112369088142e-05,0.071228287,0.030790677,7.75635976688453e-07,-0.001432872,-0.000502531,-1.18e-06,-1.43e-06,0.000474847,0.010514468,3.1,0,0.9999999999307564,222.699665,54.40789,snia-cosmo,norm,1.0,1.0,2018aoy,100.0,Ia,,2018aoy,222.69381843,54.41117659,0.03755884,0.01054303552955389,8.691367939040777,-1.3493989944157154,-10.1149519098896,7.099586808850162,0.6053398801132409,11.370163394831673,-1.574978625246764,-12.907168451354261,12.493304255365302,0.5636942424372429
