CID,IDSURVEY,zHD,zHDERR,zCMB,zCMBERR,zHEL,zHELERR,m_b_corr,m_b_corr_err_DIAG,MU_SH0ES,MU_SH0ES_ERR_DIAG,CEPH_DIST,IS_CALIBRATOR,USED_IN_SH0ES_HF,c,cERR,x1,x1ERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,RA,DEC,HOST_RA,HOST_DEC,HOST_ANGSEP,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,PKMJD,PKMJDERR,NDOF,FITCHI2,FITPROB,m_b_corr_err_RAW,m_b_corr_err_VPEC,biasCor_m_b,biasCorErr_m_b,biasCor_m_b_COVSCALE,biasCor_m_b_COVADD,blast_transient_spectroscopic_class,blast_transient_photometric_class,blast_host_name,blast_host_ra_deg,blast_host_dec_deg,blast_host_redshift,blast_host_EBV_MW,blast_local_log_mass_50,blast_local_log_sfr_50,blast_local_log_ssfr_50,blast_local_log_age_50,blast_local_mass_surviving_ratio,blast_global_log_mass_50,blast_global_log_sfr_50,blast_global_log_ssfr_50,blast_global_log_age_50,blast_global_mass_surviving_ratio
2005cf,57,0.0071,0.00084,0.00703,6e-05,0.00644,6e-05,13.0663,0.324465,32.3193,0.325586,32.3624,1,0,-0.050515,0.023117,-0.060167,0.022551,12.9947,0.0582748,0.1138,0.00610779,-0.000136509,2.5744e-05,-0.000111874,230.384,-7.4132,-999,-999,-9.0,-21.2471,250,0.083778,9.184,-9.0,53534.2,0.0241,108,158.959,0.00103676,0.0444,0.2578,0.0233,0.004,1.0,0.007,Ia,,2005cf,230.389,-7.4477,0.00643,0.0843050190806388,9.135467370376588,-0.5885140800491726,-9.73217850988206,6.100216591206174,0.6020631047497927,9.386210095171377,-0.5477412274500102,-9.92811118188332,6.708159081070299,0.5883665761036633
2005cf,56,0.0071,0.00084,0.00703,6e-05,0.00644,6e-05,13.0797,0.347269,32.3327,0.348317,32.3624,1,0,-0.047291,0.044638,-0.126135,0.13804,13.0265,0.0668053,0.11051,0.00679939,0.00058498,-0.000161785,-0.00020886,230.384,-7.4132,-999,-999,-9.0,-21.2471,250,0.083778,9.184,0.002,53534.0,0.095,16,8.70059,0.92523,0.1057,0.2578,0.0221,0.004,1.0,0.007,Ia,,2005cf,230.389,-7.4477,0.00643,0.0843050190806388,9.135467370376588,-0.5885140800491726,-9.73217850988206,6.100216591206174,0.6020631047497927,9.386210095171377,-0.5477412274500102,-9.92811118188332,6.708159081070299,0.5883665761036633
2005cf,64,0.0071,0.00084,0.00703,6e-05,0.00644,6e-05,13.0691,0.321523,32.3221,0.322655,32.3624,1,0,-0.036954,0.029054,-0.06305,0.048024,13.0342,0.062371,0.10973,0.00630362,-2.78669e-05,4.30258e-06,-0.000144567,230.384,-7.4132,-999,-999,-9.0,-21.2471,250,0.083778,9.184,4.066,53534.2,0.0355,52,42.0418,0.83654,0.0564,0.2578,0.0176,0.004,1.0,0.007,Ia,,2005cf,230.389,-7.4477,0.00643,0.0843050190806388,9.135467370376588,-0.5885140800491726,-9.73217850988206,6.100216591206174,0.6020631047497927,9.386210095171377,-0.5477412274500102,-9.92811118188332,6.708159081070299,0.5883665761036633
2002fk,63,0.00719,0.00085,0.00668,0.00015,0.00719,0.00015,13.1893,0.299093,32.4423,0.300309,32.5404,1,0,-0.109612,0.025407,0.093397,0.03192,12.9459,0.0360083,0.11903,0.00394753,-0.000146801,1.28528e-05,-7.89922e-05,50.5238,-15.4009,-999,-999,-9.0,-152.591,250,0.0343793,9.89,0.219,52548.8,0.034,58,96.365,0.00116163,0.056,0.2576,0.0569,0.004,1.0,0.006,SNIa,,2002fk,50.5275,-15.4,0.007125,0.0343561527132987,9.801104233335623,-0.3449738438116669,-10.140393468790512,8.696426820080958,0.5660921328179935,10.105801699750865,0.4219742749800207,-9.675341828639937,6.578102008889461,0.5990621496482632
2002fk,57,0.00719,0.00085,0.00668,0.00015,0.00719,0.00015,13.2112,0.299053,32.4642,0.300269,32.5404,1,0,-0.13675,0.018873,0.062106,0.025592,12.9122,0.0305443,0.12277,0.00345392,-9.51485e-05,1.00683e-05,-5.07264e-05,50.5238,-15.4009,-999,-999,-9.0,-152.591,250,0.0343793,9.89,-9.0,52548.2,0.0321,73,140.964,3.15449e-06,0.0405,0.2576,0.0807,0.006,1.0,0.005,SNIa,,2002fk,50.5275,-15.4,0.007125,0.0343561527132987,9.801104233335623,-0.3449738438116669,-10.140393468790512,8.696426820080958,0.5660921328179935,10.105801699750865,0.4219742749800207,-9.675341828639937,6.578102008889461,0.5990621496482632
2003du,57,0.00747,0.00084,0.00664,2e-05,0.00638,2e-05,13.5413,0.28787,32.7943,0.289134,32.8472,1,0,-0.141147,0.019576,0.25827,0.039296,13.1974,0.0226127,0.0944109,0.0019663,-0.000194736,1.42398e-05,-3.343e-05,218.649,59.3344,-999,-999,-9.0,-244.618,250,0.00861887,9.345,-9.0,52766.4,0.098,74,99.7438,0.0247427,0.0443,0.2451,0.0783,0.007,1.0,0.005,Ia,,2003du,218.6544,59.338,0.006352,0.0087137064896523,8.46997478954345,-1.5156946780632947,-9.980192580634464,7.926718987609415,0.5717183845141218,8.891379421339906,-0.853562671733409,-9.751591144786602,8.897448349744948,0.5701204828111905
2003du,63,0.00747,0.00084,0.00664,2e-05,0.00638,2e-05,13.4893,0.29352,32.7423,0.294759,32.8472,1,0,-0.12265,0.025212,0.23579,0.058286,13.1971,0.0295965,0.0944456,0.00257453,-3.39855e-05,-1.46683e-05,-5.88989e-05,218.649,59.3344,-999,-999,-9.0,-244.618,250,0.00861887,9.345,0.132,52766.2,0.0547,45,94.0146,2.58488e-05,0.054,0.2451,0.0694,0.005,1.0,0.005,Ia,,2003du,218.6544,59.338,0.006352,0.0087137064896523,8.46997478954345,-1.5156946780632947,-9.980192580634464,7.926718987609415,0.5717183845141218,8.891379421339906,-0.853562671733409,-9.751591144786602,8.897448349744948,0.5701204828111905
2003du,50,0.00747,0.00084,0.00664,2e-05,0.00638,2e-05,13.5155,0.291161,32.7685,0.292411,32.8472,1,0,-0.110323,0.025735,0.24375,0.057368,13.2478,0.0307214,0.0901288,0.00255023,-0.0002005,8.42579e-06,-5.58917e-05,218.649,59.3344,-999,-999,-9.0,-244.618,250,0.00861887,9.345,0.132,52767.3,0.1593,75,42.938,0.99892,0.0578,0.2451,0.057,0.004,1.0,0.006,Ia,,2003du,218.6544,59.338,0.006352,0.0087137064896523,8.46997478954345,-1.5156946780632947,-9.980192580634464,7.926718987609415,0.5717183845141218,8.891379421339906,-0.853562671733409,-9.751591144786602,8.897448349744948,0.5701204828111905
2012hr,56,0.00814,0.00084,0.00788,2e-05,0.00757,2e-05,13.4562,0.366561,32.7092,0.367554,-9.0,0,0,-0.047757,0.04357,-0.022119,0.19434,13.3474,0.0443687,0.082236,0.00336058,0.00118862,-0.000158378,-0.000109926,95.4103,-59.7141,-999,-999,-9.0,-75.7452,250,0.0388775,10.1223,0.0,56289.3,0.1444,20,5.76505,0.99918,0.1072,0.225,-0.0168,0.001,1.0,0.004,Ia,,2012hr,95.412,-59.74,0.007562,0.0387100324779748,7.866474564753345,-1.5072234853806552,-9.345357642528963,6.534441862682981,0.6084608626243151,10.305081298590412,-0.2222715379002037,-10.53383290911082,8.254389003908896,0.5816427202186054
2009ig,56,0.00815,0.00084,0.00801,2e-05,0.00877,2e-05,13.1181,0.370944,32.3711,0.371926,32.5621,1,0,0.05406,0.042592,1.2958,0.14101,13.1911,0.039913,0.0949628,0.00349095,-0.000281514,-9.5727e-05,-0.000113074,39.5484,-1.3125,-999,-999,-9.0,-43.0674,250,0.0277271,9.906,0.019,55080.8,0.1054,28,19.7456,0.87356,0.1093,0.2247,0.0446,0.013,1.0,0.025,Ia,,2009ig,39.5482,-1.3187,0.008769,0.0276495673507452,8.908562104561067,-1.1618179146416536,-10.061591872664836,8.476877640471312,0.5673809957721881,10.216294806804047,-0.7416745726488464,-10.949142906019537,8.006678944237922,0.5704831845289419
2009ig,51,0.00815,0.00084,0.00801,2e-05,0.00877,2e-05,13.4904,0.278844,32.7434,0.280148,32.5621,1,0,-0.087219,0.025148,1.07171,0.066357,13.1531,0.0340069,0.0983432,0.00308026,3.74398e-05,-3.15939e-05,-6.78401e-05,39.5484,-1.3125,-999,-999,-9.0,-43.0674,250,0.0277271,9.906,0.002,55080.6,0.0489,112,97.3318,0.8368,0.0523,0.2247,0.0381,0.005,1.0,0.006,Ia,,2009ig,39.5482,-1.3187,0.008769,0.0276495673507452,8.908562104561067,-1.1618179146416536,-10.061591872664836,8.476877640471312,0.5673809957721881,10.216294806804047,-0.7416745726488464,-10.949142906019537,8.006678944237922,0.5704831845289419
2009ig,66,0.00815,0.00084,0.00801,2e-05,0.00877,2e-05,13.4177,0.285702,32.6707,0.286975,32.5621,1,0,-0.07554,0.029469,1.24376,0.15972,13.0819,0.0378693,0.10501,0.00366263,-0.00113072,2.85276e-05,-8.988e-05,39.5484,-1.3125,-999,-999,-9.0,-43.0674,250,0.0277271,9.906,0.104,55080.1,0.3021,48,17.9737,0.99998,0.0741,0.2247,0.0289,0.006,1.0,0.006,Ia,,2009ig,39.5482,-1.3187,0.008769,0.0276495673507452,8.908562104561067,-1.1618179146416536,-10.061591872664836,8.476877640471312,0.5673809957721881,10.216294806804047,-0.7416745726488464,-10.949142906019537,8.006678944237922,0.5704831845289419
2005W,5,0.00855,0.00084,0.00861,2e-05,0.00954,2e-05,13.599,0.316884,32.852,0.318032,32.8293,1,0,0.08768,0.023619,-0.431319,0.054625,13.9074,0.0462308,0.0490955,0.0020905,-2.70673e-05,1.3068e-06,-3.67614e-05,27.6906,21.7599,-999,-999,-9.0,15.8947,250,0.0615037,10.827,0.13,53412.8,0.0316,78,144.299,7.45656e-06,0.0503,0.2142,-0.0788,0.004,1.0,0.017,Ia,,2005W,27.6738,21.7599,0.008893,0.0618561850488185,9.0867721529755,-1.6155717344592722,-10.705373293831734,8.294752547363018,0.5688170089899216,10.449467422089878,-2.1082308980676294,-12.55855029235384,9.664940786234672,0.5670720647514284
ASASSN-15so,150,0.00857,0.00084,0.00773,1e-05,0.00702,1e-05,13.4997,0.266214,32.7527,0.26758,32.8026,1,0,-0.055198,0.032438,-0.714413,0.078954,13.4883,0.0382032,0.0722262,0.00254138,-0.000243409,-9.98644e-06,-7.14252e-05,168.546,48.3187,-999,-999,-9.0,-249.339,250,0.01263,10.95,0.001,57345.3,0.1667,19,40.9933,0.00241842,0.0727,0.2137,0.0014,0.002,1.0,0.003,Ia,,NGC3583,168.545746,48.318378,0.007022,0.0126304201968014,10.226887160949564,-0.2335282959299434,-10.481997607296632,8.792026032907025,0.5727927779738464,10.70118437763593,-0.0811076286407004,-10.779477792770916,8.650430284758098,0.5655034031608133
2005am,57,0.00863,0.00085,0.00841,0.0001,0.00733,0.0001,13.1214,0.337245,32.3744,0.338325,-9.0,0,0,0.003104,0.027282,-1.79912,0.041763,13.4087,0.0423318,0.0777152,0.00303004,-0.000260002,1.98878e-05,-6.67657e-05,139.052,-16.3044,-999,-999,-9.0,-63.9574,250,0.0461244,11.3117,-9.0,53436.5,0.1122,54,93.5826,0.000673354,0.0577,0.2148,-0.0401,0.001,1.0,0.007,Ia,,2005am,139.0464,-16.3127,0.007899,0.0458173011988401,9.69877202128068,-2.6208315443046777,-12.257841457880303,12.521749364359096,0.5552809048914535,10.975040230648643,-1.029892293785666,-12.00886471813039,9.718870517911755,0.5702900196118585
2005am,5,0.00863,0.00085,0.00841,0.0001,0.00733,0.0001,13.1415,0.330194,32.3945,0.331296,-9.0,0,0,-0.022537,0.024768,-1.86653,0.032074,13.3723,0.0381972,0.0803653,0.00282733,-0.000240481,1.4793e-05,-5.14561e-05,139.052,-16.3044,-999,-999,-9.0,-63.9574,250,0.0461244,11.3117,0.16,53436.7,0.1061,100,102.005,0.42546,0.0566,0.2148,-0.0272,0.001,1.0,0.004,Ia,,2005am,139.0464,-16.3127,0.007899,0.0458173011988401,9.69877202128068,-2.6208315443046777,-12.257841457880303,12.521749364359096,0.5552809048914535,10.975040230648643,-1.029892293785666,-12.00886471813039,9.718870517911755,0.5702900196118585
2005am,64,0.00863,0.00085,0.00841,0.0001,0.00733,0.0001,13.082,0.336798,32.335,0.337879,-9.0,0,0,-0.003383,0.028549,-1.92038,0.045567,13.3703,0.0442151,0.0805164,0.00327892,-0.000151612,2.39618e-06,-7.28352e-05,139.052,-16.3044,-999,-999,-9.0,-63.9574,250,0.0461244,11.3117,2.671,53436.2,0.1748,57,47.7595,0.8034,0.062,0.2148,-0.037,0.001,1.0,0.006,Ia,,2005am,139.0464,-16.3127,0.007899,0.0458173011988401,9.69877202128068,-2.6208315443046777,-12.257841457880303,12.521749364359096,0.5552809048914535,10.975040230648643,-1.029892293785666,-12.00886471813039,9.718870517911755,0.5702900196118585
2019ein,50,0.00883,0.00084,0.00837,1e-05,0.00775,1e-05,13.6086,0.325919,32.8616,0.327035,-9.0,0,0,-0.106243,0.024412,-1.58896,0.040289,13.6289,0.0284538,0.063449,0.0016628,-9.4186e-05,1.66752e-07,-3.58132e-05,208.371,40.2754,-999,-999,-9.0,-134.568,250,0.01085,7.0,-9.0,58619.2,0.0392,81,245.142,2.0736e-18,0.0533,0.2075,0.062,0.005,1.0,0.006,Ia-pec,,2019ein,208.3614,40.2831,0.007755,0.0109107050485908,9.267797342187087,-1.8098755854047897,-11.08458044594746,7.0987348786236115,0.585774528195738,11.052279674151084,-1.5301259099173938,-12.57346906641198,12.017430256205945,0.5662918879741308
2006D,57,0.00925,0.00084,0.00966,5e-05,0.00853,5e-05,13.6384,0.28515,32.8914,0.286425,32.9183,1,0,-0.025522,0.02786,-1.3074,0.062715,13.8273,0.04187,0.0528546,0.00203827,-0.000440571,3.52183e-05,-4.56284e-05,193.141,-9.7752,-999,-999,-9.0,120.873,250,0.0393002,9.554,-9.0,53755.9,0.2809,23,42.2889,0.00839973,0.0604,0.1981,0.0225,0.005,1.0,0.009,Ia,,2006D,193.14465842,-9.77659606,,,,,,,,,,,,
2006D,5,0.00925,0.00084,0.00966,5e-05,0.00853,5e-05,13.6443,0.281576,32.8973,0.282867,32.9183,1,0,-0.028804,0.023641,-1.58877,0.030509,13.8683,0.0344978,0.0508936,0.00161707,-0.000255556,9.34935e-06,-2.99753e-05,193.141,-9.7752,-999,-999,-9.0,120.873,250,0.0393002,9.554,0.18,53758.1,0.0499,81,179.235,2.16736e-09,0.0527,0.1981,0.0263,0.005,1.0,0.009,Ia,,2006D,193.14465842,-9.77659606,,,,,,,,,,,,
2006D,64,0.00925,0.00084,0.00966,5e-05,0.00853,5e-05,13.6629,0.284225,32.9159,0.285505,32.9183,1,0,-0.026824,0.027826,-1.50889,0.050515,13.8788,0.0396518,0.0504053,0.00184083,-0.000380399,9.8812e-06,-4.29407e-05,193.141,-9.7752,-999,-999,-9.0,120.873,250,0.0393002,9.554,3.708,53757.4,0.0782,43,70.3274,0.00533492,0.06,0.1981,0.0238,0.006,1.0,0.009,Ia,,2006D,193.14465842,-9.77659606,,,,,,,,,,,,
2013cs,56,0.00935,0.00084,0.01029,2e-05,0.00924,2e-05,13.0823,0.400458,32.3353,0.401367,-9.0,0,0,0.054048,0.046456,-0.33302,0.15324,13.3968,0.0647672,0.0785711,0.00468699,0.000431998,-0.00012724,-0.000146878,198.812,-17.9654,-999,-999,-9.0,280.754,250,0.0799364,9.413,0.033,56437.1,0.1079,20,12.4961,0.89794,0.1136,0.196,0.0459,0.007,1.0,0.025,Ia,,2013cs,198.8032,-17.9667,0.009243,0.0799192780256271,8.000367063776569,-1.2468924412717306,-9.301712880739087,6.25181978685181,0.6109662776648753,9.28427004921673,-0.6240279199355023,-9.92017743371559,7.277013015512613,0.5886583397912919
1999cp,57,0.00954,0.00086,0.00998,0.00019,0.00907,0.00019,13.7869,0.267622,33.0399,0.268981,33.1156,1,0,-0.044825,0.039253,0.023621,0.038993,13.6783,0.0346876,0.0606304,0.00193705,-0.00055679,1.93802e-05,-6.74332e-05,211.63,-5.4469,-999,-999,-9.0,129.581,250,0.0211185,10.441,-9.0,51363.8,0.0347,50,125.436,2.04013e-08,0.0944,0.1967,-0.0189,0.001,1.0,0.004,Ia,,1999cp,211.6458,-5.4529,0.00948,0.0212096925452351,7.590972741379904,-1.4873392178856015,-9.07954871738361,5.7576325743300245,0.6114941912897414,9.999504812473695,-0.5280438711765232,-10.544030808671913,8.157202785240251,0.5667587839878347
1999cp,50,0.00954,0.00086,0.00998,0.00019,0.00907,0.00019,13.9605,0.252188,33.2135,0.253629,33.1156,1,0,-0.108916,0.026148,0.28727,0.082822,13.6687,0.0322457,0.0611661,0.0018166,-6.8074e-05,-1.78162e-06,-4.02239e-05,211.63,-5.4469,-999,-999,-9.0,129.581,250,0.0211185,10.441,-9.0,51364.1,0.0908,11,35.728,0.000187788,0.0582,0.1967,0.035,0.002,1.0,0.003,Ia,,1999cp,211.6458,-5.4529,0.00948,0.0212096925452351,7.590972741379904,-1.4873392178856015,-9.07954871738361,5.7576325743300245,0.6114941912897414,9.999504812473695,-0.5280438711765232,-10.544030808671913,8.157202785240251,0.5667587839878347
2002dj,57,0.00957,0.00087,0.01051,0.00023,0.00945,0.00023,13.648,0.308368,32.901,0.309548,-9.0,0,0,-0.017189,0.028764,-0.284682,0.059779,13.652,0.0608135,0.0621156,0.00347917,-2.12081e-05,-7.93639e-07,-8.10946e-05,198.251,-19.519,-999,-999,-9.0,280.754,250,0.0818371,11.1654,-9.0,52451.1,0.0435,37,59.7306,0.010372,0.0543,0.1983,-0.0372,0.002,1.0,0.005,Ia,,2002dj,198.2542,-19.5182,0.009393,0.0818611027300357,10.584743522224136,-2.2386107436565794,-12.825930873770924,8.645902172359191,0.5690166379379025,11.125715220807674,-1.9395638714616572,-13.0266855538035,7.874873806605189,0.5821928341263949
2002dj,63,0.00957,0.00087,0.01051,0.00023,0.00945,0.00023,13.6124,0.333397,32.8654,0.334488,-9.0,0,0,0.052879,0.029449,0.071339,0.12934,13.7487,0.061351,0.056822,0.00321081,0.000598059,-4.02846e-05,-7.76722e-05,198.251,-19.519,-999,-999,-9.0,280.754,250,0.0818371,11.1654,2.464,52451.4,0.1024,29,30.2337,0.4024,0.0541,0.1983,-0.0691,0.002,1.0,0.012,Ia,,2002dj,198.2542,-19.5182,0.009393,0.0818611027300357,10.584743522224136,-2.2386107436565794,-12.825930873770924,8.645902172359191,0.5690166379379025,11.125715220807674,-1.9395638714616572,-13.0266855538035,7.874873806605189,0.5821928341263949
PTF10icb,56,0.00993,0.00084,0.009,1e-05,0.00856,1e-05,14.2223,0.3719,33.4753,0.372879,-9.0,0,0,0.01258,0.046655,0.64439,0.3979,14.243,0.0388,0.0360412,0.00128797,0.00147799,-9.28544e-05,-4.68688e-05,193.705,58.8819,-999,-999,-9.0,-273.135,250,0.00989319,8.8903,0.002,55361.5,0.5411,20,3.0044,1.0,0.1285,0.1846,0.0245,0.005,1.0,0.016,Ia,,PTF10icb,193.7073,58.8824,0.00856049,0.0099015967920422,9.073973071551574,-1.3296700982061376,-10.430427051296018,7.290096651385921,0.5815075269157584,9.185888359335204,-1.1475512901355494,-10.32091797872719,6.41927982061422,0.5939322057856906
2009Y,56,0.00996,0.00086,0.0105,0.00015,0.00974,0.00015,13.3927,0.408196,32.6457,0.409088,33.0928,1,0,0.16089,0.049042,-0.148529,0.17305,13.8566,0.0698715,0.0514489,0.00331095,0.000428958,-9.55124e-05,-0.00010804,220.599,-17.2468,-999,-999,-9.0,161.695,250,0.0873928,10.636,0.008,54876.9,0.1469,22,30.8987,0.0982062,0.121,0.1884,-0.108,0.005,1.0,0.024,Ia,,2009Y,220.5996,-17.253,0.009186,0.0874515241384506,,,,,,10.674210473764925,0.0972119674348073,-10.549341303812298,7.335969997434614,0.5930488169530328
2009Y,5,0.00996,0.00086,0.0105,0.00015,0.00974,0.00015,13.4928,0.359283,32.7458,0.360296,33.0928,1,0,0.11483,0.024472,0.26874,0.028763,13.7683,0.0593511,0.0558065,0.00305063,-0.00031073,2.81982e-05,-5.70747e-05,220.599,-17.2468,-999,-999,-9.0,161.695,250,0.0873928,10.636,0.26,54877.2,0.0327,64,583.664,0.0,0.0502,0.1884,-0.0923,0.003,1.0,0.02,Ia,,2009Y,220.5996,-17.253,0.009186,0.0874515241384506,,,,,,10.674210473764925,0.0972119674348073,-10.549341303812298,7.335969997434614,0.5930488169530328
2009Y,65,0.00996,0.00086,0.0105,0.00015,0.00974,0.00015,13.6485,0.332913,32.9015,0.334006,33.0928,1,0,0.037139,0.030716,0.35708,0.075468,13.6995,0.0660522,0.0594583,0.00361722,-0.000360555,2.02709e-05,-9.24022e-05,220.599,-17.2468,-999,-999,-9.0,161.695,250,0.0873928,10.636,2.694,54876.3,0.1969,52,54.0114,0.39744,0.0574,0.1884,-0.0636,0.002,1.0,0.01,Ia,,2009Y,220.5996,-17.253,0.009186,0.0874515241384506,,,,,,10.674210473764925,0.0972119674348073,-10.549341303812298,7.335969997434614,0.5930488169530328
2013E,56,0.01016,0.00085,0.01042,8e-05,0.00936,8e-05,13.5264,0.3475,32.7794,0.348547,-9.0,0,0,0.008178,0.04886,0.35982,0.25323,13.5008,0.0676757,0.0713988,0.0044504,0.00168994,-0.000238563,-0.000145729,150.023,-34.2337,-999,-999,-9.0,77.0649,250,0.0840917,10.5748,0.0,56309.1,0.1662,12,21.0104,0.0502276,0.1209,0.1826,-0.0502,0.001,1.0,0.007,Ia,,2013E,150.0225,-34.2283,0.009413,0.0840337063372135,8.587369493147321,-1.3468939050479345,-9.978848056065903,7.0815778239586304,0.6080643125454637,9.96385946166124,-0.2098731696121459,-10.177951059860709,7.238508971784487,0.6042867067251165
1999ac,57,0.01017,0.00084,0.00979,2e-05,0.00947,2e-05,13.6652,0.364224,32.9182,0.365223,-9.0,0,0,0.040623,0.037739,0.11098,0.040236,13.8642,0.0401794,0.0510905,0.00189068,-0.000398892,1.00375e-05,-5.16729e-05,241.812,7.9723,-999,-999,-9.0,-112.326,250,0.0395528,9.83179,-9.0,51250.3,0.0387,24,262.488,5.45666e-42,0.0937,0.1803,0.0373,0.006,1.0,0.022,Ia,,1999ac,241.804,7.9789,0.009476469,0.0398374063521623,8.314759245413114,-1.3613041500993672,-9.680368765987408,6.73140169978214,0.5905573210250562,9.95615402342932,-0.4285662031109082,-10.37927303030368,7.0867498108899145,0.582981321388959
1999ac,62,0.01017,0.00084,0.00979,2e-05,0.00947,2e-05,13.7144,0.34081,32.9674,0.341878,-9.0,0,0,0.038135,0.02547,0.16103,0.032646,13.8961,0.0384704,0.0496099,0.00175781,-0.000224612,9.51498e-06,-3.63273e-05,241.812,7.9723,-999,-999,-9.0,-112.326,250,0.0395528,9.83179,0.1285,51251.1,0.0479,76,554.109,0.0,0.0542,0.1803,0.0351,0.006,1.0,0.021,Ia,,1999ac,241.804,7.9789,0.009476469,0.0398374063521623,8.314759245413114,-1.3613041500993672,-9.680368765987408,6.73140169978214,0.5905573210250562,9.95615402342932,-0.4285662031109082,-10.37927303030368,7.0867498108899145,0.582981321388959
2009an,51,0.01026,0.00084,0.00921,1e-05,0.00887,1e-05,14.0848,0.305101,33.3378,0.306294,-9.0,0,0,0.009596,0.04244,-1.33873,0.23636,14.3202,0.0686209,0.0335684,0.0021216,0.00304291,-0.000113542,-7.67052e-05,185.697,65.8512,-999,-999,-9.0,-311.409,250,0.016006,10.5117,0.002,54897.2,0.7492,29,24.7624,0.69052,0.0782,0.1787,-0.0442,0.001,1.0,0.007,SN Ia,,2009an,185.69487968,65.8438047,0.00922117,0.0160229131579399,8.827564435037289,-2.2577644569797997,-11.093247556588064,8.211177324481582,0.5681837153116662,10.540927086603505,-0.6712164869566886,-11.20527966060996,7.846306225470939,0.5807232646313042
2009an,65,0.01026,0.00084,0.00921,1e-05,0.00887,1e-05,13.9723,0.297865,33.2253,0.299086,-9.0,0,0,0.010704,0.029822,-1.4709,0.10067,14.2304,0.0364578,0.0364625,0.00122437,0.000728,-4.31207e-05,-3.18857e-05,185.697,65.8512,-999,-999,-9.0,-311.409,250,0.016006,10.5117,0.017,54898.5,0.1127,48,10.1731,1.0,0.0624,0.1787,-0.0444,0.001,1.0,0.007,SN Ia,,2009an,185.69487968,65.8438047,0.00922117,0.0160229131579399,8.827564435037289,-2.2577644569797997,-11.093247556588064,8.211177324481582,0.5681837153116662,10.540927086603505,-0.6712164869566886,-11.20527966060996,7.846306225470939,0.5807232646313042
2006bh,5,0.01028,0.00086,0.01042,0.00015,0.01077,0.00015,14.0258,0.246478,33.2788,0.247952,33.245,1,0,-0.095147,0.023054,-1.68127,0.037673,14.0639,0.0266515,0.0425044,0.00104335,-0.000156441,3.51559e-06,-1.85144e-05,340.067,-66.4851,-999,-999,-9.0,40.4087,250,0.0228622,10.501,10.0,53833.9,0.072,66,38.6618,0.99712,0.0549,0.1826,0.0319,0.001,1.0,0.003,Ia,,2006bh,340.1007,-66.4791,0.010847,0.0229413656890392,,,,,,10.67789026755888,-1.306178743587899,-11.997983646728722,8.22595198320213,0.5706612379952252
2004S,57,0.01042,0.00084,0.0098,2e-05,0.0093,2e-05,13.8706,0.316076,33.1236,0.317227,-9.0,0,0,-0.00638,0.031726,-0.181708,0.05568,13.9494,0.0681338,0.047234,0.0029641,-0.000508297,4.14391e-05,-7.41643e-05,101.431,-31.2312,-999,-999,-9.0,-183.95,250,0.0857975,7.0,-9.0,53040.8,0.1754,40,71.4268,0.00163933,0.063,0.176,0.0193,0.004,1.0,0.012,Ia,,2004S,101.4445,-31.2303,0.0093,0.0860049350559711,,,,,,,,,,
2021hpr,57,0.01044,0.00084,0.00958,2e-05,0.00938,2e-05,13.8339,0.342855,33.0869,0.343916,33.0131,1,0,0.045569,0.026775,0.24592,0.072475,14.0289,0.0336583,0.0438971,0.00136083,0.000274672,-2.23525e-05,-3.17819e-05,154.161,73.4005,-999,-999,-9.0,-255.903,250,0.0209058,6.952,0.132,59322.8,0.0564,92,179.821,1.22635e-07,0.0562,0.1756,0.038,0.006,1.0,0.023,SNIa,,2021hpr,154.2237,73.4007,0.009346,0.0209348060190677,8.425278168600897,-1.34044331282571,-9.770147404888066,6.341844622029475,0.5938448833293616,11.087149671768996,0.6123238039204264,-10.464726455995168,8.250136466500035,0.5825085534451115
2002dp,63,0.01061,0.00084,0.01049,1e-05,0.01169,1e-05,14.1276,0.307827,33.3806,0.309009,33.1859,1,0,0.077144,0.029374,-0.125605,0.22241,14.3586,0.0430754,0.0324001,0.00128544,0.00179426,-7.92697e-05,-3.17411e-05,352.127,22.4289,-999,-999,-9.0,-34.4658,250,0.0420618,10.53,0.486,52451.2,0.1552,22,16.3306,0.79915,0.0612,0.1728,-0.0784,0.003,1.0,0.016,SN Ia,,2002dp,352.116,22.4206,,0.0421451633423566,8.624499609218947,-1.3999120234363924,-10.01018100655695,6.45780924061576,0.5826385931497126,10.789679843876012,0.9030798293607192,-9.884434574972529,9.123137786830512,0.5684968155326886
2002dp,57,0.01061,0.00084,0.01049,1e-05,0.01169,1e-05,14.0401,0.273239,33.2931,0.27457,33.1859,1,0,0.006885,0.02144,-0.883313,0.034548,14.199,0.0361259,0.0375326,0.00124883,-0.000138719,3.39646e-06,-2.08394e-05,352.127,22.4289,-999,-999,-9.0,-34.4658,250,0.0420618,10.53,-9.0,52451.3,0.0446,74,141.617,3.78133e-06,0.0458,0.1728,-0.0451,0.002,1.0,0.007,SN Ia,,2002dp,352.116,22.4206,,0.0421451633423566,8.624499609218947,-1.3999120234363924,-10.01018100655695,6.45780924061576,0.5826385931497126,10.789679843876012,0.9030798293607192,-9.884434574972529,9.123137786830512,0.5684968155326886
