ZTF_Unnamed: 0,ztfname,ZTF_redshift,ZTF_redshift_err,ZTF_source,ZTF_t0,ZTF_x0,ZTF_x1,ZTF_c,ZTF_t0_err,ZTF_x0_err,ZTF_x1_err,ZTF_c_err,ZTF_cov_t0_x0,ZTF_cov_t0_x1,ZTF_cov_t0_c,ZTF_cov_x0_x1,ZTF_cov_x0_c,ZTF_cov_x1_c,ZTF_mwebv,ZTF_mwr_v,ZTF_mwebv_err,ZTF_fitprob,ZTF_ra,ZTF_dec,ZTF_sn_type,ZTF_sub_type,ZTF_lccoverage_flag,ZTF_fitquality_flag,ZTF_iau_name,ZTF_frac_fitted,ZTF_ra_host_global,ZTF_dec_host_global,ZTF_mass_global,ZTF_mass_err_global,ZTF_restframe_gz_global,ZTF_restframe_gz_err_global,ZTF_d_dlr_global,ZTF_mass_local,ZTF_mass_err_local,ZTF_restframe_gz_local,ZTF_restframe_gz_err_local,ZTF_DESI_METADATA_ang_sep_arcsec,DESI_METADATA_TARGETID,DESI_METADATA_LS_ID,DESI_METADATA_SPECTYPE,DESI_METADATA_RA,DESI_METADATA_DEC,DESI_METADATA_DESI_TARGET,DESI_METADATA_Z,DESI_METADATA_ZWARN,DESI_METADATA_SURVEY
2692,ZTF20aazhtvi,0.08363685,1.359e-05,z_gal,58994.85446774227,0.000674988,1.5105214434899077,-0.033097078,0.068557968,1.9453021052959023e-05,0.061780537,0.025404195,1.47689549271644e-07,-0.000336866,-0.000202613,4.7591152926005e-08,-4.26e-07,-0.000224975,0.023526713,3.1,0,0.7685341003711853,237.181312,29.817508,snia-cosmo,91t,1.0,1.0,2020jtc,100.0,237.181439873294,29.8183172598335,9.114,0.1077032961426901,0.84369653,0.053712196008,1.3089577325093338,8.162,0.111,0.65469653,0.148946299048,3.667120863666228e-10,39628476310884816,9906632223232464,b'GALAXY',237.1814398732939,29.818317259833474,5764607523034234880,0.08363671821685513,0,b'main'
2694,ZTF20aazhzna,0.03656528,1.101e-05,z_gal,58991.90999908772,0.000793988,-2.601142529,0.2768499244393035,0.119609697,2.6525035733620985e-05,0.1663712355107809,0.030925441,-3.87e-07,0.001205917,0.000253199,-5.78e-07,-7.04e-07,0.000404803,0.018419718,3.1,0,2.236691113896052e-07,216.099767,26.689721,snia-cosmo,norm,1.0,1.0,2020jsa,100.0,216.099078642777,26.6902177976911,10.51,0.1062826420446913,1.14969653,0.018439088915,0.2314514169693946,9.64,0.034,1.33369653,0.018439088915,4.0399020701952166e-10,39628412075115265,9906631219544833,b'GALAXY',216.09907864277687,26.690217797691055,5764607523034234880,0.03656518518219411,0,b'main'
2696,ZTF20aazkxcw,0.03527774,1.298e-05,z_gal,58989.92959633953,0.003145323,-1.738514658,-0.016219897,0.1429668973214575,0.000111317,0.1050244923703089,0.033331097,-6.28e-07,-0.001928611,-0.00017147,-1.96e-06,-3.07e-06,-2.61e-06,0.046012052,3.1,0,0.034512765,238.972698,11.978685,snia-cosmo,norm,1.0,1.0,2020joh,100.0,238.97284572119463,11.978819377261184,11.026,0.1118033988749895,1.64269653,0.018439088915,0.0987553507686763,10.595,0.035,1.77269653,0.018384776311,1.000901140344553e-10,39628076748904202,9906625980077834,b'GALAXY',238.97284572119466,11.978819377261184,5764607523034234880,0.03527934172943108,0,b'main'
2701,ZTF20aazomcu,0.01806561,1.272e-05,z_gal,58986.48141130178,0.001408724,0.237139618,-0.399999999,1.2383269956553704,0.00011387,0.7173484467101636,0.011426995,0.000109635,-0.748620185,7.384433228857159e-11,-7.1e-05,-7.15e-13,5.0637346920453245e-11,0.066275927,3.1,0,2.7670550349357778e-12,3.874444,17.324251,snia-cosmo,norm,0.0,0.0,,87.5,3.878797817627163,17.328429172713825,11.03,0.122065556157337,1.51269653,0.018439088915,1.0402210514646957,9.579,0.037,1.56969653,0.020615528128,0.0,2842934760177667,9906627839921905,b'GALAXY',3.878797817627163,17.328429172713825,4611686018427387904,0.018078705263281616,0,b'main'
2702,ZTF20aazooyu,0.11295966,1.093e-05,z_gal,58995.99959625636,0.000624808,1.3707748559866482,-0.096683859,0.1053838624611671,1.8653867835519632e-05,0.093138482,0.028762174,1.5822243929821497e-07,0.000793911,-0.000352641,-3.45e-08,-4.55e-07,-0.000271068,0.03449843,3.1,0,0.197007972,258.59808,30.986761,snia,,1.0,1.0,2020kbq,100.0,258.597988055742,30.9868144345992,9.915,0.1012719112093773,1.29569653,0.034669871647,0.1505723396582893,9.147,0.028,0.71869653,0.048104053883,0.056102710286720786,39628502714028521,9906632635781609,b'GALAXY',258.5979700720925,30.986812159534765,1152921504606846976,0.1129595141229544,0,b'main'
2707,ZTF20aazpoif,0.07626835,1.261e-05,z_gal,58997.34643336603,0.000450632,0.2709767122018571,0.040602044,0.2562428257515421,1.5305884669079275e-05,0.2900094508079067,0.033167498,1.1271318925368995e-06,0.008418061,0.000105134,-8.21e-07,-3.56e-07,-0.00110573,0.015346742,3.1,0,0.2505505293696265,231.493806,46.312384,snia,,1.0,1.0,2020kbw,100.0,231.493768107985,46.3126144239954,8.516,0.1407160260951111,0.17069653,0.155724115024,0.5897102675656174,8.098,0.08,0.14469653,0.155913437522,4.26507369654778e-10,39633187994861725,9907736635441309,b'GALAXY',231.49376810798518,46.31261442399541,5764607523034234880,0.07626926545268062,0,b'main'
2709,ZTF20aazpwen,0.0789691,1.08e-05,z_gal,58992.78965697145,0.000410591,0.4345825305486516,0.1862282928459891,0.1606878065867931,1.334769931663095e-05,0.1816849638742328,0.029421225,5.991022107945032e-08,-0.000321484,-0.000232929,-4.84e-07,-3.34e-07,0.000450684,0.077591811,3.1,0,0.014584955,243.817847,21.093261,snia,,1.0,1.0,2020kbl,100.0,243.817228062775,21.0933777475472,10.582,0.1026109155986827,1.40569653,0.019849433241,0.5405337761472879,9.559,0.035,1.34569653,0.022022715546,7.640419788696992e-10,39628285340027848,9906629239311304,b'GALAXY',243.81722806277477,21.093377747547212,5764607523034234880,0.07896765256453751,0,b'main'
2711,ZTF20aazquhc,0.03449326,1.148e-05,z_gal,58999.41788,0.001472926,0.9566215049735118,0.2258837085862097,0.1257816810793883,4.848578894919213e-05,0.1091031164602553,0.030891053,1.0623494752902595e-06,-0.003856207,-0.000464627,-6e-07,-1.26e-06,-0.000394014,0.011831372,3.1,0,0.5560218096286329,161.145787,39.094618,snia-cosmo,91t,1.0,1.0,2020kbh,100.0,161.14463497378244,39.09363902852389,9.727,0.1030776406404415,1.15969653,0.020518284529,0.4844748808049991,9.069,0.03,1.15069653,0.03905124838,0.0,39633057958855542,9907734603629430,b'GALAXY',161.14463497378244,39.09363902852389,5764607523034234880,0.0344926132749361,0,b'main'
2712,ZTF20aazstdx,0.06012934,1.358e-05,z_gal,58996.434958819664,0.001282422,-0.71928208,-0.080411918,0.1561377337566227,3.987842679308614e-05,0.1125153166706079,0.030805598,3.095494067489122e-07,-0.009297359,-5.12e-05,-3.22e-07,-1.01e-06,-0.000330889,0.017203139,3.1,0,0.05139842,223.873257,32.831661,snia-cosmo,norm,1.0,1.0,2020kbk,100.0,223.8742456145237,32.83160150559373,10.569,0.107335921293852,1.26869653,0.017691806013,0.5636159995708293,9.49,0.052,1.22269653,0.021260291625,1.7194927902165015e-10,2843277166379009,9907732701646342,b'GALAXY',223.87424561452374,32.83160150559373,4611686018427387904,0.060168494772399404,0,b'main'
2717,ZTF20ababkom,0.0870963,2.069e-05,z_gal,58991.85664046911,0.000598423,-0.0501703,-0.035108802,0.3251052795094438,2.4250049429843973e-05,0.376208269,0.039025504,1.108307764776161e-06,-0.0153942,-0.002299664,-3.04e-06,-7.83e-07,0.001939206,0.082871034,3.1,0,0.9140527092879346,248.230974,0.552011,snia-cosmo,norm,1.0,1.0,2020kek,100.0,248.231011105636,0.551993260067263,8.487,0.1268227108999015,1.07769653,0.144779142144,0.1091591276731581,8.441,0.152,1.05669653,0.186938492558,0.10991870272401433,39627800969223246,9906621671021646,b'GALAXY',248.2309811500131,0.5519991766863745,4611686018427387904,0.08709811880283394,0,b'main'
2722,ZTF20abajsne,0.05538204,1.669e-05,z_gal,59001.09953392425,0.001611482,0.1516658468859243,-0.074683901,0.3427271107721026,0.000100546,0.6691329572449576,0.061849115,1.4109268743592738e-05,-0.00900961,-0.005294304,-4.76e-05,-4.41e-06,0.015463914,0.036186394,3.1,0,0.1350492298592297,161.269481,2.319038,snia-cosmo,norm,0.0,1.0,2020kxf,100.0,161.269407201466,2.31885895198329,10.618,0.1100727032465361,1.25269653,0.018439088915,0.107688367338464,10.172,0.025,1.30969653,0.016970562748,3.06786582891641e-10,39627841792377237,9906622308876693,b'GALAXY',161.26940720146592,2.3188589519832883,5764607523034234880,0.055381941612437126,0,b'main'
2726,ZTF20abapyxl,0.08356323,1.268e-05,z_gal,58996.51894570865,0.000469713,-1.092819174,0.1475418422114172,0.1539099120891478,1.596090528189223e-05,0.1486452622509387,0.030924118,9.489891035940706e-08,-0.00100593,-0.000148838,-4.78e-07,-4.18e-07,0.000364282,0.092156013,3.1,0,0.05989114,263.140513,15.735845,snia-cosmo,norm,1.0,1.0,2020kku,100.0,263.139897051197,15.7361378227563,10.685,0.1044030650891055,1.19469653,0.019209372712,0.4941877455148751,9.818,0.082,1.26869653,0.032526911935,1.5757337545127912e-09,39628165169027002,9906627361642426,b'GALAXY',263.13989705119747,15.736137822756298,5764607523034234880,0.08356163191548252,0,b'main'
2729,ZTF20abasxmb,0.02476568,1.394e-05,z_gal,59005.002529660494,0.009358443,-0.447585749,-0.230308216,0.069923387,0.000305528,0.078442913,0.02938913,5.711472763265851e-06,-0.000302337,-0.000525872,-3.89e-06,-7.39e-06,-0.000350983,0.014401816,3.1,0,1.5663106197591368e-10,165.067803,37.241288,snia-cosmo,91t,1.0,0.0,2020ktn,97.67441860465117,165.067464723409,37.2401733667112,9.852,0.1141271221051332,1.17469653,0.019104973175,1.1056724742138275,9.046,0.044,1.32069653,0.020615528128,1.9912461459843311e-10,39633024651887728,9907734083208304,b'GALAXY',165.06746472340893,37.24017336671116,5764607523034234880,0.02476516970488189,0,b'main'
2730,ZTF20abatdly,0.08804784,1.211e-05,z_gal,59001.357648384845,0.000516869,0.028303596,-0.008590645,0.1256677463934465,1.6760235611831744e-05,0.1567537500630307,0.030177697,1.9321711996966946e-07,0.008531606,-0.000220209,-5.42e-07,-4.17e-07,0.000281425,0.013215781,3.1,0,0.8671943503921553,184.223562,54.166263,snia-cosmo,norm,1.0,1.0,2020ksb,100.0,184.2218096515236,54.166810172147954,10.012,0.1407160260951111,1.28369653,0.028844410204,0.8547566242861594,9.089,0.11,1.24869653,0.063245553203,5.989985116637438e-11,39633311382899910,9907738563382470,b'GALAXY',184.22180965152359,54.166810172147954,5764607523034234880,0.08804899995070181,0,b'main'
2731,ZTF20abatfzl,0.09657273,1.17e-05,z_gal,59003.71114146578,0.000478099,0.212145206,-0.089011853,0.079252939,1.4685447191118324e-05,0.1155738390309815,0.027807719,1.1663250080100456e-07,0.003605461,-0.000236994,-3.52e-07,-3.43e-07,0.000174307,0.00551246,3.1,0,0.000830128,200.363611,48.441102,snia-cosmo,norm,1.0,1.0,2020kui,100.0,200.364116020488,48.4409055010856,8.698,0.1299576854210631,0.68369653,0.083815273071,1.3423547799631048,7.996,0.104,0.69469653,0.145031031162,1.1013763504325078e-09,39633224552415885,9907737206653581,b'GALAXY',200.36411602048756,48.440905501085645,5764607523034234880,0.09657413356652951,0,b'main'
2737,ZTF20abawgdl,0.02293152,1.022e-05,z_gal,59004.54078399126,0.007766087,-1.24702812,0.008304173,0.1181166272763221,0.000278486,0.09452031,0.033893037,3.819718968785348e-06,-0.00172922,-0.000575676,-4.98e-06,-7.88e-06,-0.000133461,0.04472092,3.1,0,0.3159702298885627,234.542295,4.780638,snia-cosmo,norm,1.0,1.0,2020kpx,100.0,234.54436942536,4.78042234059729,10.073,0.1004041831797859,1.08569653,0.020248456731,0.4434178577094929,8.756,0.031,0.92569653,0.025455844123,1.3255120722436112e-09,39627903347985627,9906623270685915,b'GALAXY',234.54436942536037,4.780422340597289,5764607523034234880,0.022931606426242,0,b'main'
2738,ZTF20abawntz,0.07776592,2.5e-05,z_gal,59000.07858938248,0.0005809,-2.12546159,0.04876613,0.2316917821117385,3.032042170155239e-05,0.3562884390286986,0.046735925,1.4373943921875009e-06,0.018254056,-0.00173502,-4.36e-06,-1.16e-06,0.003068642,0.049648283,3.1,0,0.9495302400270644,234.54801,3.027908,snia-cosmo,norm,1.0,1.0,2020kzn,100.0,234.5481563404269,3.027875151613158,10.624,0.1421302219797042,1.30169653,0.019849433241,0.1141286148431572,10.303,0.02,1.46269653,0.02334523506,1.0217531314472037e-10,39627861140702215,9906622611194887,b'GALAXY',234.54815634042694,3.027875151613158,5764607523034234880,0.0777678794789405,0,b'main'
2748,ZTF20abbihor,0.03358042,1.192e-05,z_gal,59011.08640838992,0.00455893,1.1497124900894364,-0.038493082,0.143890554,0.000175463,0.2112846258223437,0.035739327,-2.95e-06,0.010899785,-8.93e-05,-1.75e-05,-5.32e-06,0.002252042,0.02828044,3.1,0,0.9860029136146023,158.660884,70.430013,snia-cosmo,norm,1.0,1.0,2020lcy,100.0,158.661000815943,70.4300493156089,9.446,0.1030776406404415,0.69669653,0.022803508502,0.0352710913107866,8.875,0.047,0.84069653,0.022627416998,3.3766875093367815e-10,39633493675738254,9907741411705998,b'GALAXY',158.66100081594325,70.43004931560893,5764607523034234880,0.03358016869371428,0,b'main'
2750,ZTF20abbjwgc,0.04668061,1.027e-05,z_gal,59008.28490656108,0.000934073,0.207259264,0.1619665438081248,0.1443034866715606,3.296085297075323e-05,0.1683186653154502,0.032327662,4.113562122295397e-07,0.002841795,-0.00068574,-1.14e-06,-8.43e-07,-0.000850935,0.012762037,3.1,0,0.9009562581990462,169.800159,31.029015,snia-cosmo,norm,1.0,1.0,2020lba,100.0,169.80013467942,31.0281170172091,9.828,0.1011187420807834,0.49169653,0.019849433241,0.4381453105961846,9.004,0.013,0.50169653,0.022472205054,1.4028464747415529e-09,39628501434765973,9906632615793301,b'GALAXY',169.80013467942047,31.0281170172091,5764607523034234880,0.04668064332055983,0,b'main'
2755,ZTF20abbzmue,0.03877613,1.379e-05,z_gal,59004.705337375904,0.000975818,-4.159698675,0.094337887,0.3473582997467019,6.648319368501838e-05,0.7430226985709485,0.071836847,-8.49e-06,0.1752104865599519,0.005377764,-2.2e-05,-3.74e-06,0.011234912,0.035309213,3.1,0,0.000866892,170.109255,-5.457157,snia,,0.0,0.0,2020ldp,100.0,170.111631457993,-5.45613103701514,9.411,0.1209297316626478,1.01569653,0.022022715546,1.405034742414639,7.883,0.071,0.90769653,0.079202272695,5.094016002103745e-10,39627654827084962,9906619387546786,b'GALAXY',170.11163145799287,-5.456131037015138,5764607523034234880,0.03877599168845087,0,b'main'
2759,ZTF20abcgjvq,0.05601654,1.154e-05,z_gal,59007.976159819336,0.001997583,0.4527264723680919,0.070271524,0.2206019585319154,7.621916534870671e-05,0.1818543849535038,0.033492741,-1.26e-06,-0.015236042,0.000235769,-4.68e-06,-2.12e-06,0.000596148,0.057846854,3.1,0,1.1145049306852312e-07,310.934485,-1.238065,snia-cosmo,91t,1.0,1.0,2020lbf,100.0,310.930786729528,-1.23884635837171,10.197,0.1012719112093773,0.72969653,0.021260291625,1.4610616928605604,8.148,0.054,0.69169653,0.084504437753,4.091825823690884e-10,39627759743408332,9906621026867404,b'GALAXY',310.9307867295279,-1.2388463583717104,5764607523034234880,0.05601678406022909,0,b'main'
2768,ZTF20abcuigh,0.1116221,1.56e-05,z_gal,59012.808362039366,0.000367328,0.4079402027564601,-0.029374978,0.7077469666110119,1.5365789778422632e-05,0.4814013321098244,0.044995159,-4.27e-06,-0.201309347,0.01170117,-8.87e-08,-5.34e-07,-0.003951637,0.033660912,3.1,0,0.5345193875477512,220.153104,-0.459387,snia-cosmo,norm,1.0,1.0,2020mbp,100.0,220.15304622102,-0.45937140867522,7.642,0.4346596369574704,0.87469653,0.707990112925,0.1375978053711488,7.36,0.369,0.26569653,0.978262234782,0.3551108983451446,39627776340266688,9906621286190784,b'GALAXY',220.15312809615676,-0.4594264279496984,4611686018427387904,0.11162654000247628,0,b'main'
2771,ZTF20abcxnfl,0.07863535,1.061e-05,z_gal,58995.42123347662,0.000749413,0.050314391,-0.01914755,1.8618563298477968,6.174558581141846e-05,0.5351121809580481,0.057381798,-0.000101232,-0.825235953,0.072637235,2.135114508619539e-05,-2.94e-06,-0.019674753,0.041565034,3.1,0,0.5193952952174088,345.318498,19.742825,snia-cosmo,norm,0.0,0.0,2020kpg,100.0,345.318003893383,19.7425337518631,9.666,0.1028396810574595,0.65369653,0.026076809621,0.8246769301500986,8.691,0.031,0.52869653,0.043081318457,3.8521558838504436e-10,39628258601340709,9906628821520165,b'GALAXY',345.3180038933831,19.7425337518631,5764607523034234880,0.07863595354332252,0,b'main'
2778,ZTF20abdxouw,0.08587292,2.007e-05,z_gal,59016.47413024882,0.000747124,1.4139742057349267,-0.091050923,0.3059163794059714,2.5470115630379825e-05,0.2254987629466777,0.032418338,-7.76e-07,-0.020077645,0.000371714,-1.02e-06,-6.36e-07,-0.000866373,0.006104988,3.1,0,0.9985628971875428,200.535139,48.976396,snia-cosmo,norm,1.0,1.0,2020mat,100.0,200.534667782021,48.9755692017134,8.975,0.1059481005020854,0.81569653,0.04716990566,1.3206702040139298,7.638,0.146,-0.13130347,0.492293611577,2.1803607728174315e-10,39633232542564673,9907737331499329,b'GALAXY',200.53466778202105,48.97556920171335,5764607523034234880,0.08587227219998267,0,b'main'
2786,ZTF20abeeahl,0.04888182,1.629e-05,z_gal,59016.60857375826,0.001551697,-1.730614852,-0.03564993,0.071447784,4.641961982690054e-05,0.056909255,0.026743221,2.791869376602304e-07,-0.000928384,-0.000246873,1.1956689720955558e-08,-1.06e-06,-0.000151458,0.030757484,3.1,0,0.9825211719994936,237.974,34.073391,snia-cosmo,norm,1.0,1.0,2020mdd,100.0,237.974071069097,34.0734445131337,10.11,0.1244025723206719,1.20769653,0.016970562748,0.1167661821262912,9.941,0.039,1.19569653,0.019104973175,1.1023137060729113e-09,39632961691192085,9907733099449109,b'GALAXY',237.97407106909662,34.073444513133694,1152921504606846976,0.04887698667630804,0,b'main'
2787,ZTF20abeeyre,0.05342874,1.254e-05,z_gal,59024.51494625848,0.002066045,1.2071692526245683,-0.013109519,0.2626845823760959,6.786916871187316e-05,0.1500028980076779,0.028856513,-1.86e-06,-0.02216818,0.00055529,-6.96e-07,-1.63e-06,-0.000568093,0.013047823,3.1,0,0.9089637629270358,185.995667,48.355248,snia-cosmo,91t,1.0,1.0,2020may,100.0,185.9943779217,48.3541604405173,10.287,0.1026109155986827,0.98469653,0.018439088915,0.6555753569473556,9.079,0.026,1.03469653,0.02,2.0905727816856345e-10,39633220366499950,9907737141248110,b'GALAXY',185.9943779216999,48.35416044051731,5764607523034234880,0.0534275069502316,0,b'main'
2792,ZTF20abefaya,0.09123533,1.376e-05,z_gal,59021.01119524849,0.000683884,0.3853730125917635,-0.091671212,0.2183479243358306,2.3545756489707444e-05,0.2777235753623733,0.036539417,-1.88e-07,0.013121812,0.000529295,-1.86e-06,-6.59e-07,0.001043934,0.068026388,3.1,0,0.004407574,226.407732,-5.25385,snia,,1.0,1.0,2020mbb,100.0,226.4077092630998,-5.253867257314687,9.994,0.1100727032465361,1.13169653,0.023600847442,0.0562397584994412,9.907,0.07,1.11869653,0.020615528128,2.862499213317166e-12,39627661789627339,9906619496334283,b'GALAXY',226.4077092630998,-5.2538672573146865,1152921504606846976,0.09123321750621527,0,b'main'
2798,ZTF20abegate,0.05307627,1.059e-05,z_gal,59022.925364734336,0.001431616,0.2078043625518316,-0.026321634,0.086455608,4.458533057049576e-05,0.097739146,0.029006355,3.111015596461999e-07,-0.000820808,-0.000341513,-5.05e-07,-1.12e-06,0.000140066,0.036502572,3.1,0,0.9897803761011148,269.96875,50.490839,snia-cosmo,norm,1.0,1.0,2020mby,100.0,269.968813044134,50.4910752074594,10.217,0.1023914058893616,0.84869653,0.018439088915,0.118989978438274,9.809,0.039,1.07669653,0.018439088915,6.677481637754879e-10,39633256781451857,9907737710236241,b'GALAXY',269.96881304413427,50.49107520745936,5764607523034234880,0.0525816757193996,0,b'main'
2817,ZTF20abeyqmx,0.07635339,1.76e-05,z_gal,59022.96003891528,0.000492695,-1.67469006,0.049031393,0.2511304799263598,1.9593730578582183e-05,0.3835215043585093,0.043048671,9.380410144467636e-07,0.034571168,-0.00037324,-2.06e-06,-6e-07,0.002180782,0.026573995,3.1,0,0.2954245868003623,200.750556,-1.804695,snia,,1.0,1.0,2020mop,100.0,200.75379465436765,-1.804208759217048,10.971,0.1109233969908963,1.25069653,0.019209372712,1.9308317252511773,8.376,0.157,1.37469653,0.213560295935,0.0,39627745818312802,9906620809281634,b'GALAXY',200.75379465436765,-1.804208759217048,5764607523034234880,0.0763518533917348,0,b'main'
2823,ZTF20abffaxl,0.04468701,1.025e-05,z_gal,59026.12907440149,0.000769644,0.085031178,0.3478436572877008,0.089221046,2.4660874404722048e-05,0.097234674,0.028192074,1.161953509798812e-07,0.000576081,-0.00015206,-1.17e-07,-6.07e-07,-0.00016937,0.043504638,3.1,0,0.1728733746042137,270.529982,31.859581,snia-cosmo,norm,1.0,1.0,2020mqr,100.0,270.5295548201209,31.859578730084863,10.092,0.1038460398859773,0.98069653,0.018439088915,0.2788995180982897,9.796,0.029,1.05369653,0.019104973175,0.0,39628518379755651,9906632880560259,b'GALAXY',270.5295548201209,31.859578730084866,1152921504606846976,0.04468782701238608,0,b'main'
2824,ZTF20abfhway,0.04693154,1.837e-05,z_gal,59024.92664839901,0.000722086,-2.571517035,0.2311810587918691,0.1797287595072703,2.912948769380692e-05,0.1932068716137212,0.039419464,1.0981912835124977e-06,0.000704629,-0.001584514,-1.07e-06,-9.49e-07,3.371198240750169e-05,0.036138852,3.1,0,0.001886565,229.301232,5.739368,snia-cosmo,norm,1.0,1.0,2020nah,100.0,229.299405693449,5.73916592305301,10.334,0.1122541758688735,1.15269653,0.018439088915,0.819200630379409,8.829,0.031,1.07469653,0.032526911935,1.119949522042665e-09,39627927339403374,9906623645550702,b'GALAXY',229.29940569344868,5.739165923053013,5764607523034234880,0.0469302445323386,0,b'main'
2827,ZTF20abfqeef,0.06110885,2.339e-05,z_gal,59030.27823702398,0.001146158,0.094882833,-0.051042384,0.057496448,3.420212110241672e-05,0.088315335,0.026117519,1.28189491386265e-07,0.00058931,-0.000149886,-4.96e-07,-7.72e-07,0.000208835,0.017117661,3.1,0,0.3713077806134005,189.31062,67.009789,snia-cosmo,norm,1.0,1.0,2020mwl,100.0,189.3109531691,67.0109559577217,9.955,0.1014347080638575,0.86869653,0.020518284529,0.7099968487269139,8.667,0.037,0.77769653,0.059816385715,4.882008629548552e-10,39633462990211120,9907740932245552,b'GALAXY',189.31095316910034,67.01095595772173,5764607523034234880,0.061121590303097884,0,b'main'
2836,ZTF20abgbvgl,0.05864299,2.026e-05,z_gal,59015.870358699845,0.000589477,-1.669983993,0.064993667,0.778311778,3.4709451183664115e-05,0.1743255126945545,0.043874915,-1.53e-05,-0.055743092,0.000712426,5.863532275979016e-07,-1.08e-06,-0.000863551,0.02936737,3.1,0,0.3814207062964934,352.025834,1.026163,snia-cosmo,norm,0.0,1.0,2020lsr,100.0,352.0250326640619,1.0264074733622832,8.996,0.1004041831797859,0.44069653,0.044944410108,1.0943571712878029,7.986,0.148,0.57269653,0.166400120192,0.0,39627814793642932,9906621887022004,b'GALAXY',352.0250326640619,1.0264074733622832,5764607523034234880,0.05864404959458359,0,b'main'
2841,ZTF20abgdtmv,0.07592063,2.188e-05,z_gal,59025.25114362557,0.000610097,-1.690533523,-0.00632951,0.2628755812911549,2.128570961313481e-05,0.1352058823879073,0.034063573,-2.62e-07,-0.017477212,-0.000171107,-2e-07,-5.93e-07,-0.000430012,0.038130896,3.1,0,0.7160724571560799,341.181286,12.798259,snia-cosmo,norm,1.0,1.0,2020mxd,100.0,341.175847047883,12.802717845345327,10.728,0.1318938967503803,1.34369653,0.018439088915,4.43518523266693,7.281,1.204,2.80869653,11.088359662276,0.0,39628096139168407,9906626283047575,b'GALAXY',341.175847047883,12.802717845345327,5764607523034234880,0.07591841444077874,0,b'main'
2845,ZTF20abgfvav,0.08613588,1.027e-05,z_gal,59032.88965165056,0.000415305,-0.072202882,0.011264875,0.1394440655240032,1.3975584838539575e-05,0.1543303474064103,0.03120507,-5.18e-08,-0.000586265,-0.000328462,-6.1e-07,-3.46e-07,-2.4e-05,0.021030945,3.1,0,0.980517772,226.92268,32.009569,snia,,1.0,1.0,2020nia,100.0,226.92471466904584,32.00922646121381,9.972,0.1021812115802117,0.59669653,0.025553864678,1.0605830915246124,7.959,0.082,0.88569653,0.216205920363,0.0,39628522897016931,9906632951138403,b'GALAXY',226.92471466904584,32.00922646121381,5764607523034234880,0.08613571839303275,0,b'main'
2850,ZTF20abgtran,0.03303767,1.345e-05,z_gal,59010.13987122322,0.004323525,-1.193138865,-0.140923964,0.9887523347279056,0.000488193,0.2089837651803333,0.052022611,-0.000372893,0.088031422,0.014291361,-6.71e-05,-1.79e-05,0.002034639,0.030761593,3.1,0,0.1281338795523751,9.036112,25.750937,snia,,0.0,1.0,2020lxu,100.0,9.036345607166556,25.75112980570915,10.13,0.105304320899002,1.36769653,0.019209372712,0.2158522573847151,9.949,0.058,1.39769653,0.018439088915,0.0,39628387232255234,9906630831377666,b'GALAXY',9.036345607166556,25.75112980570915,5764607523034234880,0.03303597247382131,0,b'main'
2851,ZTF20abguygh,0.09530455,2.317e-05,z_gal,59031.90095011598,0.000431188,-1.160603616,-0.001906996,0.072087077,1.3456049394029734e-05,0.088499322,0.027149805,6.66403197097895e-08,-6.27e-06,-0.000223207,-2.59e-07,-3.16e-07,0.000259357,0.032956779,3.1,0,0.05691403,245.125481,30.022544,snia-cosmo,norm,1.0,1.0,2020nlh,100.0,245.1255679456849,30.022642220214728,10.589,0.1428425706853527,1.26169653,0.020615528128,0.2001144448290805,10.071,0.028,1.19269653,0.020615528128,8.858989655986436e-11,39628481675395900,9906632307049276,b'GALAXY',245.12556794568494,30.022642220214728,5764607523034234880,0.09530688312383054,0,b'main'
2858,ZTF20abhmnom,0.07354077,1.199e-05,z_gal,59036.66764354967,0.001101592,0.9182992957011916,-0.100412102,0.088892251,3.349207938176764e-05,0.084213987,0.027050953,2.614233750872242e-07,-0.001996545,-0.000249763,-4.57e-07,-7.72e-07,1.587145864343918e-06,0.04811929,3.1,0,0.1455003300040503,267.293331,31.759676,snia-cosmo,91t,1.0,1.0,2020npk,100.0,267.2931076656695,31.75961532989984,8.494,0.1028396810574595,0.60869653,0.07696752562,0.7227186572088904,8.337,0.04,0.59769653,0.081884064384,2.289999370653732e-11,39628518333617701,9906632879838757,b'GALAXY',267.2931076656695,31.759615329899837,5764607523034234880,0.07353868591000402,0,b'main'
2859,ZTF20abhmqdn,0.0383448,1.521e-05,z_gal,59041.484827532506,0.002533673,0.8827204214937058,0.070063208,0.1218055791941878,9.16633450184696e-05,0.101643447,0.031859659,1.484430771508507e-07,-0.000557232,0.000182737,-1.21e-06,-2.62e-06,0.000362748,0.03611143,3.1,0,1.0,269.992659,44.862653,snia-cosmo,norm,1.0,1.0,2020npb,100.0,269.9935209568435,44.85727077294458,10.764,0.1033247308247159,1.12769653,0.018439088915,0.9405121224316584,8.486,0.064,0.99869653,0.121823643025,0.0,39633162980034990,9907736244586926,b'GALAXY',269.9935209568435,44.85727077294458,5764607523034234880,0.0383533679039879,0,b'main'
