ztf_ztfname,ztf_redshift,ztf_redshift_err,ztf_source,ztf_t0,ztf_x0,ztf_x1,ztf_c,ztf_t0_err,ztf_x0_err,ztf_x1_err,ztf_c_err,ztf_cov_t0_x0,ztf_cov_t0_x1,ztf_cov_t0_c,ztf_cov_x0_x1,ztf_cov_x0_c,ztf_cov_x1_c,ztf_mwebv,ztf_mwr_v,ztf_mwebv_err,ztf_fitprob,ztf_ra,ztf_dec,ztf_sn_type,ztf_sub_type,ztf_lccoverage_flag,ztf_fitquality_flag,ztf_iau_name,ztf_frac_fitted,mosthost_sn_name_sp,mosthost_hostnum,mosthost_ra,mosthost_dec,mosthost_origin,mosthost_sn_type,mosthost_sn_z,mosthost_sn_ra,mosthost_sn_dec,mosthost_sn_name,mosthost_sn_name_ptf,mosthost_sn_name_iau,mosthost_sn_name_tns,mosthost_program,mosthost_ls_id_dr9,mosthost_dec_dr9,mosthost_ra_dr9,mosthost_ref_id_dr9,mosthost_brickid_dr9,mosthost_ref_cat_dr9,mosthost_type_dr9,mosthost_dist_arcsec_dr9,mosthost_sep_in_radius_dr9,mosthost_sep_in_radius_sigma_dr9,mosthost_fiberflux_g_dr9,mosthost_fiberflux_r_dr9,mosthost_fiberflux_z_dr9,mosthost_fibertotflux_g_dr9,mosthost_fibertotflux_r_dr9,mosthost_fibertotflux_z_dr9,mosthost_dchisq_1_dr9,mosthost_dchisq_2_dr9,mosthost_dchisq_3_dr9,mosthost_dchisq_4_dr9,mosthost_dchisq_5_dr9,mosthost_ra_ivar_dr9,mosthost_dec_ivar_dr9,mosthost_dered_flux_g_dr9,mosthost_dered_flux_r_dr9,mosthost_dered_flux_w1_dr9,mosthost_dered_flux_w2_dr9,mosthost_dered_flux_w3_dr9,mosthost_dered_flux_w4_dr9,mosthost_dered_flux_z_dr9,mosthost_flux_ivar_g_dr9,mosthost_flux_ivar_r_dr9,mosthost_flux_ivar_w1_dr9,mosthost_flux_ivar_w2_dr9,mosthost_flux_ivar_w3_dr9,mosthost_flux_ivar_w4_dr9,mosthost_flux_ivar_z_dr9,mosthost_fracflux_g_dr9,mosthost_fracflux_r_dr9,mosthost_fracflux_w1_dr9,mosthost_fracflux_w2_dr9,mosthost_fracflux_w3_dr9,mosthost_fracflux_w4_dr9,mosthost_fracflux_z_dr9,mosthost_fracin_g_dr9,mosthost_fracin_r_dr9,mosthost_fracin_z_dr9,mosthost_fracmasked_g_dr9,mosthost_fracmasked_r_dr9,mosthost_fracmasked_z_dr9,mosthost_sga_id_sga,mosthost_sga_galaxy_sga,mosthost_galaxy_sga,mosthost_ra_sga,mosthost_dec_sga,mosthost_ra_leda_sga,mosthost_dec_leda_sga,mosthost_morphtype_sga,mosthost_pa_leda_sga,mosthost_d25_leda_sga,mosthost_ba_leda_sga,mosthost_z_leda_sga,mosthost_ref_sga,mosthost_group_id_sga,mosthost_group_name_sga,mosthost_group_ra_sga,mosthost_group_dec_sga,mosthost_group_diameter_sga,mosthost_d26_sga,mosthost_d26_ref_sga
ZTF18abfxgys,0.14015888,0.00043577,z_nonSEDm,58313.06673175326,0.000241581,0.8771089346582611,-0.084186828,0.4772953983083425,1.080325666875618e-05,0.5355561403968073,0.047456593,-1.5e-06,0.080248932,0.003877212,-2.87e-06,-3.37e-07,0.005261956,0.068390519,3.1,0,0.949692929,314.026333,9.327194,snia-cosmo,norm,1.0,1.0,,100.0,ZTF18abfxgys,1,314.0268186281668,9.326479766552476,dr9,SNIa,0.14,314.02631410000004,9.327206,ZTF18abfxgys,,,,ZTFmarshal,9906624978357360.0,9.326479766552476,314.0268186281668,0.0,384706.0,,SER,3.1697962,5.4220233,0.1917117,1.681553,2.46255,2.768973,1.681921,2.462988,2.769639,10280.856,10340.503,10475.089,10352.751,10519.269,133583000000.0,124533000000.0,3.984526,5.403491,0.927675,3.020948,37.631332,-245.76535,5.665704,737.3753,122.54869,3.029643,0.722795,0.000849,1.1e-05,24.029785,0.050733,0.025295,19.74825,4.387307,2.46364,3.135104,0.034266,0.998536,0.999144,0.999065,0.007424,0.003566,0.00388,,,,,,,,,,,,,,,,,,,,
ZTF18abfzkno,0.09199233,1.345e-05,z_gal,58322.196421422894,0.000488137,0.004097082,-0.035030874,0.081079689,1.5280654801052196e-05,0.1356999731124358,0.029374376,2.7869687268394576e-08,0.004461886,-0.000121603,-4.01e-07,-3.83e-07,0.000260124,0.032035927,3.1,0,8.276265300688758e-05,258.128897,26.018622,snia-cosmo,norm,1.0,1.0,2018ean,100.0,ZTF18abfzkno,0,258.12892183509086,26.01853255,dr9,SN Ia,0.09,258.1288973,26.01860865,ZTF18abfzkno,,,,ztf_superset,9906630975358610.0,26.01853255,258.12892183509086,0.0,476213.0,,REX,0.28524792,0.15213165,0.000319796,3.652843,5.10358,6.579482,3.652843,5.10358,6.579482,125578.23,256295.12,250671.98,256400.23,0.0,734912000000.0,717654000000.0,32.45013,43.735237,33.734325,15.356374,112.10558,-1044.3192,54.56759,163.93016,54.25802,2.339839,0.778524,0.001161,1.6e-05,8.81708,0.012329,0.008701,0.864888,1.029734,0.804659,1.054683,0.006686,0.999681,0.999641,0.999607,0.002724,0.003016,0.003333,,,,,,,,,,,,,,,,,,,,
ZTF18abglpdy,0.13658176,3.85e-05,z_gal,58320.34542362354,0.000225133,-0.510027834,-0.028581345,0.1333394597058941,7.796099478417804e-06,0.1847888819350077,0.034827331,8.572199525700222e-08,0.005431104,-0.000428628,-4.64e-07,-2.24e-07,0.000731886,0.006379977,3.1,0,0.000142384,245.95889,41.621394,snia-cosmo,norm,1.0,1.0,,100.0,ZTF18abglpdy,0,245.95881658631544,41.62143291075897,dr9,no_type,-9999.0,245.9588345,41.6213975,ZTF18abglpdy,,,,ztf_superset,9907735342679080.0,41.62143291075897,245.95881658631544,1.3810540913091497e+18,550305.0,G2,SER,0.1362122,0.13789158,0.000542417,9.480832,24.703436,45.521385,9.480832,24.703436,45.521385,354125.72,398567.75,408622.78,399179.2,408971.12,10831900000000.0,9212860000000.0,25.664524,66.39433,105.50906,67.838585,47.684566,695.9245,121.55082,75.728714,21.404476,2.135894,0.877614,0.0034,2.1e-05,18.480694,0.001128,0.00055,0.027981,0.026415,0.692019,1.383785,0.000402,0.998774,0.99898,0.998605,0.007083,0.005826,0.005905,,,,,,,,,,,,,,,,,,,,
ZTF18abgqkpc,0.10815474,2.679e-05,z_gal,58319.23171248863,0.000425351,0.1532058646790454,-0.125610746,0.3193931129681004,1.6115861762712897e-05,0.3242820638845537,0.037291584,1.2218893996431173e-06,-0.036749786,-0.002233305,-1.91e-06,-4.96e-07,0.002587432,0.014187842,3.1,0,0.1411749051456881,217.541052,55.886354,snia-cosmo,norm,1.0,1.0,2018dxu,100.0,ZTF18abgqkpc,0,217.5407464596222,55.88622153884973,dr9 and local_universe,SN Ia,0.108,217.541033,55.8863695,ZTF18abgqkpc,,,,ztf_superset,9907738947617924.0,55.88622153884973,217.5407464596222,1296811.0,605312.0,L3,SER,0.7863994,0.13710707,0.000132388,7.03355,17.281168,35.918003,7.046069,17.30375,35.95332,0.0,0.0,0.0,0.0,0.0,4381150000000.0,2766220000000.0,71.83841,173.71286,374.0806,266.71677,975.88293,796.08594,355.8564,25.43008,6.912142,0.619399,0.278601,0.001151,1.8e-05,3.141174,0.087724,0.051452,0.193494,0.207789,0.212568,1.312312,0.029271,0.978877,0.978521,0.974864,0.042265,0.041181,0.036892,1296811.0,SGA-2020 1296811,PGC2517921,217.5407464596222,55.88622153884973,217.5407655,55.8862427,,40.34,0.3775722,0.70794576,0.10824255,LEDA-20181114,473710.0,PGC2517921,217.5407655,55.8862427,0.3775722,0.622213,SB26
ZTF18abgqkpc,0.10815474,2.679e-05,z_gal,58319.23171248863,0.000425351,0.1532058646790454,-0.125610746,0.3193931129681004,1.6115861762712897e-05,0.3242820638845537,0.037291584,1.2218893996431173e-06,-0.036749786,-0.002233305,-1.91e-06,-4.96e-07,0.002587432,0.014187842,3.1,0,0.1411749051456881,217.541052,55.886354,snia-cosmo,norm,1.0,1.0,2018dxu,100.0,ZTF18abgqkpc,1,217.53882075288308,55.88624672572885,dr9,SN Ia,0.108,217.541033,55.8863695,ZTF18abgqkpc,,,,ztf_superset,9907738947617906.0,55.88624672572885,217.53882075288308,0.0,605312.0,,REX,4.48837,5.089178,0.017276496,6.649085,11.993318,18.757523,6.810363,12.389572,19.581118,0.0,0.0,0.0,0.0,0.0,1345160000000.0,1283420000000.0,21.718039,38.55447,75.11638,55.336872,196.90419,986.19464,59.431206,107.50836,36.516495,1.565726,0.641914,0.002129,2.5e-05,20.206022,0.189158,0.195176,2.022871,2.179657,2.772921,0.589515,0.179469,1.0,1.0,0.999972,7.3e-05,6.5e-05,0.000284,,,,,,,,,,,,,,,,,,,,
ZTF18abgxvra,0.10203615,0.00294109,z_snid,58328.69443307024,0.000583126,0.7693811601360255,-0.043806399,0.071009664,1.7511610999388673e-05,0.076101665,0.028849404,1.3056373326280985e-07,0.000666777,-0.000268248,-3.08e-08,-4.29e-07,-0.000315401,0.031906941,3.1,0,0.1828585352458099,266.184543,38.164008,snia-cosmo,norm,1.0,1.0,2018efb,100.0,ZTF18abgxvra,0,266.18348780771714,38.16180870968172,dr9,SN Ia,0.1,266.1845641,38.1640612,ZTF18abgxvra,,,,ztf_superset,9907734403484326.0,38.16180870968172,266.18348780771714,0.0,535974.0,,SER,8.66235,5.355162,0.008830556,9.379311,26.25944,48.996834,9.613567,26.576763,50.003613,570559.06,741844.06,778880.56,771114.6,781496.75,6324280000000.0,12087700000000.0,39.01373,105.38902,180.37851,120.57107,400.02567,187.66454,190.348,79.52521,17.367085,1.463578,0.661273,0.001363,1.9e-05,20.431566,0.044584,0.021607,0.05816,0.069599,134.3155,3.961582,0.033244,0.999991,0.999989,0.999986,0.001744,0.002093,0.00139,,,,,,,,,,,,,,,,,,,,
ZTF18abgxvra,0.10203615,0.00294109,z_snid,58328.69443307024,0.000583126,0.7693811601360255,-0.043806399,0.071009664,1.7511610999388673e-05,0.076101665,0.028849404,1.3056373326280985e-07,0.000666777,-0.000268248,-3.08e-08,-4.29e-07,-0.000315401,0.031906941,3.1,0,0.1828585352458099,266.184543,38.164008,snia-cosmo,norm,1.0,1.0,2018efb,100.0,ZTF18abgxvra,1,266.18414748843816,38.163343,dr9,SN Ia,0.1,266.1845641,38.1640612,ZTF18abgxvra,,,,ztf_superset,9907734403484344.0,38.163343,266.18414748843816,0.0,535974.0,,REX,2.84173,5.761015,0.81643057,0.156029,0.277203,0.515289,0.158496,0.284104,0.528173,165.87509,180.89052,182.45976,183.7804,0.0,2388270600.0,2487223600.0,0.336822,0.577339,0.070567,-0.846107,-42.28809,1049.464,1.038798,556.3354,120.01301,4.053058,1.28138,0.001603,2e-05,100.452866,0.455328,0.722006,708.1083,57.682827,2.727621,315.89505,0.268326,1.0,1.0,1.0,0.012288,0.011029,0.008102,,,,,,,,,,,,,,,,,,,,
ZTF18abhbfqf,0.10974824,2.134e-05,z_gal,58323.02783513121,0.000319298,0.045633682,0.019413303,0.2230389623582596,1.2766349546200191e-05,0.3277385173874447,0.036720766,3.63365191235581e-07,0.01995857,6.565861290804283e-05,-1.7e-06,-3.78e-07,0.002277734,0.014521901,3.1,0,0.077721848,199.001,69.623361,snia,,1.0,1.0,,100.0,ZTF18abhbfqf,0,199.0006928062237,69.62350060771693,dr9,no_type,-9999.0,199.0010022,69.62340180000001,ZTF18abhbfqf,,,,ztf_superset,9907741285289154.0,69.62350060771693,199.0006928062237,0.0,640982.0,,SER,0.5261938,0.1207406,3.963063e-05,5.89306,15.525664,33.430504,5.893351,15.526164,33.43124,244634.11,350519.2,438627.3,429129.78,439183.84,1546060000000.0,5798000000000.0,38.178265,98.95488,306.59494,226.42415,783.2872,5730.8325,209.93439,41.768955,8.38201,0.931797,0.402962,0.001618,2.4e-05,7.154645,0.043772,0.028602,0.137063,0.157659,0.114429,0.830877,0.016514,0.913683,0.913731,0.911255,0.032759,0.0322,0.027101,,,,,,,,,,,,,,,,,,,,
ZTF18abhpgje,0.13501953,0.00042193,z_nonSEDm,58335.904970394826,0.000392561,2.5881041399071445,-0.029904676,0.1601807036277023,1.2364019814164124e-05,0.1482477258027903,0.031066957,1.3700492299241928e-07,-0.009921593,-0.000152681,-3.42e-07,-3.12e-07,-0.000533369,0.03203056,3.1,0,2.481513582106677e-07,277.678151,54.634476,snia-pec,03fg,1.0,1.0,2018eul,100.0,ZTF18abhpgje,0,277.6781156797995,54.634389323798494,dr9,SN Ia-SC,0.1342,277.6781523,54.63448860000001,ZTF18abhpgje,,,,ztf_superset,9907738687637192.0,54.634389323798494,277.6781156797995,0.0,601345.0,,DEV,0.36545947,0.14387393,0.00114617,0.781297,1.164409,1.363483,0.781297,1.164409,1.363483,2564.5159,3056.7485,3279.4727,3268.3323,3285.3604,34994920000.0,12918185000.0,3.530448,5.075636,5.25427,2.194105,65.26097,131.26686,5.75204,141.78555,56.170048,4.649018,1.572276,0.002522,3.5e-05,19.26035,0.009457,0.009716,1.015929,2.138625,0.305675,2.290054,0.001366,0.715474,0.709432,0.931672,0.077921,0.073044,0.062349,,,,,,,,,,,,,,,,,,,,
ZTF18abhpgje,0.13501953,0.00042193,z_nonSEDm,58335.904970394826,0.000392561,2.5881041399071445,-0.029904676,0.1601807036277023,1.2364019814164124e-05,0.1482477258027903,0.031066957,1.3700492299241928e-07,-0.009921593,-0.000152681,-3.42e-07,-3.12e-07,-0.000533369,0.03203056,3.1,0,2.481513582106677e-07,277.678151,54.634476,snia-pec,03fg,1.0,1.0,2018eul,100.0,ZTF18abhpgje,1,277.66482435728113,54.643415355791134,dr9,SN Ia-SC,0.1342,277.6781523,54.63448860000001,ZTF18abhpgje,,,,ztf_superset,9907738687636996.0,54.643415355791134,277.66482435728113,0.0,601345.0,,SER,42.471,18.224424,0.08166718,2.544745,6.911156,14.989838,2.54499,6.911534,14.99014,68812.71,99695.1,113314.4,112806.02,113958.38,1581900000000.0,385418000000.0,12.486594,32.705494,105.95199,74.05019,84.61476,-1025.9607,68.63756,108.07997,32.953197,2.185652,0.987651,0.002876,3.7e-05,16.058405,0.022271,0.011101,0.052409,0.064854,0.961887,1.100357,0.003688,0.995081,0.995286,0.972236,0.131106,0.153172,0.009366,,,,,,,,,,,,,,,,,,,,
ZTF18abixkdo,0.03034527,2.058e-05,z_gal,58328.84100444768,0.002757881,-2.12992788,0.04369664,0.1551651118934387,0.0001017,0.1363559761703144,0.034683309,1.7254119254877715e-06,-0.002413001,-0.000439999,-2.21e-06,-2.92e-06,-0.000149954,0.04166589,3.1,0,0.00052857,243.952115,19.65707,snia,91bg/86G,1.0,1.0,2018eak,100.0,ZTF18abixkdo,0,243.9523087,19.66229391751028,dr9 and local_universe,SN Ia,0.030336,243.9520893,19.657038600000003,ZTF18abixkdo,,,,ztf_superset,9906628796482916.0,19.66229391751028,243.9523087,1108312.0,442966.0,L3,DEV,18.933752,2.374786,0.001994755,12.143262,25.573555,45.51212,12.143262,25.573555,45.51212,0.0,0.0,0.0,0.0,0.0,7869870000000.0,8173450000000.0,231.27428,464.83356,604.0303,333.3904,142.32224,24.522894,792.8389,10.255076,4.900565,0.297237,0.128272,0.000275,6e-06,1.690657,0.002741,0.003932,0.046131,0.058876,0.721232,38.13986,0.008264,0.90918,0.907812,0.910041,0.081352,0.07856,0.090625,1108312.0,SGA-2020 1108312,PGC1600886,243.9523087,19.66229391751028,243.9522735,19.6623379,Sb,168.1,0.5058247,0.70794576,0.030344993,LEDA-20181114,405609.0,PGC1600886,243.9522735,19.6623379,0.5058247,0.6136731,SB26
ZTF18abixkdo,0.03034527,2.058e-05,z_gal,58328.84100444768,0.002757881,-2.12992788,0.04369664,0.1551651118934387,0.0001017,0.1363559761703144,0.034683309,1.7254119254877715e-06,-0.002413001,-0.000439999,-2.21e-06,-2.92e-06,-0.000149954,0.04166589,3.1,0,0.00052857,243.952115,19.65707,snia,91bg/86G,1.0,1.0,2018eak,100.0,ZTF18abixkdo,1,243.95824285647043,19.64952336,dr9,SN Ia,0.030336,243.9520893,19.657038600000003,ZTF18abixkdo,,,,ztf_superset,9906628796483024.0,19.64952336,243.95824285647043,0.0,442966.0,,DEV,34.164318,8.510213,0.21296903,0.345905,0.811995,1.1583,0.356357,0.835692,1.201972,1151.2535,1538.6772,1621.0382,1604.7241,1621.1477,17448643000.0,8446275600.0,2.493659,5.585953,1.18841,-9.727472,-28.59224,898.67725,7.636073,112.65172,29.57386,1.643258,0.451878,0.000564,9e-06,8.197233,1.242583,1.142302,66.248886,8.314024,27.829132,1.983738,1.417809,0.860926,0.907839,0.683947,0.109843,0.12515,0.125431,,,,,,,,,,,,,,,,,,,,
ZTF18abjrznx,0.02397495,1.275e-05,z_gal,58325.00000133252,0.000838707,-2.685712385,0.7794759312232125,0.128392938,5.671143765961697e-05,0.4782945171099695,0.068772259,-4.19e-11,-1.27e-07,-7.89e-09,-9.67e-06,-3.28e-06,0.005093366,0.025042675,3.1,0,4.1074621935839306e-08,221.290554,9.273507,snia-pec,91bg,0.0,0.0,2018efn,100.0,ZTF18abjrznx,0,221.29068935842795,9.274656302723924,dr9 and local_universe,SN Ia-91bg-like,0.023927,221.2905395,9.2735093,ZTF18abjrznx,,,,ztf_superset,9906624954368604.0,9.274656302723924,221.29068935842795,1108676.0,384340.0,L3,SER,4.1633964,0.6416558,0.000150943,99.8017,215.55276,383.46368,99.8018,215.55298,383.46393,0.0,0.0,0.0,0.0,0.0,112754250000000.0,106016660000000.0,1479.1432,3106.0388,3705.061,2039.3892,848.9705,1088.2656,5385.985,6.748136,2.096217,0.0927,0.05372,0.000525,1.1e-05,0.598812,0.003714,0.0027,0.002826,0.003982,0.045595,0.48277,0.009127,0.605509,0.611334,0.608329,0.019706,0.017967,0.018212,1108676.0,SGA-2020 1108676,PGC052676,221.29068935842795,9.274656302723924,221.2906425,9.2746638,E,156.4,0.62950623,0.8590135,0.023979587,LEDA-20181114,405719.0,PGC052676,221.2906425,9.2746638,0.62950623,1.1113565,SB26
ZTF18abjrznx,0.02397495,1.275e-05,z_gal,58325.00000133252,0.000838707,-2.685712385,0.7794759312232125,0.128392938,5.671143765961697e-05,0.4782945171099695,0.068772259,-4.19e-11,-1.27e-07,-7.89e-09,-9.67e-06,-3.28e-06,0.005093366,0.025042675,3.1,0,4.1074621935839306e-08,221.290554,9.273507,snia-pec,91bg,0.0,0.0,2018efn,100.0,ZTF18abjrznx,1,221.2871240049601,9.277572683740436,dr9,SN Ia-91bg-like,0.023927,221.2905395,9.2735093,ZTF18abjrznx,,,,ztf_superset,9906624954368520.0,9.277572683740436,221.2871240049601,0.0,384340.0,,REX,19.006372,24.624693,0.8052341,0.396225,1.005752,1.955296,0.768292,1.809343,3.384864,0.0,0.0,0.0,0.0,0.0,16975027000.0,17455354000.0,1.180674,2.913893,-3.096322,-3.360315,-16.821293,167.08441,5.521976,499.47733,173.15535,2.315113,0.686441,0.001603,2.1e-05,26.279371,3.558621,3.216157,37.031033,21.759855,5.249756,2.422838,2.261976,0.75,0.750177,0.750011,0.0,2.8e-05,0.0,,,,,,,,,,,,,,,,,,,,
ZTF18abkhdxe,0.09254184,0.00338378,z_snid,58337.28975,0.000272951,0.5907698227601021,0.1013897636082393,0.1532914357630943,9.517748382869577e-06,0.1459356904838827,0.031009245,9.6961523816094e-08,-0.005911593,-0.000332457,-3.74e-07,-2.51e-07,0.000140953,0.038296546,3.1,0,0.075146587,277.843266,63.741504,snia-cosmo,norm,1.0,1.0,2018ffg,100.0,ZTF18abkhdxe,0,277.842186,63.74150356401839,dr9,SN Ia,0.105,277.84326789999994,63.7415001,ZTF18abkhdxe,,,,ztf_superset,9907740428145340.0,63.74150356401839,277.842186,0.0,627903.0,,EXP,1.7232373,0.6728515,0.005116379,1.715386,2.833881,3.897329,1.715386,2.833881,3.897329,16002.24,24629.787,28380.346,28869.852,28877.182,45572493000.0,219126000000.0,11.098415,17.562859,16.203377,9.926081,27.246027,-828.92084,23.226698,134.76361,38.402344,6.054167,2.659128,0.008792,0.000115,12.38992,0.00944,0.005612,0.316932,0.370758,0.641121,0.859396,0.000685,0.999999,0.999681,0.999998,0.004003,0.005543,0.170474,,,,,,,,,,,,,,,,,,,,
ZTF18abkhdxe,0.09254184,0.00338378,z_snid,58337.28975,0.000272951,0.5907698227601021,0.1013897636082393,0.1532914357630943,9.517748382869577e-06,0.1459356904838827,0.031009245,9.6961523816094e-08,-0.005911593,-0.000332457,-3.74e-07,-2.51e-07,0.000140953,0.038296546,3.1,0,0.075146587,277.843266,63.741504,snia-cosmo,norm,1.0,1.0,2018ffg,100.0,ZTF18abkhdxe,1,277.8481993277655,63.74044346648419,dr9,SN Ia,0.105,277.84326789999994,63.7415001,ZTF18abkhdxe,,,,ztf_superset,9907740428145380.0,63.74044346648419,277.8481993277655,0.0,627903.0,,REX,8.727143,18.297354,1.0920259,0.501514,1.1343,1.65764,0.501527,1.134322,1.65767,1325.3579,1408.3239,1416.1987,1417.005,0.0,16536147000.0,15135141000.0,1.08461,2.349742,2.376606,2.724079,-15.574636,-384.19907,3.302005,465.9934,121.310394,9.930691,3.805409,0.010639,0.000124,43.15585,0.018101,0.033299,2.427911,1.31855,1.774266,1.001417,0.00304,0.999951,0.972557,1.000396,0.012803,0.039793,0.252479,,,,,,,,,,,,,,,,,,,,
ZTF18abkigee,0.09845141,0.00327567,z_snid,58342.1114,0.000418793,1.144005083003019,-0.069103809,0.1147756479913368,1.3720225300654568e-05,0.1366142452166803,0.030880952,-3.12e-08,0.004518563,-0.000441151,-4.94e-07,-3.49e-07,-5.35e-05,0.029349438,3.1,0,0.059016525,245.871689,28.833037,snia-cosmo,norm,1.0,1.0,2018eqa,100.0,ZTF18abkigee,0,245.87171283094617,28.83300787732449,dr9,SN Ia,0.1,245.8716815,28.8330286,ZTF18abkigee,,,,ztf_superset,9906631895484588.0,28.83300787732449,245.87171283094617,0.0,490253.0,,REX,0.12382391,0.3549112,0.016565502,0.773386,1.070987,1.45373,0.773403,1.071022,1.453793,3422.677,3550.5508,3554.4414,3553.5776,0.0,60230025000.0,48218857000.0,1.38814,1.85995,1.354537,0.708214,-31.682013,19.896473,2.450064,1153.3406,388.1403,5.010522,1.253038,0.001215,1.5e-05,100.45883,0.0,0.0,3.941777,5.040455,0.91888,27.617098,0.0,0.99474,0.993521,0.990819,0.255392,0.007624,0.009971,,,,,,,,,,,,,,,,,,,,
ZTF18abkigee,0.09845141,0.00327567,z_snid,58342.1114,0.000418793,1.144005083003019,-0.069103809,0.1147756479913368,1.3720225300654568e-05,0.1366142452166803,0.030880952,-3.12e-08,0.004518563,-0.000441151,-4.94e-07,-3.49e-07,-5.35e-05,0.029349438,3.1,0,0.059016525,245.871689,28.833037,snia-cosmo,norm,1.0,1.0,2018eqa,100.0,ZTF18abkigee,1,245.8806797115639,28.823932341751867,dr9,SN Ia,0.1,245.8716815,28.8330286,ZTF18abkigee,,,,ztf_superset,9906631895484820.0,28.823932341751867,245.8806797115639,900526.0,490253.0,L3,SER,43.332424,7.312981,0.004796307,7.48507,15.722993,28.791685,7.48507,15.722993,28.791685,0.0,0.0,0.0,0.0,0.0,5092760000000.0,3375880000000.0,141.27719,287.1082,378.8457,255.85817,728.21826,609.5358,510.16727,46.91129,7.739682,0.578062,0.252967,0.000569,1e-05,3.09807,5.244771,0.483461,0.407455,0.34381,0.079003,1.313988,2.073686,0.779031,0.729434,0.832641,0.048177,0.051558,0.059059,,,,,,,,,,,,,,,,,,,,
ZTF18abkudjo,0.09198744,2.094e-05,z_gal,58345.409279617896,0.000483991,1.2181973216765665,0.009060955,0.257002794,1.8531498814860093e-05,0.3297818458266371,0.034398779,-1.56e-07,0.01930133,-0.000431195,-2.18e-06,-5.52e-07,0.002423532,0.012977468,3.1,0,0.9713697116105516,227.060562,34.86825,snia-cosmo,norm,1.0,1.0,2018eqg,100.0,ZTF18abkudjo,0,227.0613601,34.869050775013434,dr9,SN Ia,0.09216,227.0606268,34.8683463,ZTF18abkudjo,,,,ztf_superset,9907733331312824.0,34.869050775013434,227.0613601,0.0,519614.0,,SER,3.3351812,1.3987976,0.001717154,10.963332,21.07201,34.996284,10.986828,21.089779,34.99796,486461.34,1069887.0,1064880.9,1077183.2,1087154.8,4143940000000.0,3597940000000.0,89.919235,170.32993,225.3398,150.06076,572.72064,1520.4598,279.161,30.392885,8.993266,1.183488,0.509992,0.002535,3.6e-05,8.116801,0.029757,0.011218,0.033814,0.083589,0.101773,0.698746,-0.000218,0.998167,0.998548,0.998724,0.004869,0.004337,0.004158,,,,,,,,,,,,,,,,,,,,
ZTF18abkxlcz,0.10215622,0.00327567,z_snid,58345.64245110541,0.00045975,0.2123916002482022,-0.065980873,0.098839968,1.4092392359985566e-05,0.074979174,0.029718769,1.984453911849469e-08,-0.002103616,-0.000229325,-2.32e-08,-3.59e-07,-0.000168981,0.059188834,3.1,0,1.8325555740299148e-08,285.850217,51.736525,snia-cosmo,norm,1.0,0.0,,99.71346705,ZTF18abkxlcz,0,285.8499939106299,51.73646699753344,dr9,no_type,-9999.0,285.8502333,51.7365249,ZTF18abkxlcz,,,,ztf_superset,9907738009606244.0,51.73646699753344,285.8499939106299,0.0,590999.0,,SER,0.57285064,0.7673532,0.003146697,9.003303,17.708546,33.16146,9.003303,17.708546,33.16146,222475.83,254804.47,261276.83,263204.16,263287.3,5001860000000.0,2465660000000.0,22.739103,41.848194,79.801315,60.645164,438.4371,830.35565,73.767494,171.72673,56.929214,2.766508,1.209654,0.003434,4.2e-05,27.518955,5e-06,0.00026,0.283144,0.200329,0.121435,0.788682,0.00025,0.749998,0.599999,1.000025,0.002903,0.001856,0.18747,,,,,,,,,,,,,,,,,,,,
ZTF18ablmflp,0.04265634,1.621e-05,z_gal,58345.625987575695,0.000913475,0.4048404661454087,0.2700750847208543,0.1792980351674487,3.270497765799204e-05,0.2596043023509759,0.031147996,-9.89e-07,0.022815076,0.000196132,-2.74e-06,-8.8e-07,0.001452669,0.011683432,3.1,0,0.3363371810675753,211.096644,60.024438,snia-cosmo,norm,1.0,1.0,2018etj,100.0,ZTF18ablmflp,0,211.0933321627091,60.02691071927353,dr9 and local_universe,SN Ia,0.0427,211.096515,60.02445055,ZTF18ablmflp,,,,ztf_superset,9907739750041700.0,60.02691071927353,211.0933321627091,753757.0,617556.0,L3,SER,10.545674,1.1116792,3.0565145e-05,41.434834,86.42472,139.13393,41.43485,86.42473,139.13393,0.0,0.0,0.0,0.0,0.0,36517400000000.0,45277300000000.0,537.156,1105.7737,1238.7201,749.5084,1243.7604,1191.7075,1759.0231,5.083589,1.976785,0.229502,0.123757,0.000694,1.3e-05,1.267976,0.002797,0.001606,0.007593,0.009666,0.07242,0.56678,0.000736,0.918859,0.919093,0.811508,0.073042,0.073032,0.091392,753757.0,SGA-2020 753757,PGC050151,211.0933321627091,60.02691071927353,211.093296,60.026854500000006,Sab,135.26,0.7568329,0.39719155,0.042696204,LEDA-20181114,274235.0,PGC050151,211.093296,60.026854500000006,0.7568329,1.2135108,SB26
