ztf_ztfname,ztf_redshift,ztf_redshift_err,ztf_source,ztf_t0,ztf_x0,ztf_x1,ztf_c,ztf_t0_err,ztf_x0_err,ztf_x1_err,ztf_c_err,ztf_cov_t0_x0,ztf_cov_t0_x1,ztf_cov_t0_c,ztf_cov_x0_x1,ztf_cov_x0_c,ztf_cov_x1_c,ztf_mwebv,ztf_mwr_v,ztf_mwebv_err,ztf_fitprob,ztf_ra,ztf_dec,ztf_sn_type,ztf_sub_type,ztf_lccoverage_flag,ztf_fitquality_flag,ztf_iau_name,ztf_frac_fitted,mosthost_sn_name_sp,mosthost_hostnum,mosthost_ra,mosthost_dec,mosthost_origin,mosthost_sn_type,mosthost_sn_z,mosthost_sn_ra,mosthost_sn_dec,mosthost_sn_name,mosthost_sn_name_ptf,mosthost_sn_name_iau,mosthost_sn_name_tns,mosthost_program,mosthost_ls_id_dr9,mosthost_dec_dr9,mosthost_ra_dr9,mosthost_ref_id_dr9,mosthost_brickid_dr9,mosthost_ref_cat_dr9,mosthost_type_dr9,mosthost_dist_arcsec_dr9,mosthost_sep_in_radius_dr9,mosthost_sep_in_radius_sigma_dr9,mosthost_fiberflux_g_dr9,mosthost_fiberflux_r_dr9,mosthost_fiberflux_z_dr9,mosthost_fibertotflux_g_dr9,mosthost_fibertotflux_r_dr9,mosthost_fibertotflux_z_dr9,mosthost_dchisq_1_dr9,mosthost_dchisq_2_dr9,mosthost_dchisq_3_dr9,mosthost_dchisq_4_dr9,mosthost_dchisq_5_dr9,mosthost_ra_ivar_dr9,mosthost_dec_ivar_dr9,mosthost_dered_flux_g_dr9,mosthost_dered_flux_r_dr9,mosthost_dered_flux_w1_dr9,mosthost_dered_flux_w2_dr9,mosthost_dered_flux_w3_dr9,mosthost_dered_flux_w4_dr9,mosthost_dered_flux_z_dr9,mosthost_flux_ivar_g_dr9,mosthost_flux_ivar_r_dr9,mosthost_flux_ivar_w1_dr9,mosthost_flux_ivar_w2_dr9,mosthost_flux_ivar_w3_dr9,mosthost_flux_ivar_w4_dr9,mosthost_flux_ivar_z_dr9,mosthost_fracflux_g_dr9,mosthost_fracflux_r_dr9,mosthost_fracflux_w1_dr9,mosthost_fracflux_w2_dr9,mosthost_fracflux_w3_dr9,mosthost_fracflux_w4_dr9,mosthost_fracflux_z_dr9,mosthost_fracin_g_dr9,mosthost_fracin_r_dr9,mosthost_fracin_z_dr9,mosthost_fracmasked_g_dr9,mosthost_fracmasked_r_dr9,mosthost_fracmasked_z_dr9,mosthost_sga_id_sga,mosthost_sga_galaxy_sga,mosthost_galaxy_sga,mosthost_ra_sga,mosthost_dec_sga,mosthost_ra_leda_sga,mosthost_dec_leda_sga,mosthost_morphtype_sga,mosthost_pa_leda_sga,mosthost_d25_leda_sga,mosthost_ba_leda_sga,mosthost_z_leda_sga,mosthost_ref_sga,mosthost_group_id_sga,mosthost_group_name_sga,mosthost_group_ra_sga,mosthost_group_dec_sga,mosthost_group_diameter_sga,mosthost_d26_sga,mosthost_d26_ref_sga,DESI_TARGETID,LS_ID,DESI_SPECTYPE,DESI_RA,DESI_DEC,DESI_DESI_TARGET,DESI_Z,DESI_ZWARN,DESI_SURVEY
ZTF19aaykugs,0.04568194,1.268e-05,z_gal,58654.26498531793,0.000374964,1.097875118884204,0.3946464862311236,0.3562145981486537,3.575539252120166e-05,0.6661939182383095,0.067864749,-2.16e-06,-0.006719817,0.006140203,-1.81e-05,-2.26e-06,0.027400769,0.007962778,3.1,0,0.2823283804117322,165.172159,60.064448,snia-cosmo,norm,1.0,1.0,2019hmc,100.0,ZTF19aaykugs,0,165.17340843050323,60.06460604025655,dr9 and local_universe,SN Ia,0.045031,165.1721694,60.06443805,ZTF19aaykugs,,,,ztf_superset,9907739744011004,60.06460604025655,165.17340843050323,1010043.0,617464.0,L3,SER,2.3066843,0.40057847,0.000329991,9.383883,18.295868,33.936478,9.383883,18.295868,33.936478,0.0,0.0,0.0,0.0,0.0,693712000000.0,15184900000000.0,128.04477,247.42732,671.98364,501.67032,4103.933,6516.065,455.2276,33.32948,8.192361,0.465421,0.207683,0.000928,1.5e-05,3.495097,0.0,0.0,0.001491,0.001231,0.012515,0.090394,0.0,0.9993,0.999337,0.999159,0.003747,0.003688,0.003056,1010043.0,SGA-2020 1010043,PGC2597570,165.17340843050323,60.06460604025655,165.1737435,60.0646282,Sc,88.48,0.47863013,0.32359365,0.04504149,LEDA-20181114,370183.0,PGC2597570,165.1737435,60.0646282,0.47863013,0.73569137,SB26,3.963338694328397e+16,9907739744011004.0,GALAXY,165.17340843050323,60.06460604025655,5.764607523034235e+18,0.04514281394937056,0.0,main
ZTF19aaynskj,0.08645032,1.152e-05,z_gal,58643.883286518736,0.0006642,0.7265593138085017,-0.065762449,1.4092043138334702,3.198899317860164e-05,0.4905297437696142,0.042139699,-2.67e-05,-0.589236098,0.017757912,6.137739782535131e-06,-9.63e-07,-0.007405857,0.019435536,3.1,0,0.896430689,2.258427,1.368673,snia-cosmo,norm,0.0,0.0,2019hav,100.0,ZTF19aaynskj,1,2.2580271883885223,1.368691630438622,dr9,SN Ia,0.08,2.2584129,1.3686863,ZTF19aaynskj,,,,ztf_superset,9906621889708440,1.368691630438622,2.2580271883885223,0.0,337577.0,,EXP,1.3883014,3.2088695,0.023958597,0.984699,4.390479,9.004373,1.20483,4.723117,9.448322,99683.016,106272.06,106841.91,107474.02,107474.375,2003210000000.0,2950050000000.0,1.684421,7.348094,21.61684,10.102236,59.244205,3713.6492,14.77375,2175.527,1208.3973,2.378064,0.590518,0.000714,1e-05,204.58897,0.648647,0.136944,170.20801,472.35455,426.85596,59.59403,0.084187,1.0,1.0,0.999958,0.001185,0.000999,0.001491,,,,,,,,,,,,,,,,,,,,,3.9627814965608856e+16,9906621889708440.0,GALAXY,2.2580271883885223,1.3686916304386219,4.611686018427388e+18,0.3518211098806335,0.0,main
ZTF19aazgdss,0.0773571,1.166e-05,z_gal,58648.86162661661,0.000621298,-0.559764548,-0.021859175,0.4727723010801128,2.757942415643487e-05,0.375246894,0.046519171,5.06277324170781e-06,-0.029438869,-0.01082198,-2.9e-06,-1.03e-06,-9.04e-05,0.031175417,3.1,0,0.7495188126889807,241.180429,27.953343,snia,,1.0,1.0,2019hcg,100.0,ZTF19aazgdss,0,241.1811347229949,27.952540859555818,dr9 and local_universe,SN Ia,0.077296,241.1804795,27.9533771,ZTF19aazgdss,,,,ztf_superset,9906631645006044,27.952540859555818,241.1811347229949,193448.0,486431.0,L3,SER,3.6611922,1.0063846,0.000723718,10.738021,19.305784,30.513788,10.738021,19.305784,30.513788,0.0,0.0,0.0,0.0,0.0,2038080000000.0,3700860000000.0,189.65579,329.2463,448.42877,301.88187,2022.4921,3912.9321,504.07886,25.226864,3.188728,0.661798,0.295643,0.001558,1.2e-05,2.472474,0.007727,0.006386,0.032987,0.028907,0.02699,647.6253,0.006572,0.999826,0.999835,0.999756,0.001218,0.00118,0.001912,193448.0,SGA-2020 193448,2MASXJ16044353+2757082,241.1811347229949,27.952540859555818,241.181109,27.952446,Sc,66.55,0.42756286,0.51168185,0.077297136,LEDA-20181114,69969.0,2MASXJ16044353+2757082,241.181109,27.952446,0.42756286,0.5085241,SB26,3.962843930453834e+16,9906631645006044.0,GALAXY,241.1811347229949,27.952540859555818,5.764607523034235e+18,0.0773570328689538,0.0,main
ZTF19abbvzgr,0.04959426,1.459e-05,z_gal,58674.38836446319,0.001392126,-1.984550547,-0.035759793,0.044109011,4.145803596707152e-05,0.050015505,0.026962297,1.5441177698060697e-07,0.000113587,-0.000148498,2.87707461077638e-08,-9.62e-07,-0.000112055,0.029677708,3.1,0,0.9996308790746234,262.822497,36.450575,snia-cosmo,norm,1.0,1.0,2019iml,100.0,ZTF19abbvzgr,1,262.8241847946538,36.44280124930295,dr9 and local_universe,SN Ia,0.0498,262.822339,36.4506438,ZTF19abbvzgr,,,,ztf_superset,9907733876838594,36.44280124930295,262.8241847946538,1240899.0,527938.0,L3,SER,28.73471,3.173211,0.00117243,82.65943,198.94754,354.9017,82.68746,199.0028,354.90286,0.0,0.0,0.0,0.0,0.0,51296800000000.0,64587100000000.0,1368.7145,3186.151,4652.6826,2653.3806,1265.2177,1707.5613,5513.8584,2.125409,0.664515,0.074511,0.046957,0.00051,1e-05,0.313273,0.011253,0.008966,0.027501,0.029715,0.096929,0.84375,0.034027,0.998677,0.99867,0.673304,0.012608,0.012452,0.032911,1240899.0,SGA-2020 1240899,PGC060431,262.8241847946538,36.44280124930295,262.8242625,36.4428746,E,80.0,0.5069907,0.22961487,0.04944754,LEDA-20181114,455720.0,PGC060431,262.8242625,36.4428746,0.5069907,1.832226,SB26,3.963301144402758e+16,9907733876838594.0,GALAXY,262.8241847946538,36.442801249302946,5.764607523034235e+18,0.04959987022547447,0.0,main
ZTF19abcupln,0.0778868,3.244e-05,z_gal,58674.10407754671,0.000301084,-1.684658657,0.2735986340681707,0.2331130958773428,1.11305020104605e-05,0.3109245588991354,0.035795985,2.162018740213059e-07,-0.000983599,9.238500314053348e-05,-7.33e-07,-3.12e-07,0.000458502,0.027716818,3.1,0,0.057012843,242.678344,15.155894,snia,,1.0,1.0,2019kcj,100.0,ZTF19abcupln,0,242.67823439883915,15.155708035152658,dr9 and local_universe,SN Ia-91T-like,0.077846,242.6783068,15.1558938,ZTF19abcupln,,,,ztf_superset,9906627174336786,15.155708035152658,242.67823439883915,552636.0,418214.0,L3,SER,0.71450776,0.17526422,0.000143882,8.958249,18.553268,33.046402,8.958249,18.553268,33.046402,0.0,0.0,0.0,0.0,0.0,4103550000000.0,6041630000000.0,114.90901,230.6916,316.356,193.68742,505.5928,-19.807138,399.4297,37.739853,16.395844,0.738275,0.298993,0.000643,1e-05,4.461514,2.9e-05,6.1e-05,0.01521,0.042154,0.050374,24.808699,0.000199,0.99838,0.998457,0.998341,0.014502,0.017658,0.014863,552636.0,SGA-2020 552636,PGC1476807,242.67823439883915,15.155708035152658,242.678208,15.1557219,S?,61.85,0.3548134,0.53703177,0.07786119,LEDA-20181114,202089.0,PGC1476807,242.678208,15.1557219,0.3548134,0.48447403,SB26,3.962815318170242e+16,9906627174336786.0,GALAXY,242.67823439883915,15.155708035152658,5.764607523034235e+18,0.07788564360817998,0.0,main
ZTF19abdkfqe,0.02754906,1.667e-05,z_gal,58628.42329337018,0.006317822,-0.590831994,-0.001285471,18.272263969545747,0.002762009,2.7522900502855183,0.2358222191090908,-0.030265726,-18.88637654,-1.109678954,-0.003677127,0.000529879,-0.517322955,0.066018157,3.1,0,0.0,31.483337,18.445011,snia,,0.0,0.0,2019hzv,100.0,ZTF19abdkfqe,1,31.48885748880464,18.448274848348703,dr9,SN Ia,0.027589,31.4832321,18.444957,ZTF19abdkfqe,,,,ztf_superset,9906628297034714,18.448274848348703,31.48885748880464,0.0,435345.0,,SER,22.62128,4.251382,0.021185486,0.574516,0.852295,1.132226,0.976543,1.580478,2.325194,0.0,0.0,0.0,0.0,0.0,67876917000.0,10886587000.0,17.272726,23.774763,5.028115,-17.194693,-184.57117,-4567.4985,29.503525,89.90312,20.024458,0.891062,0.271964,0.00077,1.4e-05,5.293023,1.992563,2.384942,43.6258,9.642311,7.658377,1.710235,3.054904,1.0,0.999999,0.999725,0.002016,9.1e-05,9.4e-05,,,,,,,,,,,,,,,,,,,,,3.962822503432495e+16,9906628297034714.0,GALAXY,31.488857488804634,18.448274848348706,1.152921504606847e+18,1.2540875070358277,4.0,main
ZTF19abdqapq,0.10975614,1.181e-05,z_gal,58680.69233194284,0.000421771,1.3919620641502963,-0.081596578,0.1583193715232482,1.3945801671701453e-05,0.1852037364925095,0.032811607,2.695803127212694e-07,-0.00956832,-0.000462047,-7.72e-07,-3.57e-07,-2.12e-05,0.047266342,3.1,0,1.8821125749900006e-60,340.739706,29.606441,snia-cosmo,norm,1.0,0.0,,95.27027027027027,ZTF19abdqapq,0,340.7400040812865,29.606341965854643,dr9,no_type,-9999.0,340.7397013,29.60644165,ZTF19abdqapq,,,,ztf_superset,9906632164774844,29.606341965854643,340.7400040812865,0.0,494362.0,,REX,1.0135144,1.2574356,0.012147129,1.929119,2.682158,3.428847,1.929119,2.682158,3.428847,26140.123,30651.064,30293.283,30657.174,0.0,200900000000.0,164800000000.0,6.466022,8.525187,8.608154,1.653296,-11.436105,-165.47783,10.384783,654.49493,139.55475,2.177575,0.675105,0.001137,1.4e-05,28.788128,0.255017,0.367116,12.116909,39.197758,1.059978,2.632897,0.520518,0.959216,0.999914,0.903833,0.026367,0.001542,0.002579,,,,,,,,,,,,,,,,,,,,,3.962847256956614e+16,9906632164774844.0,GALAXY,340.7400040812865,29.606341965854643,1.152921504606847e+18,0.10975533481999118,0.0,main
ZTF19abdsntm,0.02486288,1.057e-05,z_gal,58676.90776538776,0.007084866,-1.180081501,-0.018599669,7.238799320730322,0.001156762,6.042958181415992,0.5355576192653588,-0.000418988,48.26630389806781,1.2887168329178555,0.012012847,-0.000653068,-4.033721831,0.018675935,3.1,0,0.0,183.544559,-0.846005,snia-cosmo,norm,0.0,0.0,2019kcx,100.0,ZTF19abdsntm,0,183.5471939888577,-0.831611136,dr9,SN Ia,0.025,183.5445545,-0.8460167,ZTF19abdsntm,,,,ztf_superset,9906621182248346,-0.831611136,183.5471939888577,294387.0,326782.0,L3,SER,52.723186,4.175657,0.001205675,10.195929,16.454744,23.62892,10.195929,16.454744,23.62892,0.0,0.0,0.0,0.0,0.0,6845940000000.0,2347950000000.0,763.5974,1206.8927,1023.12305,620.3485,2989.3042,5038.8193,1700.5199,7.633339,2.672657,0.171143,0.06071,0.000102,4e-06,0.829001,0.008963,0.007694,0.046688,0.063197,0.171413,0.316741,0.009034,0.801694,0.923547,0.902425,0.033978,0.026251,0.028535,,,,,,,,,,,,,,,,,,,,,3.96277696880982e+16,9906621182248346.0,GALAXY,183.5471939888577,-0.8316111360355423,5.764607523034235e+18,0.02485868771459997,0.0,main
ZTF19abgrxlp,0.13636103,1.129e-05,z_gal,58689.01046,0.000261123,1.3246937374702932,-0.003804909,0.5375218195877096,1.1120236067399503e-05,0.5189845058169784,0.042403768,-9.93e-07,-0.068797191,0.000672143,-2.5e-06,-3.23e-07,0.003461681,0.065480114,3.1,0,0.4106264438636572,249.902914,10.077713,snia,,1.0,1.0,2019lrr,100.0,ZTF19abgrxlp,0,249.9028158419753,10.077845021996913,dr9,no_type,-9999.0,249.9029037,10.0777513,ZTF19abgrxlp,,,,ztf_superset,9906625241092666,10.077845021996913,249.9028158419753,0.0,388715.0,,EXP,0.45914876,0.35176212,0.003641417,1.984554,2.887753,3.802328,1.984554,2.887753,3.802328,15323.326,19460.262,21130.055,21584.857,21602.602,212658000000.0,245049000000.0,7.130705,9.640128,6.585402,0.179606,27.875923,720.8738,11.871853,243.82275,139.56781,3.434918,0.828027,0.000815,1.1e-05,34.62661,0.000321,0.000756,0.759893,17.287102,1.067924,0.858989,0.001633,0.998693,0.998354,0.747949,0.006678,0.008107,0.012516,,,,,,,,,,,,,,,,,,,,,3.9628029453931064e+16,9906625241092666.0,GALAXY,249.9028158419753,10.077845021996911,1.152921504606847e+18,0.13636090812863486,0.0,main
ZTF19abheamc,0.03328844,1.007e-05,z_gal,58702.17292907646,0.006658134,1.079994901006675,-0.123181469,0.087117574,0.000205961,0.094319562,0.028517337,2.416606961120675e-06,-2.1e-05,-0.000408013,-1.51e-06,-5.01e-06,-0.000198557,0.015612276,3.1,0,0.987750606,7.21544,-1.073522,snia-cosmo,91t,1.0,1.0,2019lsu,100.0,ZTF19abheamc,0,7.214899730794936,-1.072875946,dr9,SN Ia,0.037,7.215353200000001,-1.0734845,ZTF19abheamc,,,,ztf_superset,9906621041613442,-1.072875946,7.214899730794936,2.5426600885066173e+18,324636.0,G2,DEV,2.731971,1.3245465,0.001144199,19.168505,29.785631,38.206753,19.168507,29.785639,38.206764,2845826.8,3993985.2,4241348.0,4036019.2,4241366.5,693375000000.0,1795300000000.0,89.821175,137.14445,115.08786,69.046715,277.9611,1698.5211,173.13405,176.83682,122.847015,1.196867,0.340696,0.000461,8e-06,28.147081,0.000226,0.000264,0.045715,0.057979,0.162072,0.837213,0.000359,0.999134,0.999168,0.998676,0.009189,0.008267,0.011566,,,,,,,,,,,,,,,,,,,,,3.962776068712717e+16,9906621041613442.0,GALAXY,7.214899730794936,-1.0728759462982878,5.764607523034235e+18,0.03328860296103195,0.0,main
ZTF19abitljz,0.08250059,1.808e-05,z_gal,58702.76938438843,0.000672082,0.796959192,0.023684524,0.2239028184121707,2.2534986691459817e-05,0.2224484474213642,0.032033287,-4.81e-07,-0.012597796,0.001853298,-9.4e-07,-5.78e-07,-0.000632975,0.049447028,3.1,0,0.4865322370624365,262.848612,19.966426,snia-cosmo,norm,1.0,1.0,2019lxd,100.0,ZTF19abitljz,1,262.8487396768668,19.965884543651068,dr9,SN Ia,0.08,262.8486059,19.9664087,ZTF19abitljz,,,,ztf_superset,9906628890067526,19.965884543651068,262.8487396768668,0.0,444394.0,,EXP,1.9404913,1.3244942,0.00798829,1.563333,3.086335,4.888996,1.563333,3.086336,4.888997,28390.133,43756.848,43188.7,44257.777,44275.26,224322000000.0,174837000000.0,8.499374,15.872648,13.425447,9.280441,31.776234,-345.11533,23.904625,376.03418,76.07524,3.143639,0.85707,0.001131,1.6e-05,18.818716,0.013238,0.008921,0.681886,0.59908,3.02631,2.825102,0.009483,0.999994,0.999993,0.999018,0.013564,0.132753,0.005369,,,,,,,,,,,,,,,,,,,,,3.96282629885794e+16,9906628890067526.0,GALAXY,262.8487396768668,19.965884543651068,5.764607523034235e+18,0.08250003317750979,0.0,main
ZTF19abjblwu,0.1331,0.0028,z_snid,58698.91387089307,0.000369572,-0.578996317,-0.043626026,0.4375524637653143,3.3715789085062535e-05,0.757421699,0.079257994,6.230432595521297e-06,-0.132845524,-0.009195738,-2.15e-05,-2.19e-06,0.037740851,0.034259286,3.1,0,0.3505411925528789,224.155502,3.195715,snia,,1.0,1.0,2019mhb,100.0,ZTF19abjblwu,1,224.14031135567024,3.1890272466738354,dr9,SN Ia,0.133,224.1555021,3.1957285,ZTF19abjblwu,,,,ztf_superset,9906622702749198,3.1890272466738354,224.14031135567024,0.0,349983.0,,EXP,59.693806,18.048777,0.12208268,1.409225,2.264525,3.076384,1.409229,2.264529,3.076391,15506.726,36368.742,32094.26,39439.43,39441.496,60982665000.0,128323000000.0,17.300072,26.756296,18.229803,14.941722,25.141573,-942.99005,35.10554,72.37648,22.930779,1.980222,0.467637,0.001155,1.9e-05,6.181409,0.021174,0.013653,0.214257,0.184244,1.559882,0.696546,0.021006,0.994668,0.995057,0.994616,0.024477,0.025584,0.028092,,,,,,,,,,,,,,,,,,,,,3.962786700014542e+16,9906622702749198.0,GALAXY,224.14031135567024,3.1890272466738354,1.152921504606847e+18,0.08198849183729488,0.0,main
ZTF19abjrkqn,0.074847,1.067e-05,z_gal,58708.47407231629,0.000692258,-0.160638456,0.004987318,0.6589491888043995,3.0922413386451656e-05,0.7518972768077424,0.042736011,5.133130571181739e-06,-0.38856359,0.000209231,-1.14e-05,-1.07e-06,0.007771142,0.015770567,3.1,0,0.5581946286970048,190.90389,64.520882,snia-cosmo,norm,1.0,1.0,2019mrg,100.0,ZTF19abjrkqn,1,190.90420389801508,64.52216237548589,dr9,SN Ia,0.07,190.90379195000003,64.52087275,ZTF19abjrkqn,,,,ztf_superset,9907740542372580,64.52216237548589,190.90420389801508,0.0,629646.0,,SER,4.686278,1.3551147,0.002715169,3.894831,5.804916,7.031724,3.932532,5.858015,7.086773,52956.63,114625.53,116199.97,116861.93,117738.53,229230000000.0,350072000000.0,44.591057,65.29044,52.27828,35.01798,171.34981,-1121.1055,77.82299,18.90268,10.632721,2.04626,0.699135,0.001159,1.8e-05,7.525044,0.094699,0.073062,0.129287,0.12212,0.294453,1.2409,0.051547,0.985272,0.985957,0.971388,0.02846,0.027598,0.108274,,,,,,,,,,,,,,,,,,,,,3.963343803829731e+16,9907740542372580.0,GALAXY,190.90420389801508,64.52216237548589,5.764607523034235e+18,0.07484775698741548,0.0,main
ZTF19abovtfk,0.07562295,2.716e-05,z_gal,58712.710125368416,0.000589528,0.006701769,0.06808316,0.2910452342366625,2.113407545160245e-05,0.324603943,0.034624131,-5.11e-07,-0.018526939,0.000458402,-1.44e-06,-5.66e-07,-0.000589217,0.019827532,3.1,0,0.5907456363143739,222.642035,34.503072,snia,,1.0,1.0,2019myu,100.0,ZTF19abovtfk,0,222.6404425825758,34.50400968829289,dr9,SN Ia,0.076,222.6419943,34.50304570000001,ZTF19abovtfk,,,,ztf_superset,9907733252476308,34.50400968829289,222.6404425825758,0.0,518411.0,,SER,5.765052,1.2965951,0.001515491,6.657892,18.211788,40.371483,6.67144,18.241045,40.393764,377559.66,954601.8,1029881.1,1028838.2,1042517.9,3949880000000.0,2390330000000.0,82.84267,221.61975,563.4189,404.7152,1386.6373,134.91693,481.44205,28.855347,9.018023,0.52533,0.232426,0.001472,2.3e-05,2.135056,0.058992,0.045823,0.053006,0.069868,0.131559,9.234202,0.01869,0.999782,0.999816,0.749781,0.012748,0.011828,0.012766,,,,,,,,,,,,,,,,,,,,,3.963297148489256e+16,9907733252476308.0,GALAXY,222.6404425825758,34.50400968829289,5.764607523034235e+18,0.07562195003805372,0.0,main
ZTF19abquwvx,0.07345881,2.633e-05,z_gal,58726.08906598411,0.000477646,0.2681676949712173,0.273646286,0.3225864132873539,2.054276122485761e-05,0.4295146586074585,0.039421875,-7e-07,0.00550031,0.000640561,-3.87e-06,-7.07e-07,0.00637209,0.007751743,3.1,0,0.9077818258323862,247.472606,37.583976,snia-cosmo,norm,1.0,1.0,2019odb,100.0,ZTF19abquwvx,0,247.47266414286645,37.58394855888747,dr9 and local_universe,no_type,-9999.0,247.4726994,37.5839694,ZTF19abquwvx,,,,ztf_superset,9907734175616304,37.58394855888747,247.47266414286645,395411.0,532497.0,L3,SER,0.12545349,0.021655349,1.7515113e-05,7.725009,14.427558,22.462414,7.72525,14.427782,22.462414,0.0,0.0,0.0,0.0,0.0,1435290000000.0,1444750000000.0,232.78119,430.98212,506.27722,321.71765,1063.443,1073.8739,665.70667,11.69495,2.338173,0.506442,0.229058,0.000728,1.2e-05,1.336742,0.00388,0.00181,0.02084,0.028212,0.037748,0.454325,-0.000847,0.999999,0.999999,0.999999,0.028708,0.028218,0.035453,395411.0,SGA-2020 395411,PGC2104328,247.47266414286645,37.58394855888747,247.47273,37.58396870000001,Sbc,129.02,0.46451527,0.5584702,0.07343813,LEDA-20181114,142141.0,PGC2104328,247.47273,37.58396870000001,0.46451527,0.5497806,SB26,3.963303056585861e+16,9907734175616304.0,GALAXY,247.4726845765799,37.46500951329365,1.152921504606847e+18,0.2799307557126712,0.0,main
ZTF19abuejud,0.02595305,1.2e-05,z_gal,58739.43855370571,0.009079387,0.4572974570663426,-0.098209633,0.1120374270249158,0.000324127,0.1647873768028752,0.032573204,1.0682433176750683e-05,-0.000297149,-0.000629037,-1.99e-05,-8.65e-06,0.000925542,0.015253141,3.1,0,0.9843992941876298,225.38946,49.109612,snia-cosmo,91t,1.0,1.0,2019pig,100.0,ZTF19abuejud,0,225.38901690061195,49.11242146225582,dr9 and local_universe,SN Ia,0.026,225.3895043,49.10959585000001,ZTF19abuejud,,,,ztf_superset,9907737335760756,49.11242146225582,225.38901690061195,568697.0,580717.0,L3,SER,10.23683,0.62651896,9.381335e-05,34.567482,72.15031,118.54645,34.567482,72.15031,118.54645,0.0,0.0,0.0,0.0,0.0,13548400000000.0,10190700000000.0,1362.7661,2795.989,3119.8303,1922.5206,3829.662,3408.7524,4522.7734,1.356806,0.503505,0.085087,0.046358,0.000446,1e-05,0.18713,0.003069,0.00685,0.088441,0.06952,0.212902,0.928464,0.025227,0.883499,0.8832,0.670697,0.063163,0.063147,0.080645,568697.0,SGA-2020 568697,PGC053658,225.38901690061195,49.11242146225582,225.38897430627463,49.11238711731432,Sb,154.56,0.80909586,0.7396053,0.025983643,LEDA-20181114,206515.0,PGC053658,225.38897430627463,49.11238711731432,0.80909586,1.2936398,SB26,3.963323281519602e+16,9907737335760756.0,GALAXY,225.38901690061195,49.11242146225582,5.764607523034235e+18,0.025954184005153775,0.0,main
ZTF19aburnqh,0.03945953,1.435e-05,z_gal,58737.56382107537,0.002265174,-1.818036861,-0.072292221,0.2063278058885771,8.296439719326205e-05,0.1637049153227187,0.0363466,3.139437323684637e-06,-0.014315786,-0.001566348,-2.81e-06,-2.47e-06,0.000158711,0.082219187,3.1,0,0.067731888,98.764978,62.969533,snia-cosmo,norm,1.0,1.0,2019phs,100.0,ZTF19aburnqh,0,98.77680175648672,62.97114670339563,dr9,SN Ia,0.038,98.7648494,62.96946735,ZTF19aburnqh,,,,ztf_superset,9907740279442056,62.97114670339563,98.77680175648672,0.0,625634.0,,SER,20.46764,6.103184,0.062385123,0.881472,2.007274,2.113767,0.983294,2.263087,2.533702,0.0,0.0,0.0,0.0,0.0,52435145000.0,44465110000.0,8.984558,18.651789,7.605652,-9.112691,-57.842422,-1625.9393,18.056555,116.61343,19.707422,1.434679,0.472785,0.000787,1.2e-05,10.128244,0.729838,1.035419,19.885202,10.051522,1.156126,0.958492,1.259608,0.999997,0.997771,0.651937,0.000527,0.00034,0.009385,,,,,,,,,,,,,,,,,,,,,3.9633421210749576e+16,9907740279442056.0,GALAXY,98.77680175648672,62.97114670339563,1.152921504606847e+18,0.040896585742383786,4.0,main
ZTF19abyatwa,0.05437571,1.288e-05,z_gal,58744.58508528074,0.001729312,0.1267205926959481,-0.126028528,0.1917353840872238,0.000103294,0.1908838859237672,0.046929937,-7.66e-06,0.008660934,0.002890711,-9.58e-06,-4.54e-06,0.00320607,0.070139832,3.1,0,0.2916146333041698,349.830329,4.589634,snia,,0.0,1.0,2019pso,100.0,ZTF19abyatwa,0,349.83199289452915,4.590011421564896,dr9,SNIa,0.054,349.83032660000003,4.589639099999999,ZTF19abyatwa,,,,ZTFmarshal,9906623206721310,4.590011421564896,349.83199289452915,0.0,357673.0,,SER,6.127811,1.6416497,0.001597327,3.479395,6.59029,10.610565,3.479395,6.59029,10.610565,139706.08,331836.16,391434.34,412663.12,413001.5,366249000000.0,2240400000000.0,48.513226,84.92585,84.243935,51.860073,160.1568,160.96838,127.2776,124.3534,26.88255,1.280601,0.365358,0.000465,8e-06,6.620905,0.016395,0.009877,0.039698,0.049928,0.516832,4.130458,0.00188,0.995449,0.995311,0.995142,0.004305,0.073546,0.005847,,,,,,,,,,,,,,,,,,,,,3.962789925434346e+16,9906623206721310.0,GALAXY,349.83199289452915,4.5900114215648955,5.764607523034235e+18,0.05437346140485504,0.0,main
