SNID,CIDint,IDSURVEY,TYPE,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_COLOR,HOST_COLOR_ERR,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,mB_corr,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITPROB,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,MU,MUERR_FINAL,PROBCC_BEAMS,biasCor_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,RA,DEC,COORD_SOURCE
1331123,1331123,10,1,0.22248,0.001,0.22156,0.001,0.22157,0.00158,0.0,300.0,0.01,0.2225,0.001,8.035153999999999,-42.554947,4.171,2.23,11.11,0.04,1.55,-999.0,57318.4297,0.1979,-1.632,0.1933,-0.003,0.021,21.1518,0.0278,20.9795,6.2128e-05,1.59e-06,0.0014,-0.0,-0.0,47,0.9997,0.9999,0.98,1.0,1.0,0.9999,40.3027,0.1143,0.0,-0.062,1.0,0.008,8.036339,-42.554184,DES
1331130,1331130,10,0,0.39292,0.001,0.39189,0.001,0.39189,0.00171,0.0,300.0,0.01,0.3929,0.001,8.05312,-43.207359,0.031,0.03,10.41,0.03,1.31,-999.0,57300.5781,1.1886,0.308,0.6915,0.2066,0.0767,23.0324,0.1,22.6286,1.0992e-05,1.0123e-06,0.0101,-0.0,-0.0,38,0.9016,0.999,0.4122,0.9994,0.9967,0.9985,41.9518,0.2637,0.0001,-0.1721,1.0,0.0264,8.05313,-43.207363,DES
1331344,1331344,10,0,0.55122,0.001,0.54993,0.001,0.54993,0.00185,0.0,300.0,0.02,0.5512,0.001,34.271313,-5.076369000000001,0.093,0.14,9.87,0.02,0.46,-999.0,57301.2617,0.9538,0.4427,0.6644,-0.1396,0.0697,22.9967,0.0694,23.3264,1.1359e-05,7.259e-07,0.0075,-0.0,-0.0,40,0.0446,0.9978,0.8661,1.0,0.999,1.0,42.6496,0.2061,0.0,0.158,0.771,0.0,34.27129,-5.076359,DES
1331513,1331513,10,0,0.40675,0.001,0.40572,0.001,0.40572,0.00173,0.0,300.0,0.02,0.4067,0.001,41.409465999999995,-0.239806,0.462,0.7,9.87,0.02,0.7,-999.0,57311.6797,0.5924,-0.2165,0.5095,0.094,0.0508,22.7001,0.0549,22.4566,1.4927e-05,7.5477e-07,0.0031,-0.0,-0.0,34,0.375,0.7013,0.9337,0.9977,0.9995,0.9997,41.7798,0.2143,0.0,-0.1031,1.0,0.021,41.409588,-0.239845,DES
1331660,1331660,10,0,0.72139,0.001,0.72076,0.001,0.72076,0.00199,0.0,300.0,0.01,0.7214,0.001,54.53113199999999,-26.868366,0.075,0.08,10.95,0.01,1.47,-999.0,57312.1406,1.3658,1.165,0.92,-0.1713,0.0621,23.4887,0.059,23.9234,7.2196e-06,3.9202e-07,0.0049,-0.0,0.0,54,0.6417,0.9983,0.7812,0.9999,0.9984,0.9998,43.2467,0.1623,0.0,0.3056,0.328,0.0,54.531155,-26.868364,DES
1331700,1331700,10,0,0.36123,0.001,0.36025,0.001,0.36025,0.00169,0.0,300.0,0.01,0.3612,0.001,9.172518,-44.025635,0.141,0.23,9.03,0.02,0.24,-999.0,57315.7148,0.8649,0.7876,0.6326,0.2056,0.0538,23.3068,0.0751,22.7298,8.5362e-06,5.9065e-07,0.0089,-0.0,-0.0,50,0.0697,0.9951,0.2476,0.2064,0.6389,0.9372,42.053,0.2859,0.0287,0.0441,1.0,0.0467,9.172572,-44.025627,DES
1331707,1331707,10,0,0.65516,0.001,0.65395,0.001,0.65395,0.00193,0.0,300.0,0.01,0.6552,0.001,8.412372,-43.710384000000005,0.349,0.47,10.53,0.04,1.29,-999.0,57313.2812,0.886,0.4266,0.6153,-0.1038,0.0587,23.5664,0.0595,23.8726,6.7209e-06,3.6845e-07,0.0082,-0.0,-0.0,98,0.5544,0.9971,0.9617,0.983,0.9461,0.9992,43.1958,0.1424,0.0,0.1049,0.444,0.0,8.412318,-43.710297,DES
1331719,1331719,10,0,0.5874,0.001,0.58627,0.001,0.58627,0.00188,0.0,300.0,0.01,0.5874,0.001,8.706661,-44.577782,0.292,0.4,10.56,0.03,0.82,-999.0,57315.6094,1.1248,-0.94,0.7397,0.0379,0.0906,23.3198,0.0907,23.333,8.4348e-06,7.0455e-07,0.0165,-0.0,-0.0,39,0.6806,0.8665,0.9943,0.9939,0.9991,0.9997,42.6562,0.2141,0.0,-0.2639,0.583,0.0,8.706694,-44.577705,DES
1331836,1331836,10,0,0.35778,0.001,0.35667,0.001,0.35667,0.00169,0.0,300.0,0.02,0.3578,0.001,35.06308,-5.170041,0.318,0.21,10.65,0.02,1.5,-999.0,57324.457,0.2692,1.1435,0.2632,0.0087,0.0211,21.8684,0.0289,22.0333,3.211e-05,8.5429e-07,0.0011,-0.0,-0.0,44,0.5447,0.9962,1.0,1.0,0.9998,1.0,41.3565,0.131,0.0,0.0107,1.0,0.0091,35.063015,-5.170101,DES
1331883,1331883,10,0,0.62011,0.001,0.61883,0.001,0.61882,0.0019,0.0,300.0,0.02,0.6201,0.001,36.733181,-5.246075,0.871,0.94,9.69,0.01,0.26,-999.0,57318.4688,0.6884,0.2315,0.5349,0.0668,0.0477,23.7025,0.0611,23.5785,5.9292e-06,3.3372e-07,0.005,-0.0,-0.0,29,0.8484,0.9992,0.9944,0.9999,0.9985,1.0,42.9017,0.2306,0.0,-0.0657,1.0,0.0213,36.733212,-5.246315,DES
1331887,1331887,10,0,0.78539,0.001,0.78398,0.001,0.78398,0.00205,0.0,300.0,0.02,0.7854,0.001,36.783813,-5.46861,0.435,0.34,11.29,0.02,0.94,-999.0,57310.2109,1.0789,-1.2211,0.6633,0.0736,0.0762,24.01,0.061,23.8903,4.4668e-06,2.508e-07,0.0194,-0.0,-0.0,42,0.6315,0.973,0.9633,0.9999,0.9992,0.9959,43.2135,0.1885,0.0001,-0.2875,0.751,0.0,36.783711,-5.468542,DES
1331925,1331925,10,0,0.61628,0.001,0.61496,0.001,0.61496,0.0019,0.0,300.0,0.02,0.6163,0.001,35.535458,-4.200425,0.886,0.99,10.55,0.01,0.63,-999.0,57320.9023,0.6411,-0.3747,0.6028,0.1979,0.0569,23.9011,0.0684,23.4937,4.9381e-06,3.1096e-07,0.0078,-0.0,-0.0,37,0.6614,0.9992,0.877,0.9995,0.9889,0.9927,42.8169,0.2359,0.0001,-0.251,1.0,0.0181,35.535694,-4.20036,DES
1331976,1331976,10,0,0.56062,0.001,0.55939,0.001,0.55939,0.00185,0.0,300.0,0.02,0.5606,0.001,36.830448,-5.187593,0.492,0.68,8.97,0.02,0.16,-999.0,57324.7109,0.7505,-1.1977,0.594,-0.0779,0.0639,24.1062,0.0636,24.1609,4.088e-06,2.3933e-07,0.0006,-0.0,-0.0,34,0.876,0.0004,0.9607,0.0007,0.5599,0.0001,43.4841,186.9078,1.0,-0.0231,1.0,0.0084,36.830399,-5.18772,DES
1331993,1331993,10,1,0.721,0.001,0.71961,0.001,0.71961,0.00199,0.0,300.0,0.02,0.721,0.001,35.971489,-4.460246,3.473,1.58,9.11,0.01,0.15,-999.0,57327.0547,0.5746,0.7513,0.4703,-0.0767,0.0411,23.6779,0.0459,23.9503,6.065e-06,2.5651e-07,0.0009,-0.0,-0.0,38,0.8663,0.9972,0.9667,0.9994,0.8469,0.9999,43.2735,0.211,0.0,0.0688,1.0,0.0104,35.971802,-4.459333,DES
1332008,1332008,10,0,0.61272,0.001,0.61156,0.001,0.61156,0.0019,0.0,300.0,0.03,0.6127,0.001,41.853065,-1.547628,0.039,0.05,10.56,0.02,1.46,-999.0,57315.168,1.111,-0.9034,0.9009,-0.07,0.0917,23.4859,0.0804,23.68,7.238e-06,5.3583e-07,0.0029,-0.0,-0.0,41,0.433,0.9955,0.9502,0.9946,0.9968,0.9706,43.0032,0.2197,0.001,-0.1023,0.394,0.0,41.853058,-1.547622,DES
1332392,1332392,10,0,0.51318,0.001,0.51197,0.001,0.51197,0.00181,0.0,300.0,0.02,0.5132,0.001,35.977940000000004,-5.898293,0.881,0.83,10.25,0.03,0.55,-999.0,57316.8828,0.9108,-0.523,0.7205,0.1328,0.073,23.3301,0.0749,23.2012,8.3549e-06,5.7649e-07,0.0029,-0.0,-0.0,41,0.8474,0.9089,0.943,0.7622,0.9462,0.9967,42.5244,0.1969,0.0001,-0.3504,0.674,0.0,35.978176,-5.898362,DES
1332614,1332614,10,0,0.51917,0.001,0.51856,0.001,0.51856,0.00182,0.0,300.0,0.01,0.5192,0.001,52.131783,-28.402817,0.82,0.64,10.39,0.01,1.29,-999.0,57325.6797,0.37,-0.2803,0.2743,0.0939,0.0338,23.4418,0.0379,23.2377,7.5387e-06,2.6289e-07,0.0016,-0.0,-0.0,34,0.9953,0.9978,0.9842,0.9998,0.9985,0.9999,42.5609,0.1788,0.0,-0.1151,1.0,0.0197,52.131775,-28.403044,DES
1332632,1332632,10,0,0.62383,0.001,0.6232,0.001,0.6232,0.00191,0.0,300.0,0.01,0.6238,0.001,52.663742000000006,-28.479296,0.0,0.0,10.6,0.02,1.53,-999.0,57325.4805,0.3902,-1.4917,0.2335,-0.0211,0.0367,23.3678,0.0328,23.2913,8.0699e-06,2.4397e-07,0.0019,-0.0,-0.0,39,0.9861,0.8521,0.9717,0.999,0.9993,0.9965,42.6145,0.1543,0.0001,-0.079,1.0,0.0091,52.663742,-28.479296,DES
1332689,1332689,10,0,0.48824,0.001,0.48766,0.001,0.48766,0.00179,0.0,300.0,0.01,0.4882,0.001,53.268791,-26.706356,0.349,0.46,9.78,0.07,0.58,-999.0,57319.6523,0.5813,-0.48,0.5576,0.0267,0.0559,23.0824,0.0589,23.0476,1.0496e-05,5.6945e-07,0.0039,-0.0,-0.0,46,0.9061,0.9989,0.8696,1.0,0.9997,1.0,42.3708,0.2046,0.0,-0.1443,1.0,0.0077,53.268879,-26.706299,DES
1332701,1332701,10,0,0.79232,0.001,0.79167,0.001,0.79167,0.00205,0.0,300.0,0.01,0.7923,0.001,54.545448,-27.80512,0.263,0.43,10.35,0.03,0.74,-999.0,57318.2383,0.9426,0.5778,0.7744,-0.2143,0.0571,23.5323,0.0613,24.0109,6.9354e-06,3.9157e-07,0.0057,-0.0,0.0,54,0.3243,0.9994,0.6443,1.0,0.9936,0.9996,43.3341,0.1219,0.0,0.3013,0.226,0.0,54.545445,-27.805193,DES
1332709,1332709,10,0,0.69431,0.001,0.69371,0.001,0.69371,0.00197,0.0,300.0,0.01,0.6943,0.001,55.129387,-27.696405,1.062,1.13,10.02,0.04,0.29,-999.0,57308.8984,1.4518,1.3559,0.8836,-0.097,0.0706,23.5527,0.0637,23.9368,6.8064e-06,3.9903e-07,0.0113,-0.0,-0.0,53,0.5247,0.9991,0.9438,1.0,0.9993,0.9999,43.26,0.1637,0.0,0.1554,0.367,0.0,55.129715,-27.696453,DES
1332721,1332721,10,0,0.42274,0.001,0.42224,0.001,0.42224,0.00174,0.0,300.0,0.01,0.4227,0.001,55.30245600000001,-27.368612,0.236,0.27,9.91,0.02,0.88,-999.0,57324.6172,0.5408,1.0734,0.5163,0.0485,0.0496,22.8199,0.0587,22.8136,1.3367e-05,7.2292e-07,0.004,-0.0,-0.0,40,0.1632,0.9985,0.819,0.9999,0.9995,0.9999,42.1369,0.2072,0.0,0.009,1.0,0.0183,55.302475,-27.368549,DES
1332747,1332747,10,0,0.34357,0.001,0.34305,0.001,0.34305,0.00168,0.0,300.0,0.01,0.3436,0.001,53.14096800000001,-27.796667,0.392,0.48,9.3,0.01,0.62,-999.0,57325.1641,0.2161,1.0713,0.1661,0.259,0.0197,22.8938,0.0261,22.0459,1.2488e-05,2.9997e-07,0.0006,-0.0,-0.0,41,0.8934,0.664,0.3111,0.9999,0.9124,0.9999,41.3691,0.2512,0.0,0.1938,1.0,0.0572,53.140884,-27.796587,DES
1332795,1332795,10,0,0.68047,0.001,0.67984,0.001,0.67984,0.00196,0.0,300.0,0.01,0.6805,0.001,54.08142900000001,-26.71279,1.146,1.26,10.88,0.03,1.21,-999.0,57323.043,0.9266,-0.5795,0.9063,0.0219,0.0854,23.6958,0.0817,23.8467,5.9658e-06,4.4899e-07,0.02,-0.0,-0.0,51,0.6162,0.9937,0.9667,0.9994,0.9997,0.9995,43.1699,0.1814,0.0,-0.2937,0.372,0.0,54.081608,-26.713064,DES
1332819,1332819,10,0,0.34234,0.001,0.3418,0.001,0.3418,0.00167,0.0,300.0,0.01,0.3423,0.001,51.964836,-28.707684000000004,0.26,0.26,10.75,0.01,1.24,-999.0,57323.6367,0.1966,0.1013,0.15,0.0603,0.0165,21.9321,0.0209,21.8342,3.0279e-05,5.8246e-07,0.0006,-0.0,-0.0,39,0.6668,0.9093,1.0,1.0,0.9997,1.0,41.1574,0.1493,0.0,-0.0549,1.0,0.0174,51.964768,-28.707645,DES
1333246,1333246,10,1,0.43879,0.001,0.43774,0.001,0.43774,0.00175,0.0,300.0,0.03,0.4388,0.001,41.383808,-0.061386,1.009,0.92,10.8,0.02,0.99,-999.0,57326.3242,0.7761,1.9867,0.6396,0.1615,0.0596,22.7698,0.0747,22.6474,1.3999e-05,9.6312e-07,0.0031,-0.0,-0.0,31,0.977,0.9891,0.4307,1.0,0.9993,0.9971,41.9706,0.2114,0.0001,-0.0429,1.0,0.0052,41.383972,-0.061614,DES
1333248,1333248,10,0,0.69519,0.001,0.69396,0.001,0.69395,0.00197,0.0,300.0,0.03,0.6952,0.001,41.476105,-0.840666,0.7,0.81,10.18,0.03,0.31,-999.0,57326.0039,0.9338,-0.5359,0.7064,-0.1399,0.0746,23.1961,0.0725,23.5552,9.4529e-06,6.3132e-07,0.005,-0.0,-0.0,40,0.2625,0.9868,0.9232,0.9995,0.9954,0.9999,42.8784,0.1459,0.0,0.0097,0.264,0.0,41.47596,-0.840537,DES
1333291,1333291,10,0,0.3657,0.001,0.3646,0.001,0.3646,0.00169,0.0,300.0,0.02,0.3657,0.001,36.347569,-4.368682,0.832,1.4,10.01,0.01,1.1,-999.0,57330.2891,0.2649,-0.441,0.1702,0.0656,0.0248,22.0877,0.0229,21.8938,2.6238e-05,5.5399e-07,0.0001,-0.0,-0.0,31,0.5051,0.9995,1.0,0.9999,0.9997,0.9997,41.217,0.1647,0.0,-0.0629,1.0,0.0188,36.347591,-4.368912,DES
1333442,1333442,10,0,0.69344,0.001,0.69209,0.001,0.69209,0.00197,0.0,300.0,0.02,0.6934,0.001,36.550396,-4.417663,0.246,0.2,11.19,0.03,1.55,-999.0,57324.0234,0.6056,-0.9786,0.5415,-0.0633,0.0499,23.66,0.0544,23.73,6.1657e-06,3.0874e-07,0.0041,-0.0,-0.0,38,0.1762,0.8901,0.968,0.9996,0.9992,0.9991,43.0532,0.21,0.0,-0.0113,1.0,0.0049,36.550358,-4.417606,DES
1333489,1333489,10,0,0.68244,0.001,0.68179,0.001,0.68179,0.00196,0.0,300.0,0.01,0.6824,0.001,52.939812,-28.331916999999997,0.565,0.61,10.92,0.01,1.52,-999.0,57331.7812,0.541,-0.8037,0.3393,-0.0802,0.0439,23.7851,0.0386,23.9033,5.4951e-06,1.9518e-07,0.0039,-0.0,-0.0,40,0.4814,0.9982,0.9682,0.9999,0.9995,1.0,43.2265,0.1781,0.0,0.0212,1.0,0.0093,52.939652,-28.331986,DES
1333576,1333576,10,0,0.59011,0.001,0.58893,0.001,0.58893,0.00188,0.0,300.0,0.03,0.5901,0.001,40.547623,-0.998918,3.009,2.85,10.84,0.05,1.08,-999.0,57320.582,1.1578,0.1223,0.8452,-0.1123,0.1394,22.9584,0.1287,23.2493,1.1766e-05,1.3946e-06,0.0214,-0.0,-0.0,19,0.8834,0.971,0.8623,0.964,0.725,0.9874,42.5725,0.2897,0.0004,0.0977,0.448,0.0,40.547951,-0.998149,DES
1333949,1333949,10,0,0.66047,0.001,0.65927,0.001,0.65927,0.00194,0.0,300.0,0.01,0.6605,0.001,9.689747,-43.753551,0.903,0.73,11.26,0.01,0.99,-999.0,57340.7344,0.9567,1.331,0.7776,0.043,0.0599,23.3385,0.0597,23.5652,8.2911e-06,4.5587e-07,0.0146,-0.0,-0.0,33,0.0478,0.9978,0.9438,1.0,0.9798,0.9997,42.8884,0.1391,0.0,-0.1279,0.411,0.0,9.689554,-43.753761,DES
1334084,1334084,10,1,0.13431,0.001,0.13349,0.001,0.13349,0.00151,0.0,300.0,0.03,0.1343,0.001,41.733990000000006,-0.69057,0.173,0.13,9.99,0.01,0.88,-999.0,57336.5234,0.1889,-0.6715,0.1488,0.0956,0.0203,20.0458,0.0261,19.6854,0.00017206,4.1322e-06,0.0003,-0.0,-0.0,20,0.5571,0.9547,0.9219,1.0,0.9979,1.0,39.0086,0.1736,0.0,-0.0644,1.0,0.0253,41.734005,-0.690615,DES
1334087,1334087,10,1,0.26722,0.001,0.26629,0.001,0.26628,0.00161,0.0,300.0,0.03,0.2672,0.001,41.00901,-0.4673489999999999,2.348,1.65,10.98,0.1,1.54,-999.0,57337.1094,0.2177,0.9022,0.2164,-0.0533,0.0164,20.9328,0.0235,21.2559,7.6011e-05,1.6433e-06,0.0005,-0.0,-0.0,32,0.013,0.8352,0.9743,0.9999,0.9995,1.0,40.5791,0.1094,0.0,0.0069,1.0,0.006,41.008358,-0.467395,DES
1334253,1334253,10,0,0.62135,0.001,0.62076,0.001,0.62076,0.00191,0.0,300.0,0.01,0.6213,0.001,54.84750699999999,-26.90303,0.616,0.71,9.43,0.03,0.3,-999.0,57329.1914,0.8821,-0.3651,0.6012,-0.0845,0.0706,23.422,0.061,23.6239,7.6768e-06,4.3104e-07,0.0074,-0.0,-0.0,43,0.8696,0.9994,0.9171,0.9999,0.9855,1.0,42.9472,0.2024,0.0,-0.0158,0.702,0.0,54.847382,-26.903158,DES
1334257,1334257,10,0,0.68067,0.001,0.68005,0.001,0.68005,0.00196,0.0,300.0,0.01,0.6807,0.001,54.05494300000001,-27.66481,0.446,0.47,10.84,0.04,1.32,-999.0,57337.5781,0.7113,0.6615,0.5377,-0.1176,0.0478,23.1448,0.0458,23.4765,9.9105e-06,4.178e-07,0.0001,-0.0,0.0,43,0.3925,0.9991,0.972,1.0,0.9992,1.0,42.7998,0.1314,0.0,0.1601,0.403,0.0,54.055016,-27.664705,DES
1334265,1334265,10,0,0.58646,0.001,0.58586,0.001,0.58586,0.00188,0.0,300.0,0.01,0.5865,0.001,53.828357999999994,-27.346138,0.545,0.75,10.72,0.06,1.54,-999.0,57330.8008,1.0424,-1.057,0.6308,0.0177,0.0843,23.3706,0.0681,23.3972,8.049e-06,5.0501e-07,0.0007,-0.0,-0.0,43,0.997,0.9981,0.961,1.0,0.9997,1.0,42.7204,0.2177,0.0,-0.2329,0.578,0.0,53.828198,-27.346083,DES
1334302,1334302,10,1,0.4557,0.001,0.45463,0.001,0.45463,0.00177,0.0,300.0,0.01,0.4557,0.001,7.367534,-43.387917,0.993,1.04,10.67,0.01,1.31,-999.0,57331.7148,0.613,-0.7395,0.485,0.0425,0.0436,22.6357,0.0435,22.5655,1.5839e-05,6.3451e-07,-0.0002,-0.0,-0.0,31,0.8601,0.9995,0.97,0.9997,0.9999,0.9998,41.8887,0.1604,0.0,-0.1626,1.0,0.0027,7.367349,-43.388157,DES
1334321,1334321,10,0,0.80454,0.001,0.80326,0.001,0.80326,0.00206,0.0,300.0,0.01,0.8045,0.001,8.71515,-44.801826,0.184,0.28,9.74,0.01,0.47,-999.0,57327.6641,1.3406,0.2102,0.833,-0.0288,0.0709,23.5982,0.0738,23.9591,6.527e-06,4.4357e-07,0.0107,-0.0,-0.0,46,0.0929,0.9866,1.0,0.9999,0.9986,0.9589,43.2824,0.132,0.0018,-0.2561,0.22,0.0,8.715216,-44.801804,DES
1334423,1334423,10,101,0.35888,0.001,0.35791,0.001,0.35791,0.00169,0.0,300.0,0.04,0.3589,0.001,42.2136,-0.152085,0.466,0.39,9.32,0.02,0.09,-999.0,57335.8594,0.3274,1.0973,0.3059,0.0297,0.0199,22.0543,0.028,22.0949,2.7057e-05,6.9879e-07,0.0013,-0.0,-0.0,40,0.9408,0.998,0.9975,1.0,0.9997,1.0,41.4181,0.1638,0.0,0.0245,1.0,0.0186,42.213657,-0.152201,DES
1334448,1334448,10,101,0.51812,0.001,0.51686,0.001,0.51686,0.00182,0.0,300.0,0.02,0.5181,0.001,34.489585999999996,-4.862479,0.18,0.24,10.79,0.03,1.67,-999.0,57330.9336,0.8555,-2.7632,0.6379,-0.0341,0.089,22.9656,0.0823,22.8999,1.1688e-05,8.8622e-07,0.0026,-0.0,-0.0,35,0.9583,0.9703,0.9179,1.0,0.9984,1.0,42.2231,0.2068,0.0,-0.2537,0.569,0.0,34.489563,-4.862434,DES
1334581,1334581,10,0,0.82885,0.001,0.82736,0.001,0.82736,0.00208,0.0,300.0,0.02,0.8288,0.001,35.56068,-4.371375,0.254,0.3,10.96,0.06,0.97,-999.0,57328.0859,0.9814,-0.8834,0.718,0.06,0.0741,24.0632,0.0805,24.0529,4.2533e-06,3.1531e-07,0.0006,-0.0,-0.0,39,0.6124,0.7195,1.0,0.9817,0.9984,0.8751,43.3761,0.2158,0.0038,-0.3001,0.5,0.0,35.560623,-4.371332,DES
1334597,1334597,10,1,0.29,0.001,0.28895,0.001,0.28895,0.00163,0.0,300.0,0.02,0.29,0.001,35.831333,-4.067794999999999,0.293,0.33,9.1,0.07,1.17,-999.0,57343.8828,0.1725,0.5108,0.1252,-0.0369,0.0145,21.2356,0.0198,21.4139,5.7513e-05,1.0494e-06,0.0002,-0.0,-0.0,34,0.0427,0.9997,1.0,0.9999,0.9997,1.0,40.7372,0.1142,0.0,-0.0,1.0,0.0088,35.831272,-4.06785,DES
1334614,1334614,10,0,0.44056,0.001,0.43941,0.001,0.43941,0.00175,0.0,300.0,0.02,0.4406,0.001,36.220749,-5.810372,0.627,0.8,10.16,0.01,0.75,-999.0,57327.0195,0.9809,0.7024,0.8518,0.0842,0.0925,23.4917,0.1011,23.4661,7.1999e-06,6.7071e-07,0.0038,-0.0,-0.0,34,0.8388,0.0102,0.4344,0.0028,0.8066,0.0,42.7893,293.0621,1.0,-0.1051,1.0,0.0016,36.220573,-5.810386,DES
1334620,1334620,10,1,0.1972,0.001,0.19624,0.001,0.19624,0.00156,0.0,300.0,0.03,0.1972,0.001,35.753036,-6.264285,0.494,0.49,10.16,0.01,0.96,-999.0,57334.9531,0.2016,-0.619,0.1941,0.1968,0.0203,21.2515,0.0276,20.621,5.6675e-05,1.4431e-06,0.001,-0.0,-0.0,36,0.6227,0.9863,0.7928,1.0,0.9995,1.0,39.9442,0.1794,0.0,-0.0638,1.0,0.0272,35.752945,-6.264184,DES
1334644,1334644,10,1,0.2891,0.001,0.28805,0.001,0.28805,0.00163,0.0,300.0,0.02,0.2891,0.001,35.108238,-5.772735,3.725,1.28,11.36,0.01,1.58,-999.0,57332.6406,0.3291,-1.9594,0.2189,-0.0479,0.0254,21.5543,0.0296,21.4628,4.2882e-05,1.1698e-06,0.0008,-0.0,-0.0,43,0.809,0.9996,0.992,1.0,1.0,1.0,40.786,0.1195,0.0,-0.0556,1.0,0.0068,35.107216,-5.772545,DES
1334645,1334645,10,1,0.248,0.001,0.24701,0.001,0.24701,0.0016,0.0,300.0,0.02,0.248,0.001,36.380207,-5.8791269999999995,2.256,1.36,10.47,0.05,1.16,-999.0,57335.5156,0.1936,-0.8572,0.1681,-0.0423,0.0173,20.9067,0.0224,20.954,7.7858e-05,1.6046e-06,0.0006,-0.0,-0.0,40,0.9379,0.9959,0.9867,1.0,1.0,1.0,40.2772,0.1033,0.0,-0.0345,1.0,0.0059,36.379593,-5.878989,DES
1334647,1334647,10,0,0.74472,0.001,0.74333,0.001,0.74333,0.00201,0.0,300.0,0.02,0.7447,0.001,35.947860999999996,-7.034031,3.358,3.28,9.76,0.03,0.27,-999.0,57330.7617,1.0351,1.2639,0.7525,-0.1985,0.0715,23.6128,0.0719,24.1088,6.4397e-06,4.2649e-07,0.0079,-0.0,0.0,41,0.222,0.9893,0.8239,0.9998,0.9924,0.9998,43.432,0.1337,0.0,0.3076,0.215,0.0,35.948376,-7.033251,DES
1334654,1334654,10,0,0.30365,0.001,0.30259,0.001,0.30259,0.00164,0.0,300.0,0.02,0.3036,0.001,35.196243,-5.966147,1.202,1.08,9.47,0.03,0.16,-999.0,57333.0938,0.9617,-0.778,0.7762,0.2381,0.0685,23.5201,0.0873,22.664,7.0139e-06,5.6384e-07,0.0083,-0.0,-0.0,44,0.0018,0.7342,0.196,0.0149,0.002,0.0078,41.9873,8.3962,0.9986,-0.0302,1.0,0.049,35.196068,-5.966431,DES
1334686,1334686,10,0,0.6604,0.001,0.65904,0.001,0.65904,0.00194,0.0,300.0,0.02,0.6604,0.001,35.011573999999996,-6.3006150000000005,0.241,0.31,10.82,0.05,1.36,-999.0,57334.4805,1.0291,-0.4302,0.6858,-0.044,0.0768,23.3527,0.0656,23.6109,8.1832e-06,4.9457e-07,0.0044,-0.0,-0.0,37,0.9368,0.9479,0.9558,0.9999,0.9998,0.9998,42.9342,0.152,0.0,-0.1716,0.313,0.0,35.01152,-6.300655,DES
1334707,1334707,10,101,0.64989,0.001,0.64922,0.001,0.64922,0.00193,0.0,300.0,0.01,0.6499,0.001,51.776424,-28.627806,0.266,0.45,9.03,0.01,-0.26,-999.0,57339.75,0.3058,0.7368,0.2368,-0.1139,0.0259,23.1603,0.0252,23.5319,9.7694e-06,2.2681e-07,0.0013,-0.0,-0.0,37,0.8279,0.9861,0.984,1.0,0.9996,1.0,42.8551,0.1435,0.0,0.0833,1.0,0.0099,51.776356,-28.627846,DES
1334742,1334742,10,0,0.52919,0.001,0.52809,0.001,0.52809,0.00183,0.0,300.0,0.05,0.5292,0.001,42.384853,0.6997399999999999,0.69,0.93,10.49,0.03,1.47,-999.0,57331.5781,1.1709,-1.8342,0.8109,-0.0366,0.1218,23.1815,0.0648,23.2081,9.5809e-06,5.7139e-07,-0.0169,-0.0,-0.0,20,0.9245,0.999,0.8844,0.9998,0.9991,0.9998,42.5313,0.3196,0.0,-0.1889,0.57,0.0,42.384743,0.699897,DES
1334858,1334858,10,1,0.628,0.001,0.62737,0.001,0.62737,0.00191,0.0,300.0,0.01,0.628,0.001,53.132202,-27.577719,2.244,1.98,10.49,0.13,0.53,-999.0,57332.0469,0.9111,-0.4728,0.559,0.217,0.0773,24.1755,0.0789,23.693,3.8354e-06,2.7867e-07,0.0112,-0.0,-0.0,40,1.0,0.9289,0.8717,0.9817,0.808,0.9877,43.0162,0.2715,0.0003,-0.2513,1.0,0.0251,53.131512,-27.577599,DES
1335259,1335259,10,0,0.72764,0.001,0.72701,0.001,0.72701,0.002,0.0,300.0,0.01,0.7276,0.001,54.514759,-27.697821,0.572,0.87,10.65,0.03,1.3,-999.0,57338.3516,1.0779,-0.9162,0.8587,-0.1823,0.0865,23.8374,0.0819,24.1502,5.2365e-06,3.9493e-07,0.0022,-0.0,0.0,42,0.5733,0.9842,0.97,0.9999,0.9993,0.9999,43.4734,0.2035,0.0,0.1271,0.316,0.0,54.51461,-27.69791,DES
