Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,mu_obs,mu_theory,residual,residual_centered
3462,ZTF20actpatx,0.06958939,1.087e-05,z_gal,59191.27231205181,0.001106478,1.1740647684959593,-0.01591951,0.192714635,3.488975074586909e-05,0.1794953737675504,0.030447587,8.240007613323965e-08,-0.005265771,-3.95e-05,-5.82e-07,-8.63e-07,-0.000696906,0.049878371,3.1,0,0.5175983477236742,345.610251,1.306626,snia-cosmo,norm,1.0,1.0,2020aaxo,100.0,7.390143041719997,37.482666610134494,-30.092523568414496,-0.4924364440021627
3463,ZTF20actpbck,0.05877496,1.777e-05,z_gal,59191.08866339128,0.001041601,-1.002310043,0.049966366,0.096195152,3.256951630494008e-05,0.1296602501165043,0.02812581,-2.5e-07,0.000324053,4.593750671867014e-05,-6.27e-07,-7.77e-07,5.943825347340712e-05,0.06690872,3.1,0,0.7223243945122665,349.829535,8.099996,snia-cosmo,norm,1.0,1.0,2020abce,100.0,7.45574652956674,37.09934043451813,-29.643593904951395,-0.04350678053906165
3464,ZTF20actpuan,0.06942128,0.00308707,z_snid,59191.88746457312,0.001173558,1.0205090351244486,-0.066473081,0.2802706916336319,4.458910094834543e-05,0.3158283164048722,0.04093547,-8.7e-07,-0.01221616,0.000751237,-4.89e-06,-1.22e-06,-0.001177408,0.1353073995188777,3.1,0,0.9946764892438772,41.215618,46.165535,snia-cosmo,91t,1.0,1.0,2020abfl,100.0,7.3262386041973695,37.47715888891137,-30.150920284713997,-0.5508331603016643
3465,ZTF20actrovz,0.08972245,1.927e-05,z_gal,59188.12711913532,0.000647931,1.008454255098498,0.001340592,0.2046346725073817,2.267615167222064e-05,0.2767022859050007,0.034401981,-2.03e-07,0.00676052,0.000632582,-1.76e-06,-6.14e-07,-7.17e-05,0.023260496,3.1,0,0.7272034131031689,357.118879,-5.395681,snia,,1.0,1.0,2020aazy,100.0,7.9711781022787385,38.06463501086056,-30.093456908581825,-0.4933697841694915
3466,ZTF20actrwym,0.07883511,0.00291204,z_snid,59191.86039026019,0.00126638,0.1308512613010937,-0.149771593,0.2167626014124835,0.000105127,0.4727284814941084,0.065752665,4.026301138079595e-06,0.025490273,-0.004079265,-3.01e-05,-6.61e-06,0.014114868,0.080764795,3.1,0,0.453795761,314.144122,-0.17636,snia-cosmo,91t,1.0,1.0,2020aazr,100.0,7.243589892312739,37.76751620801971,-30.523926315706966,-0.9238391912946327
3467,ZTF20actskcf,0.02864982,9.725e-05,z_gal,59191.36715706328,0.00486871,-0.884361891,-0.007217844,0.1293279472483846,0.000169119,0.1016220525453004,0.032476127,2.0895019296775914e-06,-0.003264479,-0.000461531,-2.35e-06,-4.66e-06,-0.000206741,0.167002864,3.1,0,0.8931052977810935,46.835924,4.390591,snia-cosmo,norm,1.0,1.0,2020abfa,100.0,5.78146523253575,35.491432993222986,-29.709967760687235,-0.10988063627490163
3468,ZTF20actveqm,0.10752415,0.00288617,z_snid,59191.16004,0.000430194,0.4150003347160459,-0.086146632,0.2324832652520854,1.4872797118960576e-05,0.1574498394717545,0.032132837,-4.91e-07,-0.007833907,0.000250279,-4.96e-07,-3.83e-07,-0.000324418,0.025976654,3.1,0,0.005188215,133.126252,15.34386,snia-cosmo,norm,1.0,1.0,2020abcg,100.0,8.415839127741352,38.48363300225185,-30.0677938745105,-0.4677067500981664
3469,ZTF20actvfgr,0.08835752,1.022e-05,z_gal,59188.46529686673,0.000452739,-0.443347869,0.025352046,0.2010997008437698,1.7932657396826473e-05,0.1482059159557643,0.03343914,-4.69e-07,-0.003703386,3.50212431730925e-05,-9.51e-07,-4.9e-07,0.000278241,0.029915189,3.1,0,0.1438370564304477,127.933706,22.491627,snia-cosmo,norm,1.0,1.0,2020abab,100.0,8.360380231868476,38.029328303802345,-29.66894807193387,-0.06886094752153582
3470,ZTF20actvgjx,0.10426985,1.151e-05,z_gal,59183.79257163309,0.000309471,-1.021707542,-0.034648596,0.2707282238989137,1.3370596909430862e-05,0.2943411790939158,0.041007785,1.7464629980995904e-07,-0.009851532,-0.001505086,-1.69e-06,-4.21e-07,0.001766812,0.020971106,3.1,0,0.8376055156835933,142.764153,23.885153,snia-cosmo,norm,1.0,1.0,2020abbw,100.0,8.773450104332301,38.412197173976764,-29.638747069644463,-0.0386599452321299
3471,ZTF20actvgsy,0.10196,6.083e-05,z_gal,59183.69320379612,0.000399876,-0.392041902,-0.060876851,0.2247588461068517,1.5222615104269912e-05,0.2446813886412774,0.038189358,1.5004248723123137e-07,-0.007740758,-0.000601096,-1.45e-06,-4.41e-07,0.001365029,0.017249957,3.1,0,0.9853020365026146,139.699615,30.354592,snia,,1.0,1.0,2020aazk,100.0,8.495186652083978,38.36020382774487,-29.86501717566089,-0.2649300512485553
3472,ZTF20actvlbq,0.08303942,1.018e-05,z_gal,59193.14836360583,0.000637105,0.118290671,-0.077811123,0.2948297048424138,2.3599710789172e-05,0.2197951903911003,0.035260706,-6.99e-07,-0.012280673,-0.000115083,-1.15e-06,-6.45e-07,-0.000476232,0.026143878,3.1,0,0.8859934749462872,152.569371,7.955666,snia-cosmo,norm,1.0,1.0,2020abaf,100.0,7.989472466403794,37.886629511677,-29.897157045273207,-0.29706992086087425
3473,ZTF20actvpyc,0.08187041,1.042e-05,z_gal,59188.675028298814,0.00066125,-0.012514343,-0.074513545,0.1899166020848497,2.3790216877057912e-05,0.2058315109771925,0.032611039,-2.27e-07,-0.009484666,-0.00016882,-1.56e-06,-6.47e-07,0.00091115,0.036036002,3.1,0,0.4271503389229475,177.05902,13.520573,snia-cosmo,norm,1.0,1.0,2020aazq,100.0,7.949085787391894,37.85409760561304,-29.905011818221148,-0.3049246938088146
3474,ZTF20acucbek,0.03888668,1.712e-05,z_gal,59194.57295093036,0.003445022,0.2726634407774556,-0.095756274,0.077800124,0.00010682,0.070091577,0.027236447,8.198148461216292e-07,-0.000588294,-0.000256022,-7.99e-07,-2.5e-06,-0.000100864,0.011065073,3.1,0,0.4045859451047895,153.368109,35.954475,snia-cosmo,norm,1.0,1.0,2020abcl,100.0,6.157020000829137,36.171221525238394,-30.01420152440926,-0.4141143999969259
3475,ZTF20acudkao,0.03826655,1.679e-05,z_gal,59191.93718835036,0.002431389,-1.356371125,-0.062697855,0.2570388109961641,8.561158241752586e-05,0.1333998694105441,0.031016672,-7.23e-06,-0.009666678,0.001236384,1.0170249196405529e-07,-2.24e-06,-0.000325288,0.027383097,3.1,0,0.9697025399597716,171.92545,10.312814,snia-cosmo,norm,1.0,1.0,2020abcn,100.0,6.53536388113285,36.13532758212503,-29.59996370099218,0.00012342342015259078
3476,ZTF20acugxbm,0.02617761,1.017e-05,z_gal,59198.96915809654,0.005452848,0.061467081,-0.038736938,0.1881129956964287,0.000200183,0.1186487788436999,0.030826014,2.750150583138386e-06,-0.0138502,-0.000107081,-7.3e-06,-5.43e-06,0.000543884,0.032123895,3.1,0,0.9683151874880402,144.983249,16.09504,snia-cosmo,norm,1.0,1.0,2020abdv,100.0,5.6584415206285845,35.29147752564633,-29.633036005017743,-0.032948880605410125
3477,ZTF20acuhjpn,0.0216561,1.105e-05,z_gal,59183.147569969165,0.004929263,0.028737887,-0.000399783,5.552833136251138,0.00216223,7.4295409396756416,0.308342203,0.02158591,-209.950242,3.199470283686084,0.015554438,-0.00021711,2.305141777372683,0.022216009,3.1,0,0.0,172.201179,20.794091,snia-cosmo,norm,0.0,0.0,2020aavb,100.0,5.768045023794764,34.872382972361734,-29.10433794856697,0.4957491758453614
3478,ZTF20acuimtq,0.06693127,1.203e-05,z_gal,59196.03345662153,0.000888236,0.05844401,-0.06788235,0.161451822,3.000319603105973e-05,0.1356403532614262,0.02969976,-3.16e-07,-0.000284651,-3.85e-05,-8.94e-07,-7.42e-07,3.676383461406667e-05,0.023001839,3.1,0,0.6082960996030604,160.519624,69.674599,snia-cosmo,norm,1.0,1.0,2020abdq,100.0,7.628679072376386,37.39404714987983,-29.765368077503446,-0.1652809530911128
3479,ZTF20acuiuvw,0.07492324,1.006e-05,z_gal,59187.86148377115,0.000620249,3.9689525364182487,0.012494866,16.321788419780205,0.000163641,9.062914706,0.2051338215579394,-0.001057699,72.61817901018898,1.5713244430549145,-0.001441304,-2.91e-05,1.6995216510940585,0.093651907,3.1,0,0.5256985438384498,325.116129,4.554905,snia-cosmo,norm,0.0,0.0,2020adip,100.0,8.018584818122381,37.65111393077532,-29.632529112652936,-0.032441988240602626
3480,ZTF20acujaft,0.07452139,1.046e-05,z_gal,59191.38643460304,0.000714755,-0.307807707,-0.022334422,0.1456989002072077,2.268165257140434e-05,0.1597423218761082,0.030768141,3.020851426995648e-07,-0.003971746,-0.000292001,-4.36e-07,-5.81e-07,-0.000186001,0.022249271,3.1,0,0.3155460649813418,32.422741,-6.736964,snia-cosmo,norm,1.0,1.0,2020abgn,100.0,7.864606994734958,37.63882934002156,-29.774222345286603,-0.1741352208742697
3481,ZTF20acukxat,0.0425461,0.00015044,z_gal,59197.200417046246,0.002405037,-0.992592913,-0.036536505,0.683390987,8.99590918387698e-05,0.2402609136648104,0.038152741,-1.08e-06,-0.124649012,-0.006174134,-1.97e-06,-2.56e-06,0.000834106,0.038879634,3.1,0,0.077903917,196.332203,-10.611902,snia-cosmo,norm,0.0,1.0,2020abiu,100.0,6.547195594719942,36.3723172813127,-29.825121686592755,-0.22503456218042217
3482,ZTF20acumcrz,0.05985808,0.00019039,z_gal,59194.62475479008,0.001009083,-0.234479749,0.1153281741688655,0.1994327426436939,3.5112652360456086e-05,0.1724329290026807,0.031993496,-3.32e-07,-0.00696039,0.000127396,-1.19e-06,-9.15e-07,-0.000226034,0.050455057,3.1,0,0.1885702435125964,22.911922,18.244971,snia-cosmo,norm,1.0,1.0,2020abln,100.0,7.490182775786575,37.14066411907906,-29.650481343292487,-0.05039421888015383
3483,ZTF20acumekm,0.05805472,0.0031305,z_snid,59190.94280787012,0.000907277,-1.641593758,0.06084716,0.2449238269837224,6.728557700509663e-05,0.2730026319239703,0.056697699,7.926803650648858e-06,-0.026501896,-0.005763833,-1.07e-05,-3.54e-06,0.006597991,0.015173305,3.1,0,0.2604643750522355,39.669988,-26.98787,snia-cosmo,norm,1.0,1.0,2020abgv,100.0,7.605650246502639,37.071453469241234,-29.465803222738593,0.13428390167374005
3484,ZTF20acumrio,0.04873018,1.286e-05,z_gal,59194.65072049226,0.000282295,0.5544248142377186,0.6023495136148849,0.111851163,9.387894021766931e-06,0.091710096,0.028792964,-3.69e-08,-0.002910711,6.717639705243532e-05,-2.8e-08,-2.39e-07,-0.000195825,0.046452713,3.1,0,0.6302233935117777,106.952716,55.769812,snia,,1.0,1.0,2020abkj,100.0,8.873242034987289,36.67674248854356,-27.80350045355627,1.7965866708560618
3485,ZTF20acumxrh,0.06678608,0.0035,z_snid,59191.37538485792,0.00089263,0.092930622,-0.044795387,0.1191946456383448,2.7451751212785017e-05,0.1038498589372275,0.029065059,-2.15e-07,-0.005437738,0.000105311,-1.26e-07,-6.85e-07,-7.27e-05,0.1100980666143179,3.1,0,0.9905428332552833,76.535127,-11.234903,snia-cosmo,norm,1.0,1.0,2020abjl,100.0,7.623321303105981,37.389109946345435,-29.765788643239453,-0.16570151882712025
3486,ZTF20acuoacn,0.04679237,0.00014045,z_gal,59191.36955110711,0.000640329,-0.527717501,0.2198278774158266,0.2366621913861308,2.740708839391601e-05,0.229827064,0.039422846,-5.35e-07,0.004931972,0.000759944,-8.69e-07,-9.28e-07,-0.000257581,0.085056958,3.1,0,0.7691118661502285,123.85227,-6.957706,snia-pec,91bg,1.0,1.0,2020abmg,100.0,7.98399207218184,36.58558683815895,-28.60159476597711,0.9984923584352217
3487,ZTF20acuobve,0.0638768,2.829e-05,z_gal,59195.45153515804,0.000752994,-1.255030068,-0.086527839,0.2753130937235255,2.8948965859774804e-05,0.2441624777107627,0.038263783,2.177895427825722e-07,-0.013650999,0.000169244,-1.26e-06,-8.84e-07,-0.000277314,0.025598073,3.1,0,0.026138113,196.021383,77.036118,snia-cosmo,norm,1.0,1.0,2020abso,100.0,7.808021210817216,37.28794497755231,-29.47992376673509,0.12016335767724229
3488,ZTF20acuoclk,0.08215102,0.0035,z_snid,59193.38762,0.000569654,-1.394189752,-0.090015882,0.1202307659004873,1.7428157357722443e-05,0.078622545,0.029144343,-1.47e-07,-0.002769343,-6.74e-05,8.241701406692542e-09,-4.27e-07,-0.000312366,0.045482523,3.1,0,0.006783355,124.069794,37.403891,snia-cosmo,norm,1.0,1.0,2020abqd,100.0,8.11097212185482,37.861946763073405,-29.750974641218583,-0.15088751680625023
3489,ZTF20acuosvy,0.00790221,1.038e-05,z_gal,59190.61524825241,0.001607291,-2.401547517,1.033388206,0.2022090855025453,8.46692524405898e-05,0.1494182780754576,0.046372837,7.520078525775088e-06,-0.006595128,-0.003635807,-2.93e-06,-3.49e-06,0.000230833,0.021768332,3.1,0,3.669811468427335e-05,187.209421,-1.944161,snia-pec,91bg,1.0,0.0,2020abgq,100.0,6.984763717778909,32.660577267074125,-25.675813549295214,3.9242735751171196
3490,ZTF20acuowxj,0.06876258,0.00353023,z_snid,59198.93405127624,0.001221621,0.824043616,-0.076002255,0.1932237413602706,4.123414920083432e-05,0.1425744957598178,0.030163234,-8.41e-07,0.000699197,0.000146385,-1.19e-06,-1.03e-06,-7.88e-05,0.022605665,3.1,0,0.9904354747297124,194.258142,9.519588,snia-cosmo,norm,1.0,1.0,2020abqo,100.0,7.282658775615561,37.45545428898243,-30.17279551336687,-0.5727083889545383
3491,ZTF20acuoxrx,0.03443749,1.062e-05,z_gal,59196.977699171206,0.001445316,-0.435346396,0.2461507336948853,0.1559090448754432,5.145197841134272e-05,0.1079710048798104,0.031302065,9.873071340240702e-07,-0.003762161,-0.000838974,-1.23e-06,-1.38e-06,0.00018832,0.014872652,3.1,0,0.998835347,204.885348,29.997964,snia-cosmo,norm,1.0,1.0,2020abip,100.0,7.100092973873052,35.90027959096548,-28.80018661709243,0.7999005073199044
3492,ZTF20acurtpj,0.0391042,0.00385519,z_snid,59197.28873010625,0.001685275,0.1007699177005213,0.000368409,0.1515950627072015,5.69390086305302e-05,0.123571137,0.031778465,-4.75e-07,-0.003976763,0.000273938,-7.08e-07,-1.53e-06,-0.000302637,0.080377682,3.1,0,0.8160340361325944,97.744424,54.726949,snia-cosmo,norm,1.0,1.0,2020abom,100.0,6.933323054136307,36.1836799202973,-29.250356866160995,0.34973025825133774
3493,ZTF20acusneh,0.053095,0.00255894,z_SEDm,59197.67210622246,0.00162137,-1.878481182,-0.041120967,0.1598883296865096,5.48665595353705e-05,0.1180773729136942,0.034326017,1.3554991771540574e-06,-0.004494965,-0.000723081,-8.78e-07,-1.5e-06,-0.000344004,0.036780658,3.1,0,0.1802888735356211,161.877907,3.124549,snia-cosmo,norm,1.0,1.0,2020abox,100.0,6.975294667347972,36.86983859728867,-29.894543929940696,-0.2944568055283625
3494,ZTF20acuspji,0.05554843,0.00015044,z_gal,59194.664325863305,0.001075565,-2.408200494,-0.026041515,0.2173822900585946,4.269088442713782e-05,0.2093968380868878,0.043146243,3.3010181471749425e-08,0.003746035,-0.001390191,-2.14e-06,-1.38e-06,-3.81e-05,0.057444372,3.1,0,0.1354761702783645,149.041169,-9.397156,snia-cosmo,norm,1.0,1.0,2020abks,100.0,7.420908346528545,36.971742953159506,-29.55083460663096,0.04925251778137252
3495,ZTF20acusqsp,0.054649,0.0018815,z_SEDm,59198.08336,0.001160982,0.6471608022188245,-0.058295332,0.2246441956995113,4.458336431159733e-05,0.184798762,0.035501848,1.929206571014036e-06,-0.010019751,-0.001310297,-2.61e-06,-1.3e-06,0.000320406,0.046873896,3.1,0,0.6942492891508609,142.593895,-21.453624,snia-cosmo,norm,1.0,1.0,2020abkq,100.0,7.33793628390351,36.934898627639576,-29.596962343736067,0.0031247806762664254
3496,ZTF20acuwwcx,0.08567193,0.00344093,z_snid,59196.29615267258,0.000541454,-0.120714782,-0.065921105,0.9687180346518288,3.968651826310397e-05,1.3473846685283388,0.070429274,2.95032444706156e-06,1.1195944696174265,-0.012024192,-1.74e-05,-2.26e-06,0.012899434,0.035154692,3.1,0,0.6584115432901974,332.77961,-13.962932,snia-cosmo,norm,1.0,0.0,2020abmq,100.0,8.166096083952857,37.95832013698044,-29.79222405302758,-0.19213692861524834
3497,ZTF20acuxpwz,0.13996229,1.573e-05,z_gal,59192.85176758147,0.000238486,0.7504983529061238,-0.102013481,0.4109929837286472,8.866294395493124e-06,0.4150716301406201,0.038929805,-3.36e-07,0.045386921,0.001117169,-1.13e-06,-2.67e-07,0.000617559,0.027887265,3.1,0,0.7004545220702736,40.106121,-1.196787,snia-cosmo,norm,1.0,1.0,2020abpt,100.0,9.056342776373148,39.101846984237696,-30.045504207864546,-0.4454170834522131
3498,ZTF20acuzfpk,0.05698609,0.00015044,z_gal,59198.770211952826,0.001313906,-0.210011842,-0.005729606,0.086825665,4.023008101506536e-05,0.1037707265657933,0.028097466,5.510591051282952e-08,0.001268446,-3.59e-05,-2.94e-07,-9.74e-07,-1.56e-05,0.039285316,3.1,0,0.012463062,78.390292,-19.501586,snia-cosmo,norm,1.0,1.0,2020abqy,100.0,7.203589260345421,37.02945669645389,-29.82586743610847,-0.22578031169613766
3499,ZTF20acuzjqk,0.0699256,0.00330189,z_snid,59191.49088564755,0.000536232,1.1229907469651137,0.087086704,0.356980355,2.190650189335693e-05,0.2499793390611856,0.037033405,-1.94e-06,-0.030896208,0.002499734,-9.66e-07,-6.72e-07,-0.000567136,0.107595009,3.1,0,0.91103605,97.471708,54.140269,snia-cosmo,norm,1.0,1.0,2020abno,100.0,8.176618181921903,37.49364358602039,-29.317025404098487,0.2830617203138459
3500,ZTF20acuzlib,0.07551052,1.04e-05,z_gal,59199.92150443402,0.000633814,1.2632306209200166,0.096646579,0.078022157,1.8933574091789843e-05,0.063228041,0.027741773,1.1854513461989523e-07,-0.001483798,-0.000159926,9.069129681565681e-08,-4.53e-07,-0.000323734,0.042433802,3.1,0,2.606173767025042e-06,119.868099,63.375066,snia-cosmo,norm,1.0,1.0,2020abol,100.0,7.995095430316191,37.66895433490696,-29.673858904590766,-0.07377178017843278
3501,ZTF20acvagdq,0.03539552,1.072e-05,z_gal,59199.62591144101,0.000972705,-1.008635397,0.3893902564446286,0.2048058456202852,3.774697943928533e-05,0.1707458124247617,0.033471653,6.150371419872179e-07,-0.01268813,-0.000159937,-9.41e-07,-1.1e-06,-2.74e-05,0.026440755,3.1,0,0.9665083924500943,149.979613,13.045101,snia-cosmo,norm,1.0,1.0,2020aboj,100.0,7.530047129282127,35.96139526644265,-28.431348137160523,1.1687389872518104
3502,ZTF20acvbcrd,0.05179688,0.00308707,z_snid,59198.03626758824,0.000902892,-1.337171113,0.066690747,0.4038943334926443,4.549241781185863e-05,0.7080079444118398,0.048816312,-1.58e-06,0.2192619832462178,0.001055161,-9.01e-06,-1.78e-06,0.003653833,0.1197591543108136,3.1,0,0.3900879266639482,297.45013,75.690044,snia-cosmo,norm,1.0,1.0,2020abpf,100.0,7.610910487475228,36.81406524245187,-29.20315475497664,0.3969323694356923
3503,ZTF20acvbrbv,0.04717255,1.67e-05,z_gal,59192.99030668463,0.000396557,-2.606099852,0.2914533665236618,0.2586395313956018,1.793506747453259e-05,0.2071410268517399,0.041747302,-4.23e-07,-0.010661715,7.328967490206461e-05,-3.83e-07,-6.2e-07,-0.000875703,0.06625518,3.1,0,3.716564257729712e-08,24.102286,22.049792,snia-pec,91bg,1.0,0.0,2020abpe,100.0,8.504235948947334,36.603755639655205,-28.099519690707872,1.500567433704461
3504,ZTF20acvbvyb,0.11047854,1.222e-05,z_gal,59195.75841606462,0.000358454,-0.010453379,-0.044259953,0.2262829989813326,1.2641427642101584e-05,0.2696114083274396,0.035964303,1.5321967103623214e-07,0.015476072,0.000405276,-7.09e-07,-3.69e-07,0.000244394,0.069609439,3.1,0,0.015877797,46.211357,-1.180597,snia,,1.0,1.0,2020abra,100.0,8.61391642236117,38.5467403049106,-29.932823882549428,-0.332736758137095
3505,ZTF20acvchhw,0.04553084,0.00302696,z_snid,59201.08052467072,0.000462809,0.9983158344890944,0.5583768170624716,0.2798199946664681,2.118389954433968e-05,0.3153748586838025,0.039370416,-2.78e-07,-0.00530205,0.000551926,-2.31e-06,-7.43e-07,0.002592674,0.1322209993126068,3.1,0,0.019350903,354.003488,46.749941,snia-cosmo,norm,1.0,1.0,2020abpu,100.0,8.33649551036202,36.52425577104504,-28.18776026068302,1.4123268637293123
3506,ZTF20acvcnki,0.06634923,0.00012715,z_gal,59192.07790559957,0.000200981,0.4927107455175609,0.7967993085510882,0.531403017,1.428990720584396e-05,0.3421768417124854,0.056871513,-1.66e-06,-0.06168473,0.004087173,-6.31e-07,-7.57e-07,0.000612363,0.1518229029508191,3.1,0,0.086360409,48.665338,25.574016,snia,,1.0,1.0,2020abqa,100.0,9.24211249308039,37.374192456822016,-28.132079963741624,1.4680071606707088
3507,ZTF20acvdqtg,0.07900688,0.0035609,z_snid,59201.08800862431,0.000925153,0.2526362603525813,0.043474728,0.1574174363668135,3.0861044010762186e-05,0.2016761610333667,0.031293621,6.038070664438681e-07,0.007927062,-0.000392439,-1.08e-06,-8.2e-07,0.000268574,0.035508546,3.1,0,0.086666007,70.420285,-23.623466,snia,,1.0,1.0,2020abrp,100.0,7.584466096365969,37.77250010578362,-30.188034009417652,-0.5879468850053193
3508,ZTF20acvejem,0.06755076,0.00488262,z_snid,59203.45512265896,0.001438159,0.951897426,-0.150743562,0.1128447810551733,4.369884618408721e-05,0.094704727,0.027666233,4.348342594928547e-07,-0.00329679,-0.000353644,-5.7e-07,-1.03e-06,0.000101016,0.078034031,3.1,0,0.003324874,103.413562,19.086928,snia-cosmo,norm,1.0,1.0,2020ackf,100.0,7.105482741410465,37.414998191768234,-30.309515450357768,-0.709428325945435
3509,ZTF20acvemao,0.11361479,1.519e-05,z_gal,59193.88828565522,0.000318929,0.5820034535614957,-0.045169574,0.3253282172117906,1.3537208214887812e-05,0.2701089749143608,0.042088374,-7.57e-07,0.005299327,8.146588504061601e-05,-7.97e-07,-4.43e-07,-0.001820294,0.021923247,3.1,0,0.5970378064646794,135.07248,-1.409673,snia,,1.0,1.0,2020abrg,100.0,8.740764972139143,38.61201497594719,-29.871250003808047,-0.27116287939571393
3510,ZTF20acvhuxc,0.14131981,4.798e-05,z_gal,59196.66681989648,0.000182754,1.410856707108513,0.027299776,0.3388721958217502,6.764467549547938e-06,0.3932510712259606,0.038361675,-2.12e-07,0.041608692,0.001005364,-9.02e-07,-2e-07,0.000358995,0.059872515,3.1,0,0.7812869877537677,65.560795,-0.507724,snia-cosmo,norm,1.0,1.0,2020acaj,100.0,9.345332771781392,39.124674351555655,-29.77934157977426,-0.17925445536192797
3511,ZTF20acviwcr,0.03587482,8.73e-05,z_gal,59203.765199412286,0.001930583,-0.254727041,0.2647099791033259,0.093585791,6.805294410319241e-05,0.1006992486478986,0.031702222,-4.04e-07,-0.002106586,0.000312521,-1.34e-06,-1.9e-06,0.00023818,0.1998289447486392,3.1,0,0.000147788,93.182232,-14.264037,snia-cosmo,norm,1.0,1.0,2020abtb,100.0,6.785778805914219,35.99136790924284,-29.20558910332862,0.394498021083713
3512,ZTF20acvkjrm,0.09072219,4.997e-05,z_gal,59198.75506731455,0.000585456,0.80334211,-0.089772096,0.1936515650741057,1.990363503092806e-05,0.1929625104874783,0.032121556,2.8473385522634705e-07,0.005721249,-0.00056493,-9.93e-07,-5.08e-07,0.000334591,0.012234763,3.1,0,0.5255131921831465,189.024418,51.500669,snia-cosmo,norm,1.0,1.0,2020abun,100.0,8.081264347018129,38.0901731096109,-30.008908762592775,-0.4088216381804415
3513,ZTF20acvkqxy,0.06345786,1.487e-05,z_gal,59196.80862,0.000587275,-0.971073748,0.2457746682006322,0.2605006929370574,2.1160261001680223e-05,0.2612584067748734,0.03410217,-7.28e-07,-0.01054032,0.000680262,-1.11e-06,-5.89e-07,0.000747098,0.010293064,3.1,0,0.2356264337051249,142.224645,40.889123,snia-cosmo,norm,1.0,1.0,2020abve,100.0,8.077896216150485,37.27301385384157,-29.195117637691084,0.40496948672124944
3514,ZTF20acvziuf,0.01721191,0.00018706,z_gal,59205.08888689531,0.007560754,-2.52230732,0.1114904365729546,0.083822061,0.000255386,0.07050335,0.030981645,2.9894735717298136e-06,-0.001866933,-0.000314241,-2.36e-06,-6.81e-06,4.2846589778731904e-05,0.039908112,3.1,0,0.006089659,24.560454,36.60956,snia-cosmo,norm,1.0,1.0,2020acch,100.0,5.3035872302579445,34.36635924191653,-29.06277201165858,0.5373151127537525
3515,ZTF20acwcfvx,0.0771719,2.316e-05,z_gal,59199.76839763159,0.000637661,-0.814044164,-0.033055429,0.1724902209571155,2.0653850780727424e-05,0.1408478691281051,0.029163091,3.529336496325637e-07,-0.007651467,-0.00035571,-4.79e-07,-5.05e-07,-2.3e-05,0.025072181,3.1,0,0.9292466561081456,149.327629,15.236459,snia-cosmo,norm,1.0,1.0,2020acaf,100.0,7.9885253602398,37.718714981397355,-29.730189621157557,-0.13010249674522356
3516,ZTF20acwcqnv,0.09005758,0.00317648,z_snid,59200.61184998031,0.000529716,0.2132931819363479,-0.056072002,0.1327747509785695,1.6033300885356493e-05,0.1013457486619819,0.028227385,1.415021344503656e-07,-0.005323709,-0.000221711,-1.16e-07,-3.86e-07,-0.000116698,0.045228215,3.1,0,0.8325524184628958,121.707606,23.951057,snia-cosmo,norm,1.0,1.0,2020acae,100.0,8.189892272650779,38.073225798153715,-29.883333525502934,-0.28324640109060084
3517,ZTF20acwdnbw,0.07209808,0.00721543,z_snid,59203.37517698854,0.000783019,0.9720034985408028,0.076207914,0.1354626471220399,2.566538203516459e-05,0.1262951697718423,0.028976061,5.0999218663342446e-08,-0.006877625,1.967928261357647e-05,-8.27e-07,-6.38e-07,0.000329157,0.042477903,3.1,0,0.551413388,131.291757,29.538557,snia-cosmo,norm,1.0,1.0,2020acfj,100.0,7.765569249085528,37.56337781243448,-29.79780856334895,-0.1977214389366182
3518,ZTF20acweyro,0.04750286,0.00015044,z_gal,59196.89198871016,0.001143677,-1.706454556,0.028712226,0.7546807783655822,0.000283561,0.7437065806185958,0.1785636196182487,8.04593786647176e-05,-0.323240255,-0.040258413,-0.000173577,-5.08e-05,0.1066469404889648,0.071881993,3.1,0,0.958086471,204.124212,-16.646757,snia-cosmo,norm,1.0,0.0,2020acag,100.0,7.3542415317868794,36.61942629773014,-29.265184765943264,0.33490235846906913
3519,ZTF20acwfanr,0.05583569,1.736e-05,z_gal,59202.58777267572,0.000381981,-0.107913943,0.5867792664028467,0.1713985795795451,1.9403312099287637e-05,0.2153935586799936,0.040226032,-1.97e-07,0.000610672,0.001070354,-1.25e-06,-7.14e-07,0.001358979,0.027774696,3.1,0,0.000148174,216.037309,6.191127,snia-cosmo,norm,1.0,1.0,2020ackg,100.0,8.54489559664987,36.983389072195465,-28.438493475545595,1.161593648866738
3520,ZTF20acwfcfs,0.03551937,1.211e-05,z_gal,59204.630668885206,0.00223558,0.61957116,0.1508423339510871,0.1734536712210683,0.000165093,0.2261884694040296,0.059351283,-1.85e-05,0.025975854,0.006915104,-2.69e-05,-9.46e-06,0.008944957,0.031322257,3.1,0,0.997721294,218.051816,0.223852,snia-cosmo,norm,1.0,1.0,2020acdl,100.0,6.626524460836443,35.969177900373296,-29.342653439536853,0.2574336848754797
